OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-26T07:12:43.682112,13.76596191,.00268908,90.2237,71.2546,4.4689,120.5237,0,U,900,999,6841,.625313E-3,.623E-5,0
CALSPHERE 2,1964-063E,2026-05-26T03:22:12.059040,13.52898432,.00167439,90.2374,75.2642,294.4577,132.7427,0,U,902,999,85328,.80541181E-4,.62E-6,0
LCS 1,1965-034C,2026-05-26T06:13:48.608832,9.89310449,.00125883,32.1390,229.0949,43.3413,316.8073,0,U,1361,999,20771,-.38615024E-3,.5E-7,0
TEMPSAT 1,1965-065E,2026-05-26T05:29:02.745600,13.33592701,.00680281,90.0002,212.5906,311.3928,109.4991,0,U,1512,999,95712,.26715549E-4,.22E-6,0
CALSPHERE 4A,1965-065H,2026-05-26T06:52:48.260352,13.36273766,.00702221,89.8968,122.7047,163.6007,265.2482,0,U,1520,999,95978,.23013335E-3,.13E-5,0
OPS 5712 (P/L 160),1967-053A,2026-05-26T05:59:39.564672,14.77352505,.00012969,69.9161,92.0512,261.1267,98.9734,0,U,2826,999,6299,.12830299E-2,.9067E-4,0
LES-5,1967-066E,2026-05-26T03:41:55.839264,1.09425248,.00528837,2.5731,96.9797,213.5277,348.4249,0,U,2866,999,13079,0,-.52E-6,0
SURCAL 159,1967-053F,2026-05-26T03:30:30.160224,13.99596961,.00057712,69.9753,48.2904,166.3540,193.7725,0,U,2872,999,712,.89850583E-4,.78E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-26T06:46:46.614144,13.96824818,.00095548,69.9716,162.2577,236.2551,123.7646,0,U,2874,999,373,.51908293E-4,.19E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-26T06:28:59.723616,14.37840548,.00580412,87.6216,344.8997,307.0284,52.5613,0,U,5398,999,87073,.18661216E-3,.591E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-26T06:25:03.810144,12.53697676,.00123341,101.9907,159.2853,171.2249,200.6619,0,U,7530,999,35777,.11329974E-3,-.28E-6,0
STARLETTE,1975-010A,2026-05-26T06:12:24.415488,13.82350216,.02055802,49.8222,191.1544,350.5974,9.1098,0,U,7646,999,59150,.12363734E-4,-.128E-5,0
LAGEOS 1,1976-039A,2026-05-26T00:07:32.133792,6.38664713,.00446786,109.8030,171.7464,307.0148,75.4290,0,U,8820,999,91172,0,.13E-6,0
PHASE 3B (AO-10),1983-058B,2026-05-25T13:07:43.238208,2.05869853,.60186751,25.8984,223.3210,109.4378,322.1337,0,U,14129,999,29502,0,.31E-6,0
UOSAT 2 (UO-11),1984-021B,2026-05-26T04:55:56.514144,14.90722082,.00060912,97.8044,112.0289,254.3287,105.7260,0,U,14781,999,25385,.12490778E-3,.1171E-4,0
AJISAI (EGS),1986-061A,2026-05-26T06:51:33.589152,12.44516433,.0011351,50.0076,214.7430,125.0411,276.6141,0,U,16908,999,47766,.27944562E-4,-.94E-6,0
TDRS 3,1988-091B,2026-05-25T22:06:38.629152,1.00264254,.00393041,12.6187,341.1544,357.9313,186.9260,0,U,19548,999,12516,0,-.308E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-25T17:24:02.638656,2.13155994,.00233254,64.9334,72.9632,217.6045,150.8063,0,U,19751,999,29089,0,-.49E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-25T12:29:56.543712,2.13204601,.00206197,64.9496,311.3160,212.5971,152.7735,0,U,20026,999,28802,0,-.53E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-05-25T23:09:44.784288,1.00265540,.00059522,12.4278,351.2993,30.3961,334.8715,0,U,20253,999,26034,0,-.375E-5,0
LUSAT (LO-19),1990-005G,2026-05-25T23:53:28.188096,14.34115278,.00104303,98.8860,167.1886,271.5254,88.4734,0,U,20442,999,89921,.56147609E-4,.11E-5,0
HST,1990-037B,2026-05-26T07:13:13.999008,15.30494849,.00012846,28.4732,230.1289,261.2187,98.8263,0,U,20580,999,78521,.21071568E-3,.6627E-4,0
SKYNET 4C,1990-079A,2026-05-25T04:22:51.690144,1.00276402,.00027728,13.3469,349.9765,60.3170,291.5741,0,U,20776,999,13065,0,.117E-5,0
TDRS 5,1991-054B,2026-05-26T06:58:35.230656,1.00266359,.00064848,14.0742,353.9460,287.2664,259.7768,0,U,21639,999,12749,0,.77E-6,0
LAGEOS 2,1992-070B,2026-05-25T19:41:32.064000,6.47293588,.01377784,52.6604,280.7960,177.5219,341.9949,0,U,22195,999,79397,0,-.9E-7,0
TDRS 6,1993-003B,2026-05-26T06:56:31.718400,1.00279381,.0006855,14.1828,357.2233,180.1987,124.5508,0,U,22314,999,12218,0,-.302E-5,0
SCD 1,1993-009B,2026-05-26T05:43:36.723072,14.46109482,.00417291,24.9712,343.0941,265.7358,255.9466,0,U,22490,999,75793,.61691863E-4,.412E-5,0
UFO 2 (USA 95),1993-056A,2026-05-26T05:32:48.432768,1.00278600,.00078738,11.8874,3.6773,2.5961,349.4759,0,U,22787,999,11832,0,.12E-5,0
STELLA,1993-061B,2026-05-26T06:10:54.619968,14.27469667,.00054887,98.7743,210.4291,306.6812,140.0303,0,U,22824,999,70164,-.691973E-6,-.47E-6,0
EYESAT A (AO-27),1993-061C,2026-05-26T04:24:20.642400,14.30935397,.00088368,98.6888,213.6041,158.0175,202.1389,0,U,22825,999,70385,.52755354E-4,.94E-6,0
ITAMSAT (IO-26),1993-061D,2026-05-26T04:04:08.408064,14.31361511,.00096463,98.6833,213.5052,142.7187,217.4667,0,U,22826,999,70416,.51015228E-4,.91E-6,0
USA 99 (MILSTAR-1 1),1994-009A,2026-05-25T12:55:21.158976,0.98723650,.00008751,17.5949,27.9428,269.7485,270.7534,0,U,22988,999,3272,0,-.236E-5,0
RADIO ROSTO (RS15),1994-085A,2026-05-26T05:02:04.850304,11.27583684,.01553201,64.8188,338.7611,7.9241,352.4085,0,U,23439,999,29342,.53394904E-3,-.24E-6,0
UFO 4 (USA 108),1995-003A,2026-05-25T19:57:45.648576,1.00268865,.0003119,9.6978,13.3066,42.6034,299.2353,0,U,23467,999,11472,0,-.27E-6,0
TDRS 7,1995-035B,2026-05-26T00:42:03.627360,1.00270321,.00111096,13.3867,348.3442,72.8588,282.1717,0,U,23613,999,11302,0,-.248E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-05-26T06:19:55.411392,1.00367289,.0000991,14.0657,3.9170,90.7262,142.5599,0,U,23712,999,3266,0,-.155E-5,0
POLAR,1996-013A,2026-05-24T22:19:27.643584,1.29846063,.64471719,79.8303,227.3240,209.8792,88.4229,0,U,23802,999,14455,0,.9E-7,0
INMARSAT 3-F1,1996-020A,2026-05-26T03:21:23.057280,0.99984083,.00035139,10.5566,46.8362,18.2144,156.9655,0,U,23839,999,11003,0,-.243E-5,0
USA 119,1996-029A,2026-05-26T06:33:32.268096,13.46178914,.08500057,63.3194,249.4489,48.8417,318.2840,0,U,23893,999,10232,.14231796E-3,.752E-5,0
JAS-2 (FO-29),1996-046B,2026-05-26T03:07:46.134912,13.53273218,.03503336,98.5263,358.0217,153.5389,208.4121,0,U,24278,999,47018,.28970533E-4,-.5E-7,0
INMARSAT 3-F2,1996-053A,2026-05-25T14:58:37.007616,1.00003861,.00067417,9.8075,54.1654,10.7429,214.0940,0,U,24307,999,10869,0,-.78E-6,0
INMARSAT 3-F3,1996-070A,2026-05-25T19:27:27.821088,0.99974616,.00037869,10.2711,49.8658,358.5635,193.0402,0,U,24674,999,10768,0,.36E-6,0
NAVSTAR 43 (USA 132),1997-035A,2026-05-25T06:24:19.175040,2.00563829,.01013278,55.9835,99.4710,56.5207,304.4123,0,U,24876,999,21149,0,.14E-6,0
FORTE,1997-047A,2026-05-26T04:03:51.227424,14.27935039,.00242056,69.9541,63.7529,304.1624,55.7203,0,U,24920,999,49554,.91295228E-4,.169E-5,0
AMC-3,1997-050A,2026-05-25T07:30:38.714976,1.00270575,.00030808,8.0920,64.3488,1.0184,218.1718,0,U,24936,999,5220,0,-.264E-5,0
USA 134,1997-065A,2026-05-26T04:52:38.975232,1.00272662,.00047099,12.7595,21.8913,337.2590,205.6397,0,U,25019,999,3273,0,-.68E-6,0
ORBCOMM FM06,1997-084G,2026-05-26T01:14:31.118784,14.47497088,.0002288,45.0120,159.2684,261.3170,130.2619,0,U,25118,999,49118,.26669325E-3,.844E-5,0
INMARSAT 3-F5,1998-006B,2026-05-26T04:59:30.304896,1.00269010,.00051647,9.6465,53.4787,8.6152,202.5398,0,U,25153,999,10367,0,-.292E-5,0
ORBCOMM FM04,1998-007C,2026-05-25T23:01:08.091552,14.35690453,.00405758,107.9624,123.6731,3.2307,356.9089,0,U,25159,999,47340,.33078163E-3,.832E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-05-26T07:27:47.778624,14.22478221,.00618321,108.0113,288.1514,172.0945,256.0101,0,U,25160,999,46740,.89534891E-4,.74E-6,0
TECHSAT 1B (GO-32),1998-043D,2026-05-25T22:30:26.913600,14.24423382,.000033,99.0063,138.1364,325.4251,34.6906,0,U,25397,999,44816,.43933352E-4,.55E-6,0
WESTPAC,1998-043E,2026-05-25T21:48:33.732000,14.23051932,.00003196,99.0127,131.4309,294.4983,65.6161,0,U,25398,999,44777,.15367568E-4,-.12E-6,0
ORBCOMM FM19,1998-046C,2026-05-26T07:26:34.812960,14.39449452,.00032272,44.9952,347.5467,190.8172,338.6717,0,U,25415,999,45362,.36456019E-3,.1003E-4,0
ORBCOMM FM20,1998-046D,2026-05-26T06:26:36.997728,14.38029848,.00004549,44.9954,355.4263,163.6570,196.4293,0,U,25416,999,45363,.29550465E-3,.76E-5,0
ORBCOMM FM27,1998-053G,2026-05-26T04:21:23.879232,14.39090784,.00012774,45.0053,79.8676,326.1239,33.9528,0,U,25481,999,44706,.36966528E-3,.1011E-4,0
SCD 2,1998-060A,2026-05-26T06:38:44.187648,14.45516046,.00164752,24.9941,207.2812,251.4837,152.0690,0,U,25504,999,45715,.53869182E-4,.375E-5,0
ISS (ZARYA),1998-067A,2026-05-26T04:42:31.561632,15.49386458,.00074208,51.6332,48.9673,99.1432,261.0396,0,U,25544,999,56834,.22271641E-3,.12013E-3,0
SWAS,1998-071A,2026-05-26T06:44:48.301440,15.09437451,.00085873,69.8961,284.0037,280.3050,79.7145,0,U,25560,999,49396,.25735987E-3,.4026E-4,0
ISS (UNITY),1998-069F,2026-05-26T04:42:31.561632,15.49386458,.00074208,51.6332,48.9673,99.1432,261.0396,0,U,25575,999,56791,.22271641E-3,.12013E-3,0
DLR-TUBSAT,1999-029B,2026-05-26T05:57:51.232032,14.52420055,.00152243,98.6691,141.0316,59.4415,300.8280,0,U,25757,999,43006,.37782537E-4,.106E-5,0
CXO,1999-040B,2026-05-28T05:16:46.428384,0.37805843,.78661114,55.8621,117.1917,310.4222,0.0280,0,U,25867,999,1724,0,.426E-5,0
ABS-6,1999-053A,2026-05-26T02:44:40.756704,1.00276248,.00039778,0.0141,311.8971,128.0358,3.9640,0,U,25924,999,9761,0,-.117E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-05-25T08:52:34.926816,2.00563425,.01066438,51.4851,296.4662,174.5329,192.0994,0,U,25933,999,19512,0,-.89E-6,0
UFO 10 (USA 146),1999-063A,2026-05-24T01:26:38.421888,1.00267754,.00029317,9.8403,27.3441,331.6274,241.4022,0,U,25967,999,9710,0,-.197E-5,0
ORBCOMM FM32,1999-065C,2026-05-26T07:45:25.735392,14.37097900,.00057071,45.0157,276.7282,293.6587,66.3662,0,U,25982,999,38394,.26815654E-3,.662E-5,0
XMM-NEWTON,1999-066A,2026-05-27T09:44:52.341504,0.50128828,.46791873,64.5922,283.2490,65.2783,0.1338,0,U,25989,999,2290,0,-.41E-6,0
TERRA,1999-068A,2026-05-26T05:47:49.341984,14.61082692,.0001111,97.9469,196.6565,330.9033,98.4153,0,U,25994,999,40640,.8775803E-4,.387E-5,0
ASIASTAR,2000-016A,2026-05-26T05:54:31.350816,1.00273784,.00050617,9.0818,58.3898,5.1549,13.9186,0,U,26107,999,9570,0,-.334E-5,0
