OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-19T07:44:51.450144,13.76587895,.00276864,90.2234,71.0900,24.3994,102.1560,0,U,900,999,6745,.47761002E-3,.478E-5,0
CALSPHERE 2,1964-063E,2026-05-19T06:43:21.892800,13.52897690,.00171822,90.2369,75.0991,316.2773,198.2057,0,U,902,999,85235,.58433107E-4,.47E-6,0
LCS 1,1965-034C,2026-05-19T07:00:38.221056,9.89310397,.00127463,32.1406,245.6380,18.4037,341.6920,0,U,1361,999,20702,.28827645E-2,.3E-6,0
TEMPSAT 1,1965-065E,2026-05-19T06:02:13.132032,13.33592375,.00685308,90.0008,212.5890,331.3657,93.1919,0,U,1512,999,95619,.5283951E-4,.35E-6,0
CALSPHERE 4A,1965-065H,2026-05-19T05:40:06.281184,13.36272348,.00694802,89.8965,122.7751,183.5059,188.2986,0,U,1520,999,95884,.10472553E-3,.64E-6,0
OPS 5712 (P/L 160),1967-053A,2026-05-19T06:36:57.108672,14.77257779,.0001529,69.9159,109.1340,257.8929,102.2047,0,U,2826,999,6196,.64579046E-3,.4512E-4,0
LES-5,1967-066E,2026-05-18T20:46:59.523744,1.09425720,.00531629,2.5564,97.1959,213.3328,357.2835,0,U,2866,999,13071,0,-.8E-6,0
SURCAL 159,1967-053F,2026-05-19T05:07:53.542560,13.99595195,.00061983,69.9746,63.2170,176.2515,183.8640,0,U,2872,999,615,.67981522E-4,.46E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-19T06:21:14.946048,13.96823881,.00097353,69.9725,177.2995,242.9369,117.0744,0,U,2874,999,275,.34763335E-4,-.5E-7,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-19T05:47:21.893568,14.37833525,.0058804,87.6220,346.8525,330.9711,28.8222,0,U,5398,999,86972,.11722813E-3,.378E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-19T07:49:31.349856,12.53697605,.00122368,101.9912,152.2710,184.4119,192.2577,0,U,7530,999,35690,-.4412688E-4,-.53E-6,0
STARLETTE,1975-010A,2026-05-19T05:54:19.437120,13.82350105,.02055902,49.8238,218.8339,327.4271,31.4075,0,U,7646,999,59053,.23385892E-4,-.113E-5,0
LAGEOS 1,1976-039A,2026-05-19T02:37:33.152736,6.38664681,.00446749,109.8036,169.3869,308.4997,60.6038,0,U,8820,999,91128,0,.7E-7,0
PHASE 3B (AO-10),1983-058B,2026-05-19T05:37:22.476288,2.05873012,.60209126,25.8957,224.3751,107.6960,323.5205,0,U,14129,999,29489,0,-.246E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-19T03:46:53.489856,14.90706575,.00060334,97.8042,105.0619,283.5308,76.5238,0,U,14781,999,25280,.67585545E-4,.607E-5,0
AJISAI (EGS),1986-061A,2026-05-19T07:08:43.121184,12.44516295,.00113887,50.0087,236.2307,107.3609,288.0848,0,U,16908,999,47679,.20181492E-3,-.69E-6,0
TDRS 3,1988-091B,2026-05-19T03:35:52.402848,1.00265901,.00395568,12.6243,341.1966,357.0677,263.5614,0,U,19548,999,12509,0,-.305E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-19T06:14:22.822368,2.13155883,.00233271,64.9300,73.1843,217.6297,229.7733,0,U,19751,999,29075,0,-.1E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-19T04:06:51.029280,2.13204483,.00206185,64.9530,311.5349,212.6750,319.3492,0,U,20026,999,28788,0,-.34E-6,0
