OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-09T02:57:38.056896,13.76578240,.0028407,90.2227,70.8497,52.7245,319.2223,0,U,900,999,6605,.60156E-3,.6E-5,0
CALSPHERE 2,1964-063E,2026-05-09T02:50:13.387200,13.52897320,.0018131,90.2359,74.8552,347.2572,23.8921,0,U,902,999,85098,.52932E-4,.44E-6,0
LCS 1,1965-034C,2026-05-09T02:14:23.362080,9.89310306,.0012978,32.1424,269.8530,342.2869,17.7175,0,U,1361,999,20601,.77813E-3,.14E-6,0
TEMPSAT 1,1965-065E,2026-05-09T04:43:10.703424,13.33592178,.0069444,90.0009,212.5863,359.8572,60.1095,0,U,1512,999,95485,.39938E-4,.29E-6,0
CALSPHERE 4A,1965-065H,2026-05-08T23:41:04.372224,13.36270826,.0068504,89.8961,122.8777,212.7719,202.7724,0,U,1520,999,95747,.17761E-3,.101E-5,0
OPS 5712 (P/L 160),1967-053A,2026-05-09T04:28:16.643136,14.77168366,.0001893,69.9155,133.8443,252.3964,107.6977,0,U,2826,999,6047,.80322E-3,.5619E-4,0
LES-5,1967-066E,2026-05-08T17:09:49.500864,1.09425147,.00536144,2.5331,97.4942,212.8492,318.6185,0,U,2866,999,13060,0,-.44E-6,0
SURCAL 159,1967-053F,2026-05-09T04:59:58.945632,13.99593134,.0006834,69.9732,84.7617,189.8000,170.2975,0,U,2872,999,475,.89084E-4,.76E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-08T21:09:10.868256,13.96822673,.000996,69.9738,199.5543,252.8745,107.1270,0,U,2874,999,130,.42764E-4,.6E-7,0
OPS 3811 (DSP 2),1971-039A,2026-05-09T02:40:59.755872,0.98162974,.0021601,0.2938,33.5806,260.4316,321.5001,0,U,5204,999,20584,0,-.172E-5,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-09T03:36:15.856992,14.37825501,.0060188,87.6233,349.6545,4.6804,355.4944,0,U,5398,999,86827,.15307E-3,.489E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-08T23:09:22.498272,12.53697413,.0012094,101.9920,141.8003,204.3578,228.7041,0,U,7530,999,35560,.26691E-4,-.42E-6,0
STARLETTE,1975-010A,2026-05-09T04:43:58.708992,13.82349941,.0205625,49.8250,258.4967,294.2277,63.7252,0,U,7646,999,58914,.12593E-4,-.125E-5,0
LAGEOS 1,1976-039A,2026-05-08T22:31:59.625984,6.38664747,.0044677,109.8047,165.9066,310.6832,76.6043,0,U,8820,999,91063,0,.1E-6,0
OPS 8701 (DSP 10),1982-019A,2026-05-08T19:43:49.732032,0.98190971,.00034941,9.3716,309.5269,319.9613,218.4861,0,U,13086,999,2527,0,-.177E-5,0
PHASE 3B (AO-10),1983-058B,2026-05-08T13:13:23.185920,2.05869086,.60247868,25.8943,226.1595,104.7456,325.7440,0,U,14129,999,29467,0,.137E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-09T03:44:46.442976,14.90691120,.0006572,97.8035,95.1766,323.4893,36.5876,0,U,14781,999,25131,.95221E-4,.878E-5,0
AJISAI (EGS),1986-061A,2026-05-09T04:24:34.117344,12.44516168,.0011414,50.0094,267.3307,81.7792,334.6297,0,U,16908,999,47553,.10544E-3,-.83E-6,0
TDRS 3,1988-091B,2026-05-08T23:05:08.730240,1.00270818,.0039747,12.6324,341.2593,357.2793,185.7182,0,U,19548,999,12499,0,-.293E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-08T14:40:24.305952,2.13156045,.00233597,64.9241,73.5483,217.6304,338.4817,0,U,19751,999,29052,0,.14E-6,0
