OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-13T03:15:37.038240,13.76649452,.00237484,90.2213,72.3793,210.7688,314.2798,0,U,900,999,7499,.39481897E-3,.397E-5,0
CALSPHERE 2,1964-063E,2026-07-13T03:50:06.194688,13.52902302,.00195488,90.2347,76.4163,146.6697,16.6200,0,U,902,999,85977,.28162866E-4,.28E-6,0
LCS 1,1965-034C,2026-07-13T05:22:30.480960,9.89310705,.00123745,32.1398,115.1984,215.2847,144.6831,0,U,1361,999,21246,-.29908978E-2,-.14E-6,0
TEMPSAT 1,1965-065E,2026-07-13T00:22:15.489120,13.33595482,.00698766,89.9977,212.5949,174.5088,214.3698,0,U,1512,999,96349,.75620255E-4,.47E-6,0
CALSPHERE 4A,1965-065H,2026-07-13T07:15:41.449248,13.36282922,.00714112,89.8990,122.2310,31.2601,127.4638,0,U,1520,999,96619,.10444598E-3,.64E-6,0
OPS 5712 (P/L 160),1967-053A,2026-07-13T05:48:05.777856,14.78059396,.00019804,69.9176,334.4162,303.5904,56.5055,0,U,2826,999,7008,.55018597E-3,.3906E-4,0
LES-5,1967-066E,2026-07-12T17:32:33.997920,1.09425573,.00514312,2.6812,95.6090,214.4128,11.5071,0,U,2866,999,13131,0,-.73E-6,0
SURCAL 159,1967-053F,2026-07-13T07:33:50.455584,13.99608418,.00042869,69.9753,304.5651,75.9973,284.1611,0,U,2872,999,1386,.39827157E-4,.5E-7,0
OPS 5712 (P/L 153),1967-053H,2026-07-13T02:49:09.346656,13.96831988,.00069757,69.9735,59.7275,183.0086,177.0979,0,U,2874,999,1041,.52590074E-4,.2E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-13T06:55:47.780544,14.37900537,.00613229,87.6235,331.5602,144.5824,215.9472,0,U,5398,999,87763,.13040563E-3,.421E-5,0
OSCAR 7 (AO-7),1974-089B,2026-07-12T23:45:28.597248,12.53698525,.00126585,101.9904,207.5054,82.4551,304.9872,0,U,7530,999,36375,.12780784E-3,-.26E-6,0
STARLETTE,1975-010A,2026-07-13T06:16:09.000192,13.82350736,.02056858,49.8262,1.6730,149.2105,212.1041,0,U,7646,999,59814,.218063E-5,-.141E-5,0
LAGEOS 1,1976-039A,2026-07-12T16:16:28.609824,6.38664668,.00446649,109.8042,188.0575,296.7957,244.5299,0,U,8820,999,91476,0,.13E-6,0
PHASE 3B (AO-10),1983-058B,2026-07-09T16:55:32.549376,2.05870648,.60033527,25.9319,215.8523,121.8543,310.3469,0,U,14129,999,29595,0,.106E-5,0
UOSAT 2 (UO-11),1984-021B,2026-07-13T06:19:23.374272,14.90846236,.00091954,97.8075,159.5502,96.7978,263.4286,0,U,14781,999,26101,.81145154E-4,.744E-5,0
AJISAI (EGS),1986-061A,2026-07-13T08:04:06.352032,12.44516660,.00110938,50.0100,66.9879,247.1661,274.9656,0,U,16908,999,48364,.885014E-6,-.97E-6,0
TDRS 3,1988-091B,2026-07-13T06:11:38.557824,1.00263169,.00370298,12.5822,340.8266,355.4835,358.5834,0,U,19548,999,12564,0,-.304E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-07-13T06:23:55.701888,2.13155942,.00233175,64.9606,71.3039,217.5002,319.7229,0,U,19751,999,29192,0,-.12E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-07-12T23:11:15.586368,2.13204491,.0020771,64.9174,309.6477,212.3333,256.4275,0,U,20026,999,28905,0,-.59E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-07-12T19:14:20.037984,1.00264240,.00034723,12.4142,351.0067,69.8924,283.9138,0,U,20253,999,26081,0,-.372E-5,0
LUSAT (LO-19),1990-005G,2026-07-12T07:10:02.661888,14.34130209,.00124401,98.8847,215.7954,129.3206,230.9083,0,U,20442,999,90599,.33720143E-4,.48E-6,0
HST,1990-037B,2026-07-13T06:49:09.806592,15.31049183,.00022262,28.4725,262.1734,86.2676,273.8175,0,U,20580,999,79257,.11831531E-3,.3883E-4,0
SKYNET 4C,1990-079A,2026-07-13T02:27:22.540608,0.98577722,.00027927,13.3299,349.6488,136.2115,45.7806,0,U,20776,999,29,0,-.1E-5,0
TDRS 5,1991-054B,2026-07-13T07:20:19.165632,1.00272661,.00074467,14.0678,353.5825,257.8458,342.1330,0,U,21639,999,12797,0,.77E-6,0
LAGEOS 2,1992-070B,2026-07-03T12:24:12.574080,6.47293802,.0137928,52.6512,256.3450,194.4919,154.2742,0,U,22195,999,79647,0,-.9E-7,0
TDRS 6,1993-003B,2026-07-13T07:00:38.545920,1.00280452,.0008254,14.1831,356.8618,183.7825,169.6176,0,U,22314,999,12266,0,-.303E-5,0
