OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-17T01:59:58.541280,13.76679043,.00277622,90.2180,73.1874,106.0891,352.6527,0,U,900,999,7980,.37880682E-3,.382E-5,0
CALSPHERE 2,1964-063E,2026-08-17T03:14:40.365888,13.52904469,.00202542,90.2300,77.2377,54.0627,73.6177,0,U,902,999,86450,-.6121059E-5,.5E-7,0
LCS 1,1965-034C,2026-08-17T03:53:40.866720,9.89310653,.0011922,32.1453,32.2450,337.4640,22.5333,0,U,1361,999,21592,-.67754818E-3,.3E-7,0
TEMPSAT 1,1965-065E,2026-08-17T06:53:29.283936,13.33597026,.00717228,90.0004,212.5977,77.4324,349.8324,0,U,1512,999,96819,.31115027E-4,.25E-6,0
CALSPHERE 4A,1965-065H,2026-08-17T04:44:10.771296,13.36287502,.00681901,89.8956,121.8832,292.4772,233.5443,0,U,1520,999,97085,.12090277E-3,.71E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-17T05:24:35.047296,14.78392136,.00043812,69.9145,248.5986,288.0407,72.0264,0,U,2826,999,7525,.54413462E-3,.3893E-4,0
LES-5,1967-066E,2026-08-17T06:15:08.438976,1.09425835,.00513922,2.7605,94.5798,214.4283,329.1644,0,U,2866,999,13170,0,-.96E-6,0
SURCAL 159,1967-053F,2026-08-16T23:26:18.957120,13.99614404,.00057199,69.9714,229.9250,12.2421,347.8824,0,U,2872,999,1871,.53859172E-4,.25E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-17T01:30:12.613536,13.96835958,.0005061,69.9762,344.8220,130.0384,230.1167,0,U,2874,999,1529,.28555553E-4,-.14E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-17T07:00:54.891936,14.37934160,.00608343,87.6249,321.8499,32.2091,328.2800,0,U,5398,999,88266,.11366384E-3,.369E-5,0
OSCAR 7 (AO-7),1974-089B,2026-08-17T00:29:33.373824,12.53699112,.00123485,101.9918,242.9030,17.0571,7.7422,0,U,7530,999,36814,-.4076581E-4,-.53E-6,0
STARLETTE,1975-010A,2026-08-17T06:00:08.366112,13.82351462,.02057544,49.8231,223.5678,264.7855,92.9529,0,U,7646,999,60298,-.2100827E-5,-.143E-5,0
LAGEOS 1,1976-039A,2026-08-16T22:09:09.555264,6.38664775,.00446361,109.8101,200.1183,289.2374,279.3805,0,U,8820,999,91701,0,.4E-7,0
PHASE 3B (AO-10),1983-058B,2026-08-16T02:09:27.219168,2.05870758,.59911271,25.9620,209.7344,132.1114,297.2673,0,U,14129,999,29672,0,-.27E-6,0
UOSAT 2 (UO-11),1984-021B,2026-08-16T21:28:56.212320,14.90922402,.00073632,97.8117,193.8157,356.0872,4.0288,0,U,14781,999,26617,.86902984E-4,.802E-5,0
AJISAI (EGS),1986-061A,2026-08-17T06:08:17.842848,12.44516831,.00111584,50.0115,319.6138,336.1710,123.5911,0,U,16908,999,48799,.11513936E-3,-.81E-6,0
TDRS 3,1988-091B,2026-08-17T04:41:46.429728,1.00269053,.00372889,12.5559,340.5931,353.7110,12.8333,0,U,19548,999,12600,0,-.305E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-08-16T06:43:59.712672,2.13156052,.00233593,64.9828,70.1414,217.3980,140.7150,0,U,19751,999,29264,0,-.22E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-08-16T13:06:57.079008,2.13204631,.00208541,64.8939,308.4550,212.2751,158.0302,0,U,20026,999,28979,0,-.65E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-08-16T17:48:48.934656,1.00266652,.00017418,12.4052,350.7891,141.4923,225.7652,0,U,20253,999,26117,0,-.375E-5,0
LUSAT (LO-19),1990-005G,2026-08-17T07:10:31.574784,14.34137945,.00120754,98.8842,252.7845,31.9723,328.2191,0,U,20442,999,91115,.28868065E-4,.34E-6,0
HST,1990-037B,2026-08-16T19:51:47.613888,15.31356105,.00023822,28.4730,25.9178,94.1904,265.8964,0,U,20580,999,79787,.14156278E-3,.4645E-4,0
TDRS 5,1991-054B,2026-08-16T12:31:38.816256,1.00268864,.00075432,14.0639,353.3258,250.1328,101.7534,0,U,21639,999,12831,0,.75E-6,0
LAGEOS 2,1992-070B,2026-08-17T00:24:33.646176,6.47294137,.01380198,52.6388,228.2140,213.9722,171.3402,0,U,22195,999,79936,0,-.9E-7,0
TDRS 6,1993-003B,2026-08-17T03:57:16.208352,1.00267696,.00099435,14.1845,356.5964,192.5268,149.8492,0,U,22314,999,12301,0,-.304E-5,0
SCD 1,1993-009B,2026-08-17T06:03:13.976640,14.46140239,.00421226,24.9681,190.5299,64.5479,69.1132,0,U,22490,999,76996,.45268327E-4,.351E-5,0
UFO 2 (USA 95),1993-056A,2026-08-17T01:38:27.378816,1.00276299,.00010399,11.9167,3.2063,266.8630,108.6817,0,U,22787,999,11916,0,.117E-5,0
STELLA,1993-061B,2026-08-17T07:39:44.337888,14.27471936,.00073645,98.7677,293.7762,63.8111,26.4610,0,U,22824,999,71349,.6665886E-5,-.29E-6,0
EYESAT A (AO-27),1993-061C,2026-08-17T04:23:22.871904,14.30955621,.00072278,98.6835,296.5605,283.0988,76.9387,0,U,22825,999,71572,.3236735E-4,.4E-6,0
ITAMSAT (IO-26),1993-061D,2026-08-17T03:27:30.593376,14.31383931,.00077287,98.6783,296.4457,263.7052,96.3250,0,U,22826,999,71603,.30769771E-4,.37E-6,0
RADIO ROSTO (RS15),1994-085A,2026-08-17T05:20:45.402144,11.27584010,.01581844,64.8136,204.5019,352.7567,7.1074,0,U,23439,999,30278,-.23338837E-3,-.51E-6,0
UFO 4 (USA 108),1995-003A,2026-08-16T16:03:38.414304,1.00272941,.00028074,9.6745,12.8831,128.9027,236.3987,0,U,23467,999,11556,0,-.31E-6,0
TDRS 7,1995-035B,2026-08-16T19:18:51.594912,1.00265332,.00128155,13.3118,347.7639,91.9986,264.0809,0,U,23613,999,11385,0,-.244E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-08-16T19:56:55.380192,1.00270713,.00063195,14.0944,3.2883,136.5160,34.6445,0,U,23712,999,3349,0,-.211E-5,0
