OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-28T02:26:43.364256,13.76662818,.0025583,90.2198,72.7270,163.6573,327.2371,0,U,900,999,7705,.55507E-3,.555E-5,0
CALSPHERE 2,1964-063E,2026-07-28T03:59:57.922368,13.52903035,.0020519,90.2325,76.7709,106.5044,23.2871,0,U,902,999,86180,.92662E-4,.71E-6,0
LCS 1,1965-034C,2026-07-27T23:12:02.897280,9.89310667,.0012309,32.1421,80.1947,266.7159,93.1930,0,U,1361,999,21392,-.42874E-3,.5E-7,0
TEMPSAT 1,1965-065E,2026-07-28T00:29:45.161376,13.33596154,.0071187,89.9981,212.5951,132.8848,252.9932,0,U,1512,999,96549,.65717E-4,.42E-6,0
CALSPHERE 4A,1965-065H,2026-07-28T04:34:25.031136,13.36285006,.0069964,89.8983,122.0843,349.7163,107.5473,0,U,1520,999,96818,.15585E-3,.9E-6,0
OPS 5712 (P/L 160),1967-053A,2026-07-28T04:43:57.624672,14.78225869,.0003152,69.9179,297.7371,298.1855,61.8974,0,U,2826,999,7229,.10092E-2,.7262E-4,0
LES-5,1967-066E,2026-07-28T02:54:19.425888,1.09426075,.0051344,2.7156,95.1625,214.3955,314.8045,0,U,2866,999,13148,0,-.102E-5,0
SURCAL 159,1967-053F,2026-07-27T06:01:46.406784,13.99610775,.00046009,69.9738,274.5569,47.1768,312.9725,0,U,2872,999,1581,.76198752E-4,.58E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-27T22:34:22.619712,13.96834082,.0006122,69.9740,27.9528,162.7288,197.4028,0,U,2874,999,1248,.66814E-4,.4E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-28T04:20:46.479264,14.37917437,.0062195,87.6249,327.4279,96.8316,263.9965,0,U,5398,999,87977,.23505E-3,.744E-5,0
OSCAR 7 (AO-7),1974-089B,2026-07-27T12:59:24.264384,12.53698780,.00125791,101.9910,222.2088,55.4579,98.9910,0,U,7530,999,36557,.14195005E-3,-.24E-6,0
STARLETTE,1975-010A,2026-07-28T03:40:26.931936,13.82350945,.0205756,49.8255,302.8929,198.4014,160.9356,0,U,7646,999,60020,.19811E-4,-.116E-5,0
LAGEOS 1,1976-039A,2026-07-27T23:03:21.678048,6.38664762,.004466,109.8063,193.2867,293.5175,102.0728,0,U,8820,999,91574,0,.8E-7,0
PHASE 3B (AO-10),1983-058B,2026-07-28T03:43:46.426080,2.05870810,.5997236,25.9480,212.8256,126.9194,304.3387,0,U,14129,999,29633,0,-.1E-7,0
UOSAT 2 (UO-11),1984-021B,2026-07-27T21:28:40.746720,14.90879901,.00089502,97.8089,174.0242,56.2673,303.9397,0,U,14781,999,26319,.15949048E-3,.1517E-4,0
AJISAI (EGS),1986-061A,2026-07-28T04:42:11.966112,12.44516703,.0011081,50.0115,21.2943,285.0247,250.6260,0,U,16908,999,48549,-.33181E-4,-.102E-5,0
TDRS 3,1988-091B,2026-07-27T07:27:56.396160,1.00277359,.0037352,12.5713,340.7309,355.1474,32.2016,0,U,19548,999,12579,0,-.293E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-07-21T07:02:01.819104,2.13156081,.00233427,64.9655,71.0293,217.4579,358.9392,0,U,19751,999,29209,0,-.53E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-07-22T15:29:08.094048,2.13204681,.00207831,64.9107,309.3140,212.3219,125.4488,0,U,20026,999,28925,0,-.87E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-07-27T18:31:21.103392,1.00276994,.0002036,12.4101,350.9135,107.1797,250.9505,0,U,20253,999,26096,0,-.362E-5,0
LUSAT (LO-19),1990-005G,2026-07-27T00:28:26.009472,14.34133627,.00126861,98.8846,230.9213,89.7372,270.5265,0,U,20442,999,90810,.60863692E-4,.124E-5,0
HST,1990-037B,2026-07-28T01:55:24.800160,15.31181501,.0001698,28.4723,160.9885,238.9636,121.0793,0,U,20580,999,79484,.21494E-3,.6899E-4,0
SKYNET 4C,1990-079A,2026-07-27T20:10:32.267136,0.98578283,.0003447,13.3250,349.5530,138.3260,234.2462,0,U,20776,999,44,0,-.134E-5,0
TDRS 5,1991-054B,2026-07-28T02:34:38.674848,1.00279883,.0007556,14.0659,353.4694,251.4095,292.0564,0,U,21639,999,12812,0,.9E-6,0
LAGEOS 2,1992-070B,2026-07-27T16:13:47.751168,6.47294052,.0137984,52.6419,241.0747,205.0783,291.9798,0,U,22195,999,79804,0,-.9E-7,0
TDRS 6,1993-003B,2026-07-27T20:03:03.055392,1.00275119,.00089772,14.1836,356.7514,187.9177,15.7974,0,U,22314,999,12281,0,-.291E-5,0
SCD 1,1993-009B,2026-07-27T16:31:46.085376,14.46133402,.00417483,24.9708,317.5032,206.4413,293.9529,0,U,22490,999,76698,.70213746E-4,.444E-5,0
UFO 2 (USA 95),1993-056A,2026-07-28T02:36:53.882208,1.00276596,.0001724,11.9093,3.3222,352.2070,18.1348,0,U,22787,999,11896,0,.128E-5,0
