OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-10T03:50:14.655840,13.76579182,.0028359,90.2228,70.8741,49.8747,55.6744,0,U,900,999,6619,.5472E-3,.547E-5,0
CALSPHERE 2,1964-063E,2026-05-09T20:50:01.406112,13.52897360,.00180543,90.2360,74.8732,345.0410,76.0777,0,U,902,999,85108,.43853967E-4,.38E-6,0
LCS 1,1965-034C,2026-05-10T02:28:28.396416,9.89310304,.0012957,32.1423,267.4556,345.8466,14.1668,0,U,1361,999,20611,.10627E-3,.9E-7,0
TEMPSAT 1,1965-065E,2026-05-10T04:08:42.785952,13.33592217,.0069352,90.0009,212.5866,357.1124,66.1378,0,U,1512,999,95498,.20072E-4,.19E-6,0
CALSPHERE 4A,1965-065H,2026-05-09T23:02:35.873952,13.36270983,.0068586,89.8961,122.8679,209.9763,204.8633,0,U,1520,999,95760,.18252E-3,.104E-5,0
OPS 5712 (P/L 160),1967-053A,2026-05-10T04:50:56.048640,14.77176664,.0001879,69.9153,131.3569,252.9484,107.1458,0,U,2826,999,6062,.64815E-3,.452E-4,0
LES-5,1967-066E,2026-05-09T14:19:31.068768,1.09425103,.00535774,2.5352,97.4671,212.8972,305.9477,0,U,2866,999,13061,0,-.38E-6,0
SURCAL 159,1967-053F,2026-05-10T05:00:46.462176,13.99593342,.0006765,69.9734,82.6072,188.6650,171.4342,0,U,2872,999,489,.79989E-4,.63E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-09T21:12:49.778208,13.96822795,.0009948,69.9737,197.4056,251.9479,108.0544,0,U,2874,999,144,.45444E-4,.1E-6,0
OPS 3811 (DSP 2),1971-039A,2026-05-10T02:36:03.727008,0.98162828,.0021616,0.2953,33.9609,259.9495,313.7846,0,U,5204,999,20585,0,-.171E-5,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-10T02:59:16.208160,14.37826296,.0060053,87.6233,349.3840,1.4545,358.6817,0,U,5398,999,86841,.14148E-3,.453E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-09T23:57:50.634144,12.53697418,.001211,101.9919,142.8449,202.3330,213.9803,0,U,7530,999,35573,.48947E-4,-.39E-6,0
STARLETTE,1975-010A,2026-05-10T03:17:18.762144,13.82349927,.0205621,49.8250,254.7873,297.3321,60.6774,0,U,7646,999,58927,.37675E-5,-.136E-5,0
LAGEOS 1,1976-039A,2026-05-08T22:31:59.626848,6.38664747,.00446766,109.8047,165.9066,310.6832,76.6043,0,U,8820,999,91063,0,.1E-6,0
OPS 8701 (DSP 10),1982-019A,2026-05-09T21:21:31.610016,0.98190558,.0003523,9.3695,309.5193,319.2383,236.6916,0,U,13086,999,2528,0,-.16E-5,0
PHASE 3B (AO-10),1983-058B,2026-05-09T12:31:57.489024,2.05868845,.60244325,25.8944,225.9972,105.0137,325.5502,0,U,14129,999,29469,0,.202E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-10T03:54:39.501216,14.90692785,.0006497,97.8035,96.1717,319.7012,40.3723,0,U,14781,999,25146,.87698E-4,.805E-5,0
AJISAI (EGS),1986-061A,2026-05-10T03:38:19.190400,12.44516201,.0011412,50.0093,264.3545,84.2316,351.0051,0,U,16908,999,47565,.11203E-3,-.82E-6,0
TDRS 3,1988-091B,2026-05-09T23:02:30.575040,1.00270320,.0039678,12.6317,341.2524,357.2436,186.0788,0,U,19548,999,12500,0,-.293E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-09T12:49:38.659872,2.13156022,.00233591,64.9246,73.5167,217.6446,326.8031,0,U,19751,999,29054,0,.15E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-09T13:40:31.437984,2.13204650,.00205767,64.9589,311.8659,212.7855,149.6880,0,U,20026,999,28768,0,-.9E-7,0
FLTSATCOM 8 (USA 46),1989-077A,2026-05-09T23:52:19.862976,1.00273797,.0006602,12.4324,351.3972,22.6778,337.5552,0,U,20253,999,26017,0,-.36E-5,0
LUSAT (LO-19),1990-005G,2026-05-10T00:26:24.780768,14.34111043,.0010834,98.8874,150.7681,322.8008,37.2425,0,U,20442,999,89692,.45481E-4,.8E-6,0
HST,1990-037B,2026-05-09T19:15:49.828320,15.30338732,.00021899,28.4760,342.8246,75.4822,284.6017,0,U,20580,999,78268,.16829263E-3,.5313E-4,0
SKYNET 4C,1990-079A,2026-05-09T05:18:38.716416,1.00276433,.00024332,13.3531,350.0782,56.2200,293.7853,0,U,20776,999,13049,0,.133E-5,0
USA 65 (DSP 15),1990-095A,2026-05-09T07:07:00.179040,0.98398297,.00045754,14.0283,344.3151,79.7293,116.0115,0,U,20929,999,2508,0,-.93E-6,0
TDRS 5,1991-054B,2026-05-09T19:03:25.261632,1.00276512,.00068643,14.0766,354.0620,278.8235,72.9282,0,U,21639,999,12732,0,.91E-6,0
USA 75 (DSP 16),1991-080B,2026-05-09T21:38:51.759744,0.99190838,.000444,14.0242,345.7795,86.2058,277.0851,0,U,21805,999,2533,0,-.284E-5,0
LAGEOS 2,1992-070B,2026-05-03T21:14:07.990080,6.47293653,.0137698,52.6619,294.6614,167.9216,346.2011,0,U,22195,999,79255,0,-.9E-7,0
TDRS 6,1993-003B,2026-05-10T03:33:32.954112,1.00268660,.0006389,14.1828,357.3453,175.1865,62.9737,0,U,22314,999,12202,0,-.288E-5,0
SCD 1,1993-009B,2026-05-10T05:19:39.662112,14.46103996,.0042205,24.9690,81.9817,96.2318,33.6083,0,U,22490,999,75561,.46756E-4,.357E-5,0
UFO 2 (USA 95),1993-056A,2026-05-09T19:59:09.511008,1.00270744,.0008919,11.8821,3.7690,357.1143,195.1540,0,U,22787,999,11816,0,.132E-5,0
STELLA,1993-061B,2026-05-10T04:41:11.109408,14.27469394,.0006234,98.7743,194.3059,357.8730,33.1406,0,U,22824,999,69935,.30283E-5,-.38E-6,0
EYESAT A (AO-27),1993-061C,2026-05-10T04:06:05.481792,14.30931739,.0007898,98.6892,197.5946,204.6990,155.3815,0,U,22825,999,70156,.38865E-4,.57E-6,0
ITAMSAT (IO-26),1993-061D,2026-05-10T03:52:44.596992,14.31357542,.0008717,98.6842,197.4989,188.0362,172.0682,0,U,22826,999,70187,.35548E-4,.5E-6,0
USA 99 (MILSTAR-1 1),1994-009A,2026-05-09T10:22:36.520032,0.98721841,.0000936,17.5702,28.1066,259.6532,316.4657,0,U,22988,999,3256,0,-.1E-7,0
