OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-20T06:36:22.392288,13.76588933,.0027588,90.2234,71.1124,21.7230,141.9836,0,U,900,999,6758,.49592304E-3,.496E-5,0
CALSPHERE 2,1964-063E,2026-05-20T07:25:36.855840,13.52897787,.00171043,90.2369,75.1238,313.0417,171.7808,0,U,902,999,85249,.73077263E-4,.57E-6,0
LCS 1,1965-034C,2026-05-20T07:14:43.229472,9.89310420,.00127225,32.1404,243.2404,21.9994,338.1048,0,U,1361,999,20712,.24518587E-2,.27E-6,0
TEMPSAT 1,1965-065E,2026-05-20T05:23:52.870272,13.33592463,.00684519,90.0008,212.5892,328.5901,86.3488,0,U,1512,999,95632,.47083222E-4,.32E-6,0
CALSPHERE 4A,1965-065H,2026-05-20T05:01:47.875296,13.36272499,.00695827,89.8965,122.7653,180.7475,190.9193,0,U,1520,999,95897,.13190905E-3,.78E-6,0
OPS 5712 (P/L 160),1967-053A,2026-05-20T06:59:31.115040,14.77268811,.00014954,69.9163,106.6465,258.4089,101.6891,0,U,2826,999,6211,.71800009E-3,.5026E-4,0
LES-5,1967-066E,2026-05-19T14:22:25.271040,1.09425240,.00531233,2.5581,97.1742,213.3539,286.0196,0,U,2866,999,13072,0,-.55E-6,0
SURCAL 159,1967-053F,2026-05-20T05:08:40.938144,13.99595442,.00061356,69.9747,61.0626,174.8144,185.3028,0,U,2872,999,629,.70804135E-4,.5E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-20T06:24:53.765280,13.96824000,.00097127,69.9723,175.1508,241.9960,118.0164,0,U,2874,999,289,.24221756E-4,-.2E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-20T06:50:34.719648,14.37834500,.00586703,87.6219,346.5625,327.4324,32.3261,0,U,5398,999,86987,.12568395E-3,.404E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-20T06:46:46.838784,12.53697587,.0012254,101.9911,153.2375,182.5905,188.9169,0,U,7530,999,35702,-.52898955E-4,-.55E-6,0
