OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-06T04:58:16.279104,13.76696533,.00275148,90.2173,73.6483,50.0623,2.9696,0,U,900,999,8257,.40778855E-3,.411E-5,0
CALSPHERE 2,1964-063E,2026-09-05T18:49:37.574688,13.52905641,.00185277,90.2288,77.6934,359.6964,11.8582,0,U,902,999,86716,.77825609E-4,.61E-6,0
LCS 1,1965-034C,2026-09-06T06:09:56.166048,9.89310562,.00113923,32.1462,344.5398,49.1291,311.0192,0,U,1361,999,21791,-.14606301E-3,.7E-7,0
TEMPSAT 1,1965-065E,2026-09-06T05:52:33.084768,13.33597971,.00705763,90.0043,212.6057,22.5719,44.4760,0,U,1512,999,97085,.73948817E-4,.46E-6,0
CALSPHERE 4A,1965-065H,2026-09-06T02:45:34.239168,13.36289875,.00680662,89.8921,121.6769,234.6661,291.6801,0,U,1520,999,97351,.86458728E-4,.54E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-06T06:01:34.325472,14.78621798,.00043343,69.9154,199.4514,276.6560,83.4095,0,U,2826,999,7821,.59323213E-3,.4275E-4,0
LES-5,1967-066E,2026-09-06T05:47:21.751008,1.09425039,.00515895,2.8062,93.9980,214.7741,280.6752,0,U,2866,999,13192,0,-.6E-6,0
SURCAL 159,1967-053F,2026-09-06T04:50:23.693568,13.99618365,.00070402,69.9744,186.3726,346.9593,13.1331,0,U,2872,999,2154,.49746711E-4,.19E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-06T04:25:59.935008,13.96838205,.00044881,69.9738,301.6942,89.8529,270.3091,0,U,2874,999,1810,.30010526E-4,-.12E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-06T06:20:13.548480,14.37949489,.00582612,87.6228,316.3086,325.6184,34.1250,0,U,5398,999,88553,.10056204E-3,.327E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-06T06:52:09.365664,12.53699412,.00121184,101.9922,263.3810,338.2029,33.4335,0,U,7530,999,37068,.5545444E-4,-.38E-6,0
STARLETTE,1975-010A,2026-09-06T04:52:26.072256,13.82351542,.02056827,49.8239,144.8124,330.6911,28.2571,0,U,7646,999,60574,-.3810563E-5,-.147E-5,0
LAGEOS 1,1976-039A,2026-09-05T21:08:50.618688,6.38664779,.00446229,109.8149,206.9498,284.9730,86.9181,0,U,8820,999,91829,0,.7E-7,0
PHASE 3B (AO-10),1983-058B,2026-09-03T01:15:10.727136,2.05870144,.5985571,25.9715,206.8146,137.0259,289.6643,0,U,14129,999,29709,0,-.9E-7,0
UOSAT 2 (UO-11),1984-021B,2026-09-05T15:01:47.943840,14.90970473,.00060114,97.8152,213.3498,281.2573,78.7969,0,U,14781,999,26911,.82050871E-4,.754E-5,0
AJISAI (EGS),1986-061A,2026-09-06T06:21:04.999680,12.44517317,.00112761,50.0074,258.0865,26.8988,128.7867,0,U,16908,999,49048,.16342052E-3,-.74E-6,0
TDRS 3,1988-091B,2026-09-06T04:09:38.589984,1.00277046,.00383771,12.5422,340.4569,352.2229,26.0912,0,U,19548,999,12620,0,-.306E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-09-06T03:28:38.361216,2.13155907,.00233803,64.9974,69.4292,217.4023,311.1379,0,U,19751,999,29309,0,.37E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-09-06T06:36:12.839040,2.13204533,.00208804,64.8808,307.7388,212.1832,228.0478,0,U,20026,999,29023,0,-.2E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-09-05T16:33:31.464864,1.00278010,.0002681,12.4008,350.6679,206.3312,161.8561,0,U,20253,999,26137,0,-.373E-5,0
LUSAT (LO-19),1990-005G,2026-09-06T01:02:16.439712,14.34142018,.0010994,98.8832,273.0682,334.0159,26.0472,0,U,20442,999,91398,.28025776E-4,.32E-6,0
HST,1990-037B,2026-09-06T06:56:51.886752,15.31563714,.00015141,28.4722,245.9180,329.2257,30.8250,0,U,20580,999,80101,.11324973E-3,.3784E-4,0
TDRS 5,1991-054B,2026-09-06T06:20:25.901088,1.00276406,.00093195,14.0620,353.1674,250.7475,28.9673,0,U,21639,999,12852,0,.76E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.937888,6.47294115,.0138024,52.6388,225.4440,215.8893,299.2317,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-09-06T05:04:02.254944,1.00278183,.00093503,14.1853,356.4461,196.2778,182.6827,0,U,22314,999,12322,0,-.304E-5,0
SCD 1,1993-009B,2026-09-06T04:50:14.927424,14.46146628,.00417249,24.9702,67.3474,275.5755,247.7304,0,U,22490,999,77285,.27287592E-4,.286E-5,0
UFO 2 (USA 95),1993-056A,2026-09-05T22:56:32.236224,1.00275155,.0001685,11.9242,3.0940,246.1318,108.6210,0,U,22787,999,11935,0,.116E-5,0
STELLA,1993-061B,2026-09-06T07:05:25.576224,14.27472268,.00064916,98.7649,313.8077,11.0132,76.6468,0,U,22824,999,71634,-.1065374E-5,-.48E-6,0
EYESAT A (AO-27),1993-061C,2026-09-06T04:20:31.295328,14.30959530,.00077063,98.6809,316.5362,216.4491,143.6168,0,U,22825,999,71858,.26178297E-4,.24E-6,0
ITAMSAT (IO-26),1993-061D,2026-09-06T03:16:02.688672,14.31388233,.00085076,98.6757,316.4175,198.9672,161.1195,0,U,22826,999,71889,.25515889E-4,.23E-6,0
