OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-23T06:02:31.464384,13.76684320,.00279883,90.2176,73.3289,88.9759,322.2058,0,U,900,999,8065,.46097514E-3,.463E-5,0
CALSPHERE 2,1964-063E,2026-08-23T01:25:42.897792,13.52904576,.00198372,90.2294,77.3754,38.1215,126.5618,0,U,902,999,86530,.41294976E-4,.36E-6,0
LCS 1,1965-034C,2026-08-22T19:36:32.873760,9.89310625,.00117719,32.1460,18.8197,357.5124,2.5314,0,U,1361,999,21648,-.48643658E-3,.5E-7,0
TEMPSAT 1,1965-065E,2026-08-23T04:52:23.683296,13.33597280,.0071535,90.0016,212.5994,61.2488,311.3676,0,U,1512,999,96898,.73867968E-4,.46E-6,0
CALSPHERE 4A,1965-065H,2026-08-23T02:22:24.021696,13.36288119,.00679379,89.8947,121.8228,275.3715,184.1638,0,U,1520,999,97164,.10188239E-3,.62E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-23T05:55:39.695808,14.78460594,.0004517,69.9145,233.8221,284.4881,75.5766,0,U,2826,999,7614,.79193928E-3,.5713E-4,0
LES-5,1967-066E,2026-08-23T01:27:08.338752,1.09426058,.00514847,2.7738,94.4112,214.4628,94.1706,0,U,2866,999,13176,0,-.106E-5,0
SURCAL 159,1967-053F,2026-08-23T04:39:39.834720,13.99615669,.00061196,69.9722,216.5353,3.6231,356.4920,0,U,2872,999,1958,.76627254E-4,.58E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-23T05:18:15.058368,13.96836652,.00048184,69.9762,331.6232,118.5330,241.6261,0,U,2874,999,1615,.32525717E-4,-.8E-7,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-23T06:38:43.289088,14.37939087,.00600418,87.6245,320.1899,12.5648,347.7030,0,U,5398,999,88352,.12689019E-3,.409E-5,0
