OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-21T06:51:41.848992,13.76590006,.00274826,90.2235,71.1363,18.8627,110.2474,0,U,900,999,6772,.50455675E-3,.505E-5,0
CALSPHERE 2,1964-063E,2026-05-21T06:32:24.830304,13.52897880,.00170359,90.2370,75.1470,310.0052,182.5149,0,U,902,999,85262,.83357145E-4,.64E-6,0
LCS 1,1965-034C,2026-05-21T02:37:59.225664,9.89310449,.00127035,32.1403,241.3224,24.8766,335.2342,0,U,1361,999,20720,.19611457E-2,.23E-6,0
TEMPSAT 1,1965-065E,2026-05-21T04:48:11.847168,13.33592535,.00683773,90.0008,212.5895,325.8094,88.3545,0,U,1512,999,95645,.34391618E-4,.26E-6,0
CALSPHERE 4A,1965-065H,2026-05-21T04:58:59.294208,13.36272667,.00696878,89.8965,122.7554,177.9198,312.1250,0,U,1520,999,95910,.13864274E-3,.82E-6,0
OPS 5712 (P/L 160),1967-053A,2026-05-21T07:22:04.462176,14.77280269,.00014552,69.9163,104.1589,258.9478,101.1506,0,U,2826,999,6226,.76876481E-3,.5389E-4,0
LES-5,1967-066E,2026-05-21T04:51:31.345632,1.09425512,.00530575,2.5616,97.1277,213.4042,197.7191,0,U,2866,999,13074,0,-.71E-6,0
SURCAL 159,1967-053F,2026-05-21T03:26:33.504576,13.99595646,.00060795,69.9749,59.0621,173.5074,186.6113,0,U,2872,999,642,.70856199E-4,.5E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-21T06:28:32.586240,13.96824107,.00096903,69.9722,173.0020,241.0589,118.9545,0,U,2874,999,303,.23468509E-4,-.21E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-21T06:13:34.675104,14.37835225,.00585579,87.6219,346.2918,324.1306,35.5966,0,U,5398,999,87001,.11819277E-3,.381E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-21T07:40:41.486304,12.53697584,.00122686,101.9910,154.2858,180.6108,191.1977,0,U,7530,999,35715,-.48930511E-4,-.54E-6,0
STARLETTE,1975-010A,2026-05-21T06:29:13.826688,13.82350135,.02055847,49.8235,210.8441,334.1158,24.9564,0,U,7646,999,59081,.10102047E-4,-.13E-5,0
LAGEOS 1,1976-039A,2026-05-20T21:37:00.506784,6.38664681,.00446761,109.8034,169.9998,308.1172,219.1193,0,U,8820,999,91139,0,.4E-7,0
PHASE 3B (AO-10),1983-058B,2026-05-20T04:55:53.101344,2.05872908,.60205646,25.8960,224.2131,107.9633,323.3103,0,U,14129,999,29491,0,-.279E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-21T02:29:58.374240,14.90709719,.00060195,97.8043,106.9861,275.5276,84.5255,0,U,14781,999,25309,.81278601E-4,.742E-5,0
AJISAI (EGS),1986-061A,2026-05-21T07:17:08.448864,12.44516387,.00113813,50.0086,230.0628,112.4504,274.8211,0,U,16908,999,47704,.16864551E-3,-.74E-6,0
TDRS 3,1988-091B,2026-05-20T22:33:19.494144,1.00265369,.00395554,12.6229,341.1862,357.2277,189.4951,0,U,19548,999,12511,0,-.31E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-21T03:38:15.849312,2.13155906,.00233245,64.9310,73.1196,217.6319,241.2959,0,U,19751,999,29079,0,-.9E-7,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-20T20:06:16.312320,2.13204499,.00206182,64.9522,311.4774,212.6597,158.2765,0,U,20026,999,28792,0,-.34E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-05-20T23:23:09.314304,1.00268108,.00061972,12.4292,351.3298,28.8520,334.9192,0,U,20253,999,26029,0,-.377E-5,0
LUSAT (LO-19),1990-005G,2026-05-21T07:42:09.113184,14.34113811,.00104604,98.8864,162.3846,286.7131,73.2904,0,U,20442,999,89854,.39649907E-4,.64E-6,0
HST,1990-037B,2026-05-20T16:37:52.118112,15.30432683,.00015688,28.4746,268.4391,182.9963,177.0623,0,U,20580,999,78435,.15071418E-3,.4794E-4,0
SKYNET 4C,1990-079A,2026-05-20T17:48:46.942272,1.00273580,.00024841,13.3487,350.0058,51.0994,137.8281,0,U,20776,999,13061,0,.116E-5,0
TDRS 5,1991-054B,2026-05-21T06:11:41.026272,1.00280323,.00070191,14.0751,353.9827,277.9086,252.5159,0,U,21639,999,12744,0,.74E-6,0
LAGEOS 2,1992-070B,2026-05-20T08:42:31.398624,6.47293622,.01377538,52.6605,284.2453,175.1307,224.2822,0,U,22195,999,79362,0,-.9E-7,0
TDRS 6,1993-003B,2026-05-20T22:34:19.397856,1.00264719,.00070443,14.1827,357.2637,171.9750,1.8696,0,U,22314,999,12213,0,-.307E-5,0
SCD 1,1993-009B,2026-05-20T18:20:35.372256,14.46107080,.00418507,24.9711,16.8921,207.5558,196.9290,0,U,22490,999,75714,.37125845E-4,.322E-5,0
UFO 2 (USA 95),1993-056A,2026-05-21T05:46:18.824160,1.00276211,.00082268,11.8858,3.7050,1.6069,348.8050,0,U,22787,999,11827,0,.115E-5,0
STELLA,1993-061B,2026-05-21T06:44:34.294272,14.27469632,.0005652,98.7737,205.4339,323.6778,123.1894,0,U,22824,999,70093,.4800799E-5,-.33E-6,0
EYESAT A (AO-27),1993-061C,2026-05-21T03:34:35.639904,14.30933961,.00085497,98.6890,208.5706,172.0697,188.0622,0,U,22825,999,70313,.39806227E-4,.6E-6,0
ITAMSAT (IO-26),1993-061D,2026-05-21T03:16:32.796480,14.31360024,.00093891,98.6837,208.4729,156.5397,203.6216,0,U,22826,999,70344,.35410953E-4,.49E-6,0
USA 99 (MILSTAR-1 1),1994-009A,2026-05-20T11:34:07.386816,0.98724193,.00012243,17.5876,27.9946,257.3928,285.9600,0,U,22988,999,3267,0,-.269E-5,0
RADIO ROSTO (RS15),1994-085A,2026-05-21T01:34:46.122240,11.27583631,.01551889,64.8192,347.0809,8.8611,351.4998,0,U,23439,999,29284,-.23764706E-3,-.51E-6,0
UFO 4 (USA 108),1995-003A,2026-05-20T20:11:14.464896,1.00268456,.00031822,9.7068,13.3232,37.3298,303.0104,0,U,23467,999,11467,0,-.31E-6,0
TDRS 7,1995-035B,2026-05-21T00:55:28.487424,1.00271652,.00112045,13.3888,348.3789,71.4786,281.9788,0,U,23613,999,11297,0,-.251E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-05-21T05:35:20.228064,1.00366687,.00005379,14.0641,3.9538,89.5237,125.9102,0,U,23712,999,3261,0,-.149E-5,0
POLAR,1996-013A,2026-05-21T01:53:46.844160,1.29846053,.64433787,79.8261,227.3682,210.0111,88.1736,0,U,23802,999,14450,0,.52E-6,0
