OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-04T06:27:42.168384,13.76694871,.00276517,90.2173,73.6039,55.5395,118.9460,0,U,900,999,8230,.38008073E-3,.384E-5,0
CALSPHERE 2,1964-063E,2026-09-04T00:58:01.792992,13.52905508,.0018702,90.2289,77.6531,4.7376,157.0022,0,U,902,999,86692,.64785251E-4,.52E-6,0
LCS 1,1965-034C,2026-09-04T05:41:46.255488,9.89310631,.0011432,32.1466,349.3343,41.7955,318.3414,0,U,1361,999,21771,.50824901E-3,.12E-6,0
TEMPSAT 1,1965-065E,2026-09-03T21:48:10.582848,13.33597847,.0070775,90.0038,212.6044,29.0519,347.7518,0,U,1512,999,97054,.63471E-4,.41E-6,0
CALSPHERE 4A,1965-065H,2026-09-04T02:14:32.448768,13.36289658,.00679848,89.8925,121.6981,240.5232,286.5806,0,U,1520,999,97324,.83043207E-4,.52E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-04T05:19:06.423168,14.78603295,.00043857,69.9155,204.4326,277.6385,82.4265,0,U,2826,999,7791,.57731019E-3,.4156E-4,0
LES-5,1967-066E,2026-09-03T22:07:21.525888,1.09424261,.00516865,2.8011,94.0634,214.7956,86.8550,0,U,2866,999,13189,0,-.121E-5,0
SURCAL 159,1967-053F,2026-09-04T06:31:46.558560,13.99618003,.00069247,69.9741,190.5274,348.9615,11.1339,0,U,2872,999,2127,.60589463E-4,.35E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-04T02:35:37.063104,13.96838025,.00045072,69.9744,306.1457,94.3487,265.8134,0,U,2874,999,1781,.38248684E-4,0,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-04T05:54:14.626368,14.37948085,.00584814,87.6230,316.8688,332.4842,27.3264,0,U,5398,999,88524,.92249338E-4,.302E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-04T06:59:19.527936,12.53699386,.00121417,101.9921,261.3651,342.0763,29.2024,0,U,7530,999,37043,-.18253309E-4,-.49E-6,0
STARLETTE,1975-010A,2026-09-04T06:01:38.203968,13.82351550,.0205684,49.8241,152.5167,324.2413,34.4852,0,U,7646,999,60547,.651055E-5,-.134E-5,0
LAGEOS 1,1976-039A,2026-09-03T20:21:37.059840,6.38664772,.00446248,109.8144,206.2539,285.4078,93.1294,0,U,8820,999,91816,0,.13E-6,0
PHASE 3B (AO-10),1983-058B,2026-09-03T01:15:10.727136,2.05870144,.5985571,25.9715,206.8146,137.0259,289.6643,0,U,14129,999,29709,0,-.9E-7,0
UOSAT 2 (UO-11),1984-021B,2026-09-03T08:16:00.213024,14.90965871,.0006107,97.8147,211.0902,290.6044,69.4519,0,U,14781,999,26877,.87973E-4,.813E-5,0
AJISAI (EGS),1986-061A,2026-09-04T07:19:29.235936,12.44517283,.00112573,50.0076,264.1122,21.9689,349.9174,0,U,16908,999,49024,.16041183E-3,-.75E-6,0
TDRS 3,1988-091B,2026-09-04T03:48:13.041792,1.00277848,.00382239,12.5438,340.4687,352.2720,18.6514,0,U,19548,999,12618,0,-.299E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-09-04T06:32:31.896096,2.13155908,.00233754,64.9962,69.4930,217.3872,314.4301,0,U,19751,999,29305,0,.3E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-09-03T10:09:42.752736,2.13204546,.0020882,64.8826,307.8374,212.2001,199.2290,0,U,20026,999,29017,0,-.24E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-09-03T16:03:44.375904,1.00279055,.00026079,12.4015,350.6809,204.5133,154.1784,0,U,20253,999,26134,0,-.367E-5,0
LUSAT (LO-19),1990-005G,2026-09-04T07:10:38.299296,14.34141707,.00110816,98.8833,271.2765,339.3872,20.6863,0,U,20442,999,91373,.24830605E-4,.23E-6,0
HST,1990-037B,2026-09-04T03:20:23.657280,15.31547902,.0001483,28.4724,260.6336,300.8652,59.1798,0,U,20580,999,80068,.11016064E-3,.3685E-4,0
TDRS 5,1991-054B,2026-09-03T11:50:41.341056,1.00275377,.0009205,14.0623,353.1865,249.3413,110.1548,0,U,21639,999,12849,0,.85E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.938752,6.47294115,.01380239,52.6388,225.4440,215.8893,299.2317,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-09-04T03:33:40.654080,1.00278940,.00092579,14.1853,356.4621,195.6136,158.6627,0,U,22314,999,12319,0,-.297E-5,0
SCD 1,1993-009B,2026-09-03T15:02:10.949568,14.46146021,.0041734,24.9699,83.2477,248.1667,161.8660,0,U,22490,999,77248,.30554E-4,.298E-5,0
UFO 2 (USA 95),1993-056A,2026-09-04T01:38:14.658144,1.00274254,.00015393,11.9235,3.1051,246.7386,146.5531,0,U,22787,999,11934,0,.122E-5,0
STELLA,1993-061B,2026-09-04T06:18:30.423168,14.27472252,.00066056,98.7651,311.7699,16.6522,71.6850,0,U,22824,999,71605,-.870502E-6,-.47E-6,0
EYESAT A (AO-27),1993-061C,2026-09-04T03:40:32.052864,14.30959201,.00076088,98.6811,314.5111,222.8883,137.1706,0,U,22825,999,71829,.27212957E-4,.27E-6,0
ITAMSAT (IO-26),1993-061D,2026-09-04T04:17:35.378016,14.31387886,.00083994,98.6759,314.4625,204.9874,155.0903,0,U,22826,999,71861,.26843712E-4,.27E-6,0
RADIO ROSTO (RS15),1994-085A,2026-09-04T05:26:20.205600,11.27584114,.01588162,64.8166,175.3852,349.6023,10.1631,0,U,23439,999,30481,.24521447E-3,-.34E-6,0
UFO 4 (USA 108),1995-003A,2026-09-04T03:08:39.335712,1.00276166,.00026965,9.6899,12.8193,150.8083,39.1566,0,U,23467,999,11574,0,-.24E-6,0
TDRS 7,1995-035B,2026-09-03T16:08:40.257888,1.00276420,.00118269,13.3048,347.6410,98.0710,228.4198,0,U,23613,999,11403,0,-.24E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-09-04T03:48:02.842272,1.00272454,.00062794,14.1011,3.1458,154.2568,152.9353,0,U,23712,999,3367,0,-.205E-5,0
POLAR,1996-013A,2026-09-03T14:26:42.920160,1.29845782,.65506349,79.9671,226.1103,206.3905,95.2899,0,U,23802,999,14587,0,.224E-5,0
INMARSAT 3-F1,1996-020A,2026-09-04T04:54:29.187936,1.00000176,.00064021,10.7627,45.8819,140.8029,53.6569,0,U,23839,999,11104,0,.11E-6,0
USA 119,1996-029A,2026-09-04T06:53:59.989632,13.46486078,.08551359,63.3205,345.0209,50.4443,316.9018,0,U,23893,999,11592,.76348632E-4,.35E-5,0
JAS-2 (FO-29),1996-046B,2026-09-03T12:45:49.498560,13.53277555,.03488623,98.5180,84.6643,253.0801,103.1824,0,U,24278,999,48376,-.4004412E-5,-.42E-6,0
INMARSAT 3-F2,1996-053A,2026-09-04T00:12:21.661056,0.99975467,.00057686,10.0308,53.1116,105.8233,255.6875,0,U,24307,999,10971,0,.19E-6,0
INMARSAT 3-F3,1996-070A,2026-09-04T05:34:40.333728,0.99996205,.00053616,10.4857,48.8690,140.9037,200.9827,0,U,24674,999,10869,0,-.277E-5,0
NAVSTAR 43 (USA 132),1997-035A,2026-09-03T11:29:28.478112,2.00564210,.0105644,56.0387,95.5132,58.6589,302.4498,0,U,24876,999,21352,0,.1E-6,0
FORTE,1997-047A,2026-09-04T05:59:43.740384,14.27970938,.0021583,69.9530,195.4338,178.1882,181.9322,0,U,24920,999,50997,.49629475E-4,.66E-6,0
USA 134,1997-065A,2026-09-03T22:22:20.129088,1.00270711,.00024198,12.8771,21.1126,268.2740,277.1809,0,U,25019,999,3374,0,-.68E-6,0
ORBCOMM FM06,1997-084G,2026-09-03T11:09:54.385920,14.47724323,.0000974,45.0142,35.8258,208.2491,193.7261,0,U,25118,999,50573,.22855E-3,.706E-5,0
INMARSAT 3-F5,1998-006B,2026-09-03T20:56:13.386624,1.00269974,.00045962,9.8641,52.4476,118.0201,72.6261,0,U,25153,999,10468,0,-.295E-5,0
ORBCOMM FM04,1998-007C,2026-09-04T04:37:33.682944,14.35848746,.00411459,107.9604,332.0276,190.5641,169.4638,0,U,25159,999,48793,.17852346E-3,.389E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-09-04T04:07:31.164672,14.22503318,.00622216,108.0077,131.8315,356.5595,165.5078,0,U,25160,999,48174,.28135396E-4,-.66E-6,0
TECHSAT 1B (GO-32),1998-043D,2026-09-03T10:55:29.133120,14.24441079,.0001595,99.0140,241.2127,34.3286,325.7995,0,U,25397,999,46247,.25077E-4,.11E-6,0
WESTPAC,1998-043E,2026-09-04T05:26:08.936448,14.23057082,.00014818,99.0223,235.1750,27.6873,332.4383,0,U,25398,999,46218,.898642E-5,-.26E-6,0
ORBCOMM FM19,1998-046C,2026-09-04T03:10:54.188832,14.39618616,.00053232,44.9926,228.2653,324.8618,129.7419,0,U,25415,999,46815,.18749238E-3,.449E-5,0
ORBCOMM FM20,1998-046D,2026-09-04T06:37:27.707232,14.38158381,.00029021,44.9928,236.3877,301.4495,58.6069,0,U,25416,999,46817,.14147575E-3,.291E-5,0
ORBCOMM FM27,1998-053G,2026-09-04T04:22:32.176704,14.39261808,.00027188,45.0062,320.1144,245.6967,114.3598,0,U,25481,999,46161,.17124575E-3,.393E-5,0
SCD 2,1998-060A,2026-09-04T06:48:19.125216,14.45549143,.00164974,24.9958,304.3664,238.7231,183.2425,0,U,25504,999,47178,.31937175E-4,.297E-5,0
ISS (ZARYA),1998-067A,2026-09-04T01:53:59.631360,15.48983228,.0005012,51.6313,269.6269,105.0359,255.1184,0,U,25544,999,58398,.6928243E-4,.3366E-4,0
SWAS,1998-071A,2026-09-03T18:56:21.213024,15.10028183,.00041745,69.8967,24.7518,164.0908,196.0388,0,U,25560,999,50913,.14348619E-3,.2234E-4,0
ISS (UNITY),1998-069F,2026-09-04T01:53:59.631360,15.48983228,.0005012,51.6313,269.6269,105.0359,255.1184,0,U,25575,999,58430,.6928243E-4,.3366E-4,0
DLR-TUBSAT,1999-029B,2026-09-04T05:47:30.033312,14.52443041,.00153328,98.6761,245.3708,108.4449,251.8414,0,U,25757,999,44472,.16968202E-4,.21E-6,0
CXO,1999-040B,2026-09-05T17:03:00.846144,0.37805198,.77163443,57.3108,114.4960,309.5451,0.1502,0,U,25867,999,1763,0,.937E-5,0
ABS-6,1999-053A,2026-09-04T04:47:37.345920,1.00272411,.0002632,0.0483,263.6626,205.2587,105.2670,0,U,25924,999,9863,0,-.125E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-09-04T01:55:45.767712,2.00558171,.01051776,51.3915,292.0098,179.6588,187.1567,0,U,25933,999,19716,0,-.12E-6,0
UFO 10 (USA 146),1999-063A,2026-09-04T05:38:17.487168,1.00270375,.00036994,9.9036,26.7776,184.1258,194.2075,0,U,25967,999,9814,0,-.192E-5,0
ORBCOMM FM32,1999-065C,2026-09-04T02:50:44.135232,14.37226394,.00055478,45.0150,159.5978,76.0980,284.0485,0,U,25982,999,39844,.16523996E-3,.354E-5,0
XMM-NEWTON,1999-066A,2026-09-06T03:10:16.889952,0.50124412,.46520915,64.0609,281.9381,63.4934,0.1485,0,U,25989,999,2341,0,.135E-5,0
TERRA,1999-068A,2026-09-04T06:04:01.259904,14.61154384,.00021653,97.9386,293.6376,17.6296,57.3238,0,U,25994,999,42115,.40161433E-4,.153E-5,0
ASIASTAR,2000-016A,2026-09-03T23:24:06.704640,1.00273026,.00040539,9.3086,57.2841,110.8274,271.0349,0,U,26107,999,9671,0,-.339E-5,0
IMAGE,2000-017A,2026-09-02T22:41:15.308448,1.68668407,.73821662,94.2816,316.3561,279.1087,11.5338,0,U,26113,999,16281,0,.122E-5,0
USA 149 (DSP 20),2000-024A,2026-09-04T03:09:24.263712,0.99219190,.00129809,13.2256,11.2555,39.8622,154.7271,0,U,26356,999,3371,0,-.193E-5,0
TDRS 8,2000-034A,2026-09-03T22:50:27.769920,1.00273008,.0001997,12.8062,30.6371,83.5842,296.3213,0,U,26388,999,9597,0,-.2E-5,0
ISS (ZVEZDA),2000-037A,2026-09-04T01:53:59.631360,15.48983228,.0005012,51.6313,269.6269,105.0359,255.1184,0,U,26400,999,58434,.6928243E-4,.3366E-4,0
NAVSTAR 48 (USA 151),2000-040A,2026-09-04T07:25:26.512032,2.00558171,.01186889,54.8411,212.0214,303.5952,229.0211,0,U,26407,999,19153,0,.54E-6,0
NSS-11,2000-059A,2026-09-04T04:52:29.378784,1.00271030,.000305,2.3234,80.3637,95.6011,56.4924,0,U,26554,999,4208,0,.19E-6,0
USA 153,2000-065A,2026-09-04T06:23:13.179264,1.00271697,.00017549,11.7591,34.7425,129.6212,49.3305,0,U,26575,999,3372,0,-.33E-5,0
AMC-6,2000-067A,2026-09-04T06:31:21.333216,1.00270578,.0004133,0.3481,83.7744,88.3489,134.0595,0,U,26580,999,9468,0,.83E-6,0
NAVSTAR 49 (USA 154),2000-071A,2026-09-03T10:10:38.434080,2.00561950,.0174257,55.6730,91.8637,267.0347,272.5032,0,U,26605,999,18908,0,.9E-7,0
ISS (DESTINY),2001-006B,2026-09-04T01:53:59.631360,15.48983228,.0005012,51.6313,269.6269,105.0359,255.1184,0,U,26700,999,58438,.6928243E-4,.3366E-4,0
USA 157 (MILSTAR-2 2),2001-009A,2026-09-04T06:22:50.094048,1.00272501,.00427326,11.6296,19.2507,180.0881,89.7003,0,U,26715,999,3373,0,.105E-5,0
BSAT-2A,2001-011B,2026-09-04T05:34:40.333728,0.99180236,.00059791,10.8975,46.7392,181.9576,162.2368,0,U,26720,999,9275,0,-.26E-5,0
OMNI-M1,2001-026A,2026-09-03T04:42:00.339264,3.92402793,.0013926,44.8126,227.2856,66.3013,293.8626,0,U,26857,999,20863,0,.22E-6,0
INTELSAT 902 (IS-902),2001-039A,2026-09-03T22:40:03.428832,1.00270591,.00041115,6.3100,70.7877,91.2661,110.9132,0,U,26900,999,9148,0,-.288E-5,0
