OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-21T02:04:46.348320,13.76682493,.00279372,90.2177,73.2792,94.9654,32.3744,0,U,900,999,8035,.45993233E-3,.462E-5,0
CALSPHERE 2,1964-063E,2026-08-21T01:19:10.378272,13.52904511,.00199976,90.2297,77.3289,43.5490,83.9185,0,U,902,999,86503,.15949323E-4,.19E-6,0
LCS 1,1965-034C,2026-08-20T16:42:58.375872,9.89310606,.00118246,32.1456,23.8545,350.0412,9.9851,0,U,1361,999,21627,-.8509124E-3,.2E-7,0
TEMPSAT 1,1965-065E,2026-08-20T23:03:48.380832,13.33597174,.00716194,90.0012,212.5988,67.3843,347.4403,0,U,1512,999,96868,.62491952E-4,.41E-6,0
CALSPHERE 4A,1965-065H,2026-08-21T03:58:26.205312,13.36287942,.00680034,89.8950,121.8427,280.9832,243.5664,0,U,1520,999,97138,.10056797E-3,.61E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-21T06:50:17.990016,14.78439356,.00044944,69.9148,238.6369,285.9817,74.0836,0,U,2826,999,7585,.8963341E-3,.6473E-4,0
LES-5,1967-066E,2026-08-21T04:40:50.181600,1.09425155,.00514613,2.7695,94.4657,214.4423,79.2414,0,U,2866,999,13174,0,-.56E-6,0
SURCAL 159,1967-053F,2026-08-21T04:38:07.662336,13.99615277,.00059988,69.9719,220.8445,6.2393,353.8788,0,U,2872,999,1930,.76645847E-4,.58E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-21T06:54:05.953824,13.96836474,.00048695,69.9762,335.7671,122.4389,237.7188,0,U,2874,999,1588,.51118157E-4,.18E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-21T06:12:43.261056,14.37937626,.0060315,87.6246,320.7497,19.2136,341.1318,0,U,5398,999,88323,.13966669E-3,.449E-5,0
OSCAR 7 (AO-7),1974-089B,2026-08-21T00:25:25.305600,12.53699147,.00122982,101.9919,246.9420,9.4911,47.9894,0,U,7530,999,36864,.14599364E-4,-.44E-6,0
STARLETTE,1975-010A,2026-08-21T05:25:42.845376,13.82351506,.02057473,49.8234,207.8734,277.9164,79.8423,0,U,7646,999,60353,.10552303E-4,-.127E-5,0
LAGEOS 1,1976-039A,2026-08-20T21:49:36.704640,6.38664808,.00446397,109.8110,201.4827,288.3851,84.9380,0,U,8820,999,91727,0,.1E-6,0
PHASE 3B (AO-10),1983-058B,2026-08-16T02:09:27.219168,2.05870758,.59911271,25.9620,209.7344,132.1114,297.2673,0,U,14129,999,29672,0,-.27E-6,0
