OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-07T00:22:24.036672,13.76697251,.00274439,90.2173,73.6668,47.7692,49.4499,0,U,900,999,8268,.41959289E-3,.422E-5,0
CALSPHERE 2,1964-063E,2026-09-06T23:59:01.712832,13.52905780,.00184066,90.2288,77.7216,356.1546,168.8118,0,U,902,999,86732,.84375297E-4,.65E-6,0
LCS 1,1965-034C,2026-09-07T06:24:01.087200,9.89310605,.00113573,32.1464,342.1428,52.6780,307.4751,0,U,1361,999,21801,.50535683E-3,.12E-6,0
TEMPSAT 1,1965-065E,2026-09-06T20:15:00.928800,13.33598021,.00705241,90.0044,212.6060,20.9074,39.9088,0,U,1512,999,97093,.6266883E-4,.4E-6,0
CALSPHERE 4A,1965-065H,2026-09-07T01:47:33.154656,13.36289989,.00681096,89.8918,121.6668,231.8860,228.5722,0,U,1520,999,97364,.11022307E-3,.66E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-07T06:22:47.446752,14.78632487,.00042985,69.9155,196.9608,275.9854,84.0804,0,U,2826,999,7836,.68427727E-3,.4945E-4,0
LES-5,1967-066E,2026-09-06T16:44:13.815168,1.09424912,.00518495,2.8072,93.9854,214.6576,100.5046,0,U,2866,999,13192,0,-.63E-6,0
SURCAL 159,1967-053F,2026-09-07T04:51:09.595296,13.99618541,.00071008,69.9745,184.2183,345.8169,14.2738,0,U,2872,999,2168,.50569072E-4,.2E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-07T02:46:30.879552,13.96838276,.00044859,69.9737,299.6988,87.8639,272.2980,0,U,2874,999,1823,.38199056E-4,0,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-07T05:43:06.803616,14.37950230,.00581641,87.6226,316.0381,322.3033,37.4096,0,U,5398,999,88567,.10977343E-3,.356E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-07T07:45:48.439584,12.53699438,.00121086,101.9922,264.4291,336.1974,34.9337,0,U,7530,999,37081,.95729206E-4,-.31E-6,0
STARLETTE,1975-010A,2026-09-07T05:09:53.211744,13.82351540,.02056796,49.8237,140.8174,334.0346,25.0341,0,U,7646,999,60588,-.2845205E-5,-.146E-5,0
LAGEOS 1,1976-039A,2026-09-07T03:13:36.925824,6.38664785,.004462,109.8152,207.3789,284.7039,88.5285,0,U,8820,999,91837,0,0,0
PHASE 3B (AO-10),1983-058B,2026-09-03T01:15:10.727136,2.05870144,.5985571,25.9715,206.8146,137.0259,289.6643,0,U,14129,999,29709,0,-.9E-7,0
UOSAT 2 (UO-11),1984-021B,2026-09-07T04:04:32.387520,14.90973734,.00059911,97.8155,214.8783,274.9096,85.1438,0,U,14781,999,26934,.10115435E-3,.943E-5,0
AJISAI (EGS),1986-061A,2026-09-07T07:36:30.999744,12.44517349,.00112803,50.0074,254.8500,29.5596,163.7620,0,U,16908,999,49061,.16415374E-3,-.74E-6,0
TDRS 3,1988-091B,2026-09-07T03:39:22.818816,1.00276714,.00384307,12.5414,340.4510,352.2522,19.4828,0,U,19548,999,12621,0,-.309E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-09-07T02:40:53.988672,2.13155911,.00233797,64.9978,69.3961,217.4084,333.0503,0,U,19751,999,29311,0,.38E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-09-06T20:45:07.330752,2.13204536,.002088,64.8804,307.7184,212.1764,320.5302,0,U,20026,999,29024,0,-.19E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-09-06T16:23:16.532736,1.00277494,.00027213,12.4005,350.6616,207.3060,159.3233,0,U,20253,999,26138,0,-.376E-5,0
LUSAT (LO-19),1990-005G,2026-09-07T03:49:43.235616,14.34142276,.00109342,98.8831,274.2149,330.5083,29.5483,0,U,20442,999,91414,.34571109E-4,.5E-6,0
HST,1990-037B,2026-09-07T01:42:50.757120,15.31570789,.00015381,28.4721,240.5667,339.7821,20.2714,0,U,20580,999,80113,.13122458E-3,.435E-4,0
TDRS 5,1991-054B,2026-09-06T11:41:50.311104,1.00276497,.0009328,14.0620,353.1659,250.8825,109.4087,0,U,21639,999,12852,0,.76E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.937888,6.47294115,.0138024,52.6388,225.4440,215.8893,299.2317,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-09-07T05:04:31.060704,1.00277817,.0009395,14.1853,356.4383,196.6468,183.4472,0,U,22314,999,12323,0,-.306E-5,0
SCD 1,1993-009B,2026-09-07T04:01:48.465984,14.46146904,.00417364,24.9703,61.3805,285.8684,238.6623,0,U,22490,999,77299,.3090761E-4,.299E-5,0
UFO 2 (USA 95),1993-056A,2026-09-06T22:53:38.390784,1.00275632,.00017696,11.9246,3.0882,246.0582,108.9710,0,U,22787,999,11936,0,.113E-5,0
STELLA,1993-061B,2026-09-07T06:34:35.224320,14.27472266,.00064358,98.7647,314.7888,8.2526,65.4033,0,U,22824,999,71648,-.208024E-6,-.45E-6,0
EYESAT A (AO-27),1993-061C,2026-09-07T03:50:10.233888,14.30959688,.00077534,98.6808,317.5139,213.3383,146.7312,0,U,22825,999,71872,.28023831E-4,.29E-6,0
ITAMSAT (IO-26),1993-061D,2026-09-07T04:25:55.872480,14.31388477,.00085625,98.6756,317.4647,195.8389,164.2527,0,U,22826,999,71904,.29091207E-4,.33E-6,0
RADIO ROSTO (RS15),1994-085A,2026-09-07T05:48:33.150240,11.27584018,.0158903,64.8162,170.5088,349.0811,10.6680,0,U,23439,999,30515,-.56989758E-4,-.45E-6,0
UFO 4 (USA 108),1995-003A,2026-09-06T15:01:14.068992,1.00276604,.0002735,9.6919,12.8097,154.6792,215.9375,0,U,23467,999,11577,0,-.32E-6,0
TDRS 7,1995-035B,2026-09-06T16:32:51.819360,1.00275616,.0011674,13.3037,347.6196,98.5560,237.0173,0,U,23613,999,11406,0,-.25E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-09-06T13:14:21.507648,1.00271909,.00060955,14.1020,3.1292,155.1231,296.0188,0,U,23712,999,3370,0,-.212E-5,0
POLAR,1996-013A,2026-09-05T21:54:10.603008,1.29845781,.6553023,79.9707,226.0823,206.3111,95.4502,0,U,23802,999,14590,0,.205E-5,0
INMARSAT 3-F1,1996-020A,2026-09-07T04:44:46.548672,1.00001079,.00065543,10.7688,45.8528,143.4857,48.6012,0,U,23839,999,11107,0,-.18E-6,0
USA 119,1996-029A,2026-09-07T06:11:46.855680,13.46489539,.0855301,63.3203,337.2423,50.4891,316.8634,0,U,23893,999,11632,.80702681E-4,.38E-5,0
JAS-2 (FO-29),1996-046B,2026-09-06T11:44:28.760064,13.53277695,.03489177,98.5177,87.2160,245.3832,111.0589,0,U,24278,999,48416,.14294067E-4,-.24E-6,0
