OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-20T04:12:27.527904,13.76708315,.0026099,90.2179,73.9688,9.2904,109.6118,0,U,900,999,8449,.42837E-3,.431E-5,0
CALSPHERE 2,1964-063E,2026-09-19T22:34:23.531232,13.52906453,.0017221,90.2290,78.0218,316.8762,200.2477,0,U,902,999,86907,.34017E-4,.31E-6,0
LCS 1,1965-034C,2026-09-20T04:36:15.007104,9.89310795,.0011108,32.1441,311.4579,99.5534,260.6219,0,U,1361,999,21929,.14448E-2,.19E-6,0
TEMPSAT 1,1965-065E,2026-09-20T02:43:28.036416,13.33598779,.0069301,90.0070,212.6153,343.7234,27.3106,0,U,1512,999,97270,.8119E-4,.49E-6,0
CALSPHERE 4A,1965-065H,2026-09-20T00:54:59.489856,13.36291672,.0069001,89.8893,121.5283,194.5870,312.0989,0,U,1520,999,97537,.1163E-3,.7E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-20T04:27:59.751936,14.78769283,.0003848,69.9161,165.2448,269.0330,91.0377,0,U,2826,999,8027,.56982E-3,.4117E-4,0
LES-5,1967-066E,2026-09-20T03:57:09.260064,1.09426095,.0052129,2.8384,93.6009,214.8063,6.0977,0,U,2866,999,13207,0,-.112E-5,0
SURCAL 159,1967-053F,2026-09-20T03:18:10.660032,13.99620997,.0007837,69.9743,156.3658,331.9967,28.0718,0,U,2872,999,2349,.57054E-4,.3E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-20T00:07:29.306784,13.96839607,.0004698,69.9718,272.0683,61.0302,299.1275,0,U,2874,999,2003,.4039E-4,.3E-7,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-20T04:21:27.103680,14.37959703,.0057429,87.6204,312.4428,277.8368,81.6314,0,U,5398,999,88753,.10766E-3,.349E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-20T00:21:15.956928,12.53699604,.0011997,101.9920,277.2524,311.4967,75.2520,0,U,7530,999,37240,.98815E-5,-.45E-6,0
STARLETTE,1975-010A,2026-09-20T00:16:17.312736,13.82351658,.0205607,49.8227,90.3072,16.3067,344.4315,0,U,7646,999,60765,.61063E-7,-.144E-5,0
LAGEOS 1,1976-039A,2026-09-18T22:48:25.998624,6.38664882,.00446102,109.8183,211.4244,282.1745,255.4351,0,U,8820,999,91912,0,.3E-7,0
PHASE 3B (AO-10),1983-058B,2026-09-20T01:00:59.779584,2.05869937,.598033,25.9788,204.0605,141.6651,281.5604,0,U,14129,999,29744,0,-.6E-6,0
UOSAT 2 (UO-11),1984-021B,2026-09-20T04:32:40.259040,14.91001415,.0006408,97.8181,227.7740,221.8303,138.2426,0,U,14781,999,27128,.1121E-3,.1052E-4,0
AJISAI (EGS),1986-061A,2026-09-20T04:39:52.081056,12.44517426,.0011359,50.0079,215.2503,62.0631,257.8383,0,U,16908,999,49221,.68458E-4,-.88E-6,0
