OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-19T06:06:40.189248,13.76681041,.00278744,90.2179,73.2371,100.0547,313.2602,0,U,900,999,8010,.45678235E-3,.459E-5,0
CALSPHERE 2,1964-063E,2026-08-19T01:31:21.654048,13.52904506,.00201345,90.2299,77.2826,48.9148,104.6489,0,U,902,999,86476,.1937034E-5,.1E-6,0
LCS 1,1965-034C,2026-08-19T01:56:26.348928,9.89310683,.00118731,32.1455,27.6898,344.2615,15.7513,0,U,1361,999,21611,-.19877166E-3,.7E-7,0
TEMPSAT 1,1965-065E,2026-08-18T22:26:22.310880,13.33597067,.00716808,90.0008,212.5982,72.9235,340.8882,0,U,1512,999,96841,.53084362E-4,.36E-6,0
CALSPHERE 4A,1965-065H,2026-08-19T03:07:38.722656,13.36287743,.00680824,89.8953,121.8635,286.8830,172.4594,0,U,1520,999,97111,.13132415E-3,.77E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-19T07:44:53.667168,14.78416423,.00044375,69.9149,243.4519,286.7738,73.2923,0,U,2826,999,7556,.94841494E-3,.6851E-4,0
LES-5,1967-066E,2026-08-19T02:44:22.373376,1.09426006,.00514255,2.7648,94.5263,214.4277,339.4485,0,U,2866,999,13172,0,-.105E-5,0
SURCAL 159,1967-053F,2026-08-18T09:44:33.457056,13.99614725,.00058201,69.9715,226.8469,10.2053,349.9172,0,U,2872,999,1891,.73665082E-4,.54E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-18T17:01:53.763456,13.96836045,.00049722,69.9763,341.2921,127.1783,232.9778,0,U,2874,999,1552,.28887349E-4,-.13E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-19T07:26:55.414176,14.37936200,.00605779,87.6247,321.2902,25.6080,334.8097,0,U,5398,999,88295,.1486027E-3,.477E-5,0
OSCAR 7 (AO-7),1974-089B,2026-08-19T00:23:27.496608,12.53699154,.00123316,101.9919,244.9197,13.2706,15.2415,0,U,7530,999,36839,-.5025725E-5,-.47E-6,0
STARLETTE,1975-010A,2026-08-19T06:34:58.381248,13.82351501,.02057512,49.8231,215.5779,271.4713,86.2620,0,U,7646,999,60326,.11759215E-4,-.126E-5,0
LAGEOS 1,1976-039A,2026-08-19T04:32:56.332032,6.38664797,.00446329,109.8106,200.8940,288.7504,90.5331,0,U,8820,999,91716,0,.9E-7,0
PHASE 3B (AO-10),1983-058B,2026-08-16T02:09:27.219168,2.05870758,.59911271,25.9620,209.7344,132.1114,297.2673,0,U,14129,999,29672,0,-.27E-6,0
UOSAT 2 (UO-11),1984-021B,2026-08-19T04:14:49.741440,14.90928482,.0007175,97.8121,196.0743,348.2390,11.8660,0,U,14781,999,26651,.14051361E-3,.1331E-4,0
