OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-06-14T06:31:14.938752,13.76620480,.00242858,90.2236,71.7024,306.7752,178.1408,0,U,900,999,7102,.54537692E-3,.545E-5,0
CALSPHERE 2,1964-063E,2026-06-14T07:23:25.224576,13.52900053,.00168776,90.2375,75.7261,232.3376,253.3707,0,U,902,999,85587,.23837347E-4,.24E-6,0
LCS 1,1965-034C,2026-06-13T17:43:28.782912,9.89310784,.00123181,32.1359,185.2154,110.1924,249.9899,0,U,1361,999,20954,.23316267E-2,.26E-6,0
TEMPSAT 1,1965-065E,2026-06-14T03:13:47.312832,13.33593953,.00677144,89.9990,212.5938,256.8420,157.7733,0,U,1512,999,95964,.75269525E-4,.46E-6,0
CALSPHERE 4A,1965-065H,2026-06-14T03:31:54.122016,13.36277836,.00718193,89.8981,122.5177,111.2521,274.4761,0,U,1520,999,96230,.17179062E-3,.1E-5,0
OPS 5712 (P/L 160),1967-053A,2026-06-14T04:55:53.767488,14.77685015,.00008331,69.9178,45.6049,275.3258,84.7794,0,U,2826,999,6579,.94974788E-3,.6742E-4,0
LES-5,1967-066E,2026-06-14T04:06:28.427904,1.09426230,.00521354,2.6170,96.4286,214.0674,280.0804,0,U,2866,999,13100,0,-.1E-5,0
SURCAL 159,1967-053F,2026-06-14T07:11:14.917344,13.99602210,.00048219,69.9748,7.0471,134.0855,226.0650,0,U,2872,999,980,.82580312E-4,.67E-6,0
OPS 5712 (P/L 153),1967-053H,2026-06-14T06:12:54.566496,13.96827944,.00086887,69.9729,121.5829,216.9847,143.0661,0,U,2874,999,638,.28492324E-4,-.14E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-06-14T06:27:17.848512,14.37864211,.00578392,87.6212,339.6202,241.5043,118.0324,0,U,5398,999,87346,.17963367E-3,.57E-5,0
OSCAR 7 (AO-7),1974-089B,2026-06-14T06:13:14.798784,12.53698067,.00125396,101.9901,178.4753,135.5580,235.9820,0,U,7530,999,36015,.98942554E-4,-.31E-6,0
STARLETTE,1975-010A,2026-06-14T06:31:42.393216,13.82350439,.0205572,49.8224,116.1020,53.4173,308.5444,0,U,7646,999,59413,-.12223679E-4,-.161E-5,0
LAGEOS 1,1976-039A,2026-06-12T18:33:51.073056,6.38664655,.00446685,109.8023,177.8258,303.2101,248.1022,0,U,8820,999,91285,0,.21E-6,0
PHASE 3B (AO-10),1983-058B,2026-06-13T11:38:15.572544,2.05869395,.60121148,25.9094,220.1781,114.6492,317.6358,0,U,14129,999,29541,0,.72E-6,0
UOSAT 2 (UO-11),1984-021B,2026-06-14T04:49:22.800576,14.90776632,.00073533,97.8057,130.8090,182.6210,177.4971,0,U,14781,999,25668,.12366007E-3,.116E-4,0
