OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-05T06:53:21.176160,13.76695727,.00275807,90.2173,73.6272,52.6772,123.1132,0,U,900,999,8244,.39294833E-3,.396E-5,0
CALSPHERE 2,1964-063E,2026-09-05T00:03:15.823008,13.52905591,.00186019,90.2289,77.6753,1.9707,162.2008,0,U,902,999,86705,.71002209E-4,.56E-6,0
LCS 1,1965-034C,2026-09-05T05:55:51.215520,9.89310602,.00114153,32.1463,346.9370,45.4947,314.6482,0,U,1361,999,21781,-.37883315E-4,.8E-7,0
TEMPSAT 1,1965-065E,2026-09-04T21:15:44.752032,13.33597851,.00706925,90.0040,212.6049,26.3369,0.5493,0,U,1512,999,97067,.63140187E-4,.41E-6,0
CALSPHERE 4A,1965-065H,2026-09-05T03:23:06.128160,13.36289758,.00680231,89.8923,121.6871,237.4891,286.3455,0,U,1520,999,97338,.62284049E-4,.41E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-05T07:17:45.580992,14.78612854,.00043546,69.9154,201.7760,277.0853,82.9800,0,U,2826,999,7807,.56882207E-3,.4095E-4,0
LES-5,1967-066E,2026-09-04T20:15:51.743232,1.09425720,.00515677,2.8032,94.0377,214.7715,90.3491,0,U,2866,999,13190,0,-.1E-5,0
SURCAL 159,1967-053F,2026-09-05T06:32:32.481888,13.99618220,.00069916,69.9743,188.3730,347.7747,12.3189,0,U,2872,999,2141,.56048011E-4,.28E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-05T06:05:28.993056,13.96838114,.00045013,69.9741,303.6897,91.9155,268.2466,0,U,2874,999,1797,.27054264E-4,-.16E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-05T05:17:07.909152,14.37948723,.0058367,87.6229,316.5984,329.1799,30.5977,0,U,5398,999,88538,.91114978E-4,.298E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-05T06:14:24.280800,12.53699399,.00121276,101.9921,262.3440,340.1802,81.7746,0,U,7530,999,37055,.9247617E-5,-.45E-6,0
