OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-06-09T06:09:36.861696,13.76614769,.00249439,90.2237,71.5841,322.6401,163.8695,0,U,900,999,7033,.55010255E-3,.549E-5,0
CALSPHERE 2,1964-063E,2026-06-09T06:41:04.373376,13.52899872,.00166436,90.2378,75.6051,248.5398,236.3483,0,U,902,999,85519,.25083646E-4,.25E-6,0
LCS 1,1965-034C,2026-06-09T04:40:07.558752,9.89310716,.00123768,32.1360,196.0056,93.7629,266.4284,0,U,1361,999,20909,.87337842E-3,.15E-6,0
TEMPSAT 1,1965-065E,2026-06-09T02:36:21.007008,13.33593664,.006763,89.9992,212.5931,271.3630,147.8662,0,U,1512,999,95897,.47204747E-4,.32E-6,0
CALSPHERE 4A,1965-065H,2026-06-09T03:05:18.278592,13.36276820,.00714967,89.8977,122.5672,125.0719,252.9748,0,U,1520,999,96163,.20929115E-3,.119E-5,0
OPS 5712 (P/L 160),1967-053A,2026-06-09T04:42:26.914176,14.77613883,.00009172,69.9172,57.8810,266.6158,93.4884,0,U,2826,999,6505,.87522059E-3,.6196E-4,0
LES-5,1967-066E,2026-06-08T19:56:00.307968,1.09426298,.00523642,2.6051,96.5794,213.9380,336.1614,0,U,2866,999,13094,0,-.97E-6,0
SURCAL 159,1967-053F,2026-06-09T00:15:40.793184,13.99600819,.00050927,69.9750,18.4357,143.6558,216.4896,0,U,2872,999,906,.76017817E-4,.57E-6,0
OPS 5712 (P/L 153),1967-053H,2026-06-09T05:54:41.483808,13.96827151,.00089499,69.9722,132.3269,222.2010,137.8408,0,U,2874,999,568,.51770109E-4,.19E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-06-09T06:11:56.582592,14.37858224,.00575956,87.6212,341.0128,258.7865,100.6857,0,U,5398,999,87274,.18292812E-3,.579E-5,0
OSCAR 7 (AO-7),1974-089B,2026-06-09T07:29:40.127136,12.53697932,.00124882,101.9901,173.4766,144.7701,229.1729,0,U,7530,999,35953,.69227233E-4,-.35E-6,0
STARLETTE,1975-010A,2026-06-09T06:48:34.676352,13.82350414,.0205567,49.8217,135.7924,36.9376,324.5476,0,U,7646,999,59344,.6456341E-5,-.137E-5,0
LAGEOS 1,1976-039A,2026-06-07T16:08:08.808288,6.38664696,.00446768,109.8024,176.0804,304.3031,39.5018,0,U,8820,999,91252,0,.18E-6,0
PHASE 3B (AO-10),1983-058B,2026-06-07T04:08:14.383680,2.05872980,.60142661,25.9048,221.2242,112.9115,319.2048,0,U,14129,999,29528,0,-.194E-5,0
