OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-02T06:45:12.469248,13.76693293,.00277694,90.2174,73.5584,61.1445,347.4044,0,U,900,999,8203,.39268556E-3,.396E-5,0
CALSPHERE 2,1964-063E,2026-09-02T00:51:22.747680,13.52905329,.00189087,90.2290,77.6067,10.4599,113.6896,0,U,902,999,86665,.48823355E-4,.41E-6,0
LCS 1,1965-034C,2026-09-02T00:22:47.337888,9.89310639,.00114953,32.1463,354.6081,33.9131,326.2100,0,U,1361,999,21749,.11680442E-3,.9E-7,0
TEMPSAT 1,1965-065E,2026-09-01T23:13:37.485408,13.33597689,.00709399,90.0032,212.6032,34.4120,30.8243,0,U,1512,999,97028,.49077667E-4,.34E-6,0
CALSPHERE 4A,1965-065H,2026-09-01T21:56:36.161088,13.36289420,.00679153,89.8930,121.7210,246.8425,243.4272,0,U,1520,999,97295,.87814329E-4,.54E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-02T06:14:01.421088,14.78584980,.00044101,69.9158,209.2478,278.6314,81.4334,0,U,2826,999,7762,.61267038E-3,.4414E-4,0
LES-5,1967-066E,2026-09-02T02:31:54.430176,1.09425528,.0051593,2.7970,94.1206,214.6455,91.4314,0,U,2866,999,13187,0,-.68E-6,0
SURCAL 159,1967-053F,2026-09-02T03:04:25.250592,13.99617538,.00067763,69.9736,195.1439,351.5418,8.5574,0,U,2872,999,2097,.66769008E-4,.44E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-01T14:26:32.173728,13.96837683,.00045481,69.9750,311.5176,99.5972,260.5648,0,U,2874,999,1746,.46267724E-4,.11E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-02T05:28:15.643776,14.37946770,.00587255,87.6233,317.4290,339.3132,20.5690,0,U,5398,999,88495,.10505083E-3,.341E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-01T23:31:52.755744,12.53699384,.00121726,101.9921,259.0302,346.5329,40.1123,0,U,7530,999,37014,-.39358615E-4,-.53E-6,0
STARLETTE,1975-010A,2026-09-02T05:26:44.430432,13.82351501,.02056984,49.8242,160.5063,317.5566,40.9577,0,U,7646,999,60519,.12230329E-4,-.126E-5,0
LAGEOS 1,1976-039A,2026-09-01T13:12:22.339584,6.38664775,.00446313,109.8138,205.4672,285.8986,209.3860,0,U,8820,999,91801,0,.13E-6,0
PHASE 3B (AO-10),1983-058B,2026-09-01T14:18:00.949248,2.05869486,.5985984,25.9709,207.0511,136.6271,290.3146,0,U,14129,999,29706,0,.62E-6,0
UOSAT 2 (UO-11),1984-021B,2026-09-01T20:49:53.793408,14.90962908,.00061983,97.8144,209.6282,296.5601,63.4981,0,U,14781,999,26855,.11093052E-3,.104E-4,0
AJISAI (EGS),1986-061A,2026-09-02T07:34:13.830240,12.44517236,.00112418,50.0080,270.2311,16.9362,75.2332,0,U,16908,999,48999,.57271592E-4,-.89E-6,0
TDRS 3,1988-091B,2026-09-02T02:11:41.368128,1.00278783,.00380465,12.5454,340.4811,352.4557,352.2421,0,U,19548,999,12615,0,-.294E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-08-29T21:13:00.844320,2.13156006,.0023376,64.9922,69.6770,217.4046,139.4606,0,U,19751,999,29293,0,.3E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-09-01T11:23:38.696352,2.13204576,.00208672,64.8838,307.9048,212.1863,143.5837,0,U,20026,999,29012,0,-.21E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-09-01T16:45:28.317024,1.00280097,.00025425,12.4015,350.6920,205.9259,161.1930,0,U,20253,999,26133,0,-.362E-5,0
LUSAT (LO-19),1990-005G,2026-09-01T23:55:16.728960,14.34141337,.00112101,98.8834,268.9115,346.4015,13.6866,0,U,20442,999,91340,.28238934E-4,.32E-6,0
HST,1990-037B,2026-09-01T11:13:13.287360,15.31527566,.00015124,28.4726,278.9162,266.0222,94.0201,0,U,20580,999,80027,.13096556E-3,.4336E-4,0
TDRS 5,1991-054B,2026-09-01T13:34:27.974784,1.00274804,.0009041,14.0624,353.2001,248.2689,135.2403,0,U,21639,999,12848,0,.89E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.937888,6.47294115,.0138023,52.6388,225.4441,215.8900,299.2310,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-09-02T07:17:29.312736,1.00279614,.00091829,14.1853,356.4761,195.1557,213.1962,0,U,22314,999,12318,0,-.293E-5,0
SCD 1,1993-009B,2026-09-01T21:59:31.211808,14.46145599,.00417701,24.9697,93.8076,229.9772,258.5309,0,U,22490,999,77223,.36016566E-4,.319E-5,0
UFO 2 (USA 95),1993-056A,2026-09-01T23:08:24.673344,1.00273252,.00013801,11.9227,3.1174,247.6008,106.1356,0,U,22787,999,11931,0,.128E-5,0
STELLA,1993-061B,2026-09-02T07:06:14.751648,14.27472240,.00067113,98.7654,309.7978,22.0877,44.5393,0,U,22824,999,71577,.321937E-5,-.37E-6,0
EYESAT A (AO-27),1993-061C,2026-09-01T16:56:24.663264,14.30958797,.00074934,98.6815,312.0668,230.7697,129.2822,0,U,22825,999,71794,.33450901E-4,.43E-6,0
ITAMSAT (IO-26),1993-061D,2026-09-01T22:36:29.856672,14.31387443,.00082732,98.6761,312.2282,211.8221,148.2463,0,U,22826,999,71829,.34931769E-4,.48E-6,0
RADIO ROSTO (RS15),1994-085A,2026-09-02T04:28:57.351360,11.27584042,.01587514,64.8163,178.6839,349.9600,9.8165,0,U,23439,999,30458,.49049986E-3,-.25E-6,0
UFO 4 (USA 108),1995-003A,2026-09-02T03:14:38.827968,1.00275815,.00026752,9.6882,12.8268,148.4045,41.0558,0,U,23467,999,11572,0,-.18E-6,0
TDRS 7,1995-035B,2026-08-31T18:20:43.190592,1.00277165,.00118645,13.3060,347.6615,97.7449,258.8248,0,U,23613,999,11400,0,-.234E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-09-02T06:30:49.603680,1.00271544,.0006428,14.1004,3.1593,152.4488,193.5652,0,U,23712,999,3365,0,-.2E-5,0
POLAR,1996-013A,2026-09-02T01:28:25.778208,1.29845797,.65490398,79.9646,226.1288,206.4436,95.1896,0,U,23802,999,14585,0,.219E-5,0
INMARSAT 3-F1,1996-020A,2026-09-02T05:00:58.630752,0.99999541,.00063094,10.7586,45.9013,139.2060,56.8468,0,U,23839,999,11102,0,.31E-6,0
USA 119,1996-029A,2026-09-01T16:30:56.046816,13.46483053,.08549843,63.3204,351.8271,50.4062,316.9344,0,U,23893,999,11557,.10410883E-3,.535E-5,0
JAS-2 (FO-29),1996-046B,2026-09-01T23:30:02.376288,13.53277581,.03488318,98.5182,83.3246,257.1215,99.0750,0,U,24278,999,48355,.1424709E-5,-.37E-6,0
INMARSAT 3-F2,1996-053A,2026-09-02T01:02:58.686720,0.99975383,.00057647,10.0266,53.1323,103.4272,270.8829,0,U,24307,999,10969,0,.9E-7,0
INMARSAT 3-F3,1996-070A,2026-09-02T05:41:09.777408,0.99996812,.00052545,10.4813,48.8890,139.0828,204.4195,0,U,24674,999,10867,0,-.264E-5,0
NAVSTAR 43 (USA 132),1997-035A,2026-09-01T23:35:37.267008,2.00564207,.01055951,56.0377,95.5717,58.6245,302.4881,0,U,24876,999,21349,0,.15E-6,0
FORTE,1997-047A,2026-09-02T03:33:39.071232,14.27970358,.00217317,69.9526,200.1804,181.0698,179.0382,0,U,24920,999,50967,.59945843E-4,.91E-6,0
USA 134,1997-065A,2026-09-02T02:59:44.398752,1.00271157,.0002247,12.8747,21.1255,268.2195,344.8041,0,U,25019,999,3372,0,-.62E-6,0
ORBCOMM FM06,1997-084G,2026-09-01T21:37:01.164288,14.47721729,.0000798,45.0142,43.3598,202.4752,317.6302,0,U,25118,999,50550,.25589642E-3,.808E-5,0
INMARSAT 3-F5,1998-006B,2026-09-02T07:18:20.985984,1.00270717,.00046328,9.8603,52.4633,115.6858,228.9410,0,U,25153,999,10466,0,-.29E-5,0
ORBCOMM FM04,1998-007C,2026-09-02T00:47:32.000928,14.35846167,.00412495,107.9606,327.5830,194.2339,165.7641,0,U,25159,999,48762,.20662425E-3,.472E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-09-01T14:45:07.861248,14.22502862,.00620816,108.0083,126.6684,0.9177,29.9958,0,U,25160,999,48138,.33700826E-4,-.53E-6,0
TECHSAT 1B (GO-32),1998-043D,2026-09-02T06:15:57.177216,14.24440902,.00016489,99.0139,239.9876,36.8016,323.3274,0,U,25397,999,46230,.26877179E-4,.15E-6,0
WESTPAC,1998-043E,2026-09-01T21:44:59.349408,14.23056979,.00015866,99.0219,232.7977,32.4529,327.6745,0,U,25398,999,46185,.7889048E-5,-.29E-6,0
