OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-28T11:48:28.121760,13.76689416,.00279556,90.2173,73.4489,74.4858,11.8478,0,U,900,999,8137,.4979319E-3,.5E-5,0
CALSPHERE 2,1964-063E,2026-08-28T12:16:49.243584,13.52905009,.00193565,90.2290,77.5019,23.1385,40.2028,0,U,902,999,86604,.71238203E-4,.56E-6,0
LCS 1,1965-034C,2026-08-28T13:44:49.406784,9.89310599,.00116093,32.1463,5.1557,18.0045,342.0862,0,U,1361,999,21705,-.55981053E-3,.4E-7,0
TEMPSAT 1,1965-065E,2026-08-27T10:14:42.285984,13.33597523,.0071325,90.0022,212.6009,49.6730,69.4594,0,U,1512,999,96954,.36421E-4,.28E-6,0
CALSPHERE 4A,1965-065H,2026-08-28T15:00:55.988064,13.36288911,.0067873,89.8936,121.7657,259.3148,131.8584,0,U,1520,999,97238,.16966057E-3,.97E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-28T12:34:41.189376,14.78524972,.00044893,69.9147,220.8709,281.3463,78.7181,0,U,2826,999,7692,.87519741E-3,.6332E-4,0
LES-5,1967-066E,2026-08-28T14:40:37.424928,1.09426059,.00515449,2.7867,94.2484,214.5579,121.0301,0,U,2866,999,13182,0,-.99E-6,0
SURCAL 159,1967-053F,2026-08-28T06:26:24.745344,13.99616774,.00064702,69.9729,205.6086,357.2086,2.8984,0,U,2872,999,2029,.61548761E-4,.36E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-28T14:12:00.236160,13.96837223,.00046526,69.9757,320.1125,107.9406,252.2207,0,U,2874,999,1690,.53436332E-4,.21E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-28T13:34:25.799232,14.37943464,.0059324,87.6241,318.7227,354.9758,5.0837,0,U,5398,999,88428,.14124086E-3,.453E-5,0
OSCAR 7 (AO-7),1974-089B,2026-08-28T13:01:57.315936,12.53699343,.0012219,101.9921,254.5462,355.0665,172.4366,0,U,7530,999,36958,.9986504E-4,-.3E-6,0
STARLETTE,1975-010A,2026-08-28T14:24:08.595936,13.82351494,.02057199,49.8238,178.7683,302.2744,55.8365,0,U,7646,999,60455,-.2768395E-5,-.145E-5,0
LAGEOS 1,1976-039A,2026-08-28T00:29:17.897856,6.38664800,.00446369,109.8127,203.9165,286.8673,234.2461,0,U,8820,999,91772,0,.4E-7,0
PHASE 3B (AO-10),1983-058B,2026-08-22T21:16:39.881280,2.05871966,.59889826,25.9661,208.6277,133.9728,294.5118,0,U,14129,999,29686,0,-.31E-5,0
UOSAT 2 (UO-11),1984-021B,2026-08-27T20:01:45.853536,14.90951547,.00064359,97.8135,204.6446,316.8259,43.2453,0,U,14781,999,26780,.14734476E-3,.1399E-4,0
AJISAI (EGS),1986-061A,2026-08-28T14:15:55.626048,12.44517189,.00112249,50.0090,284.7488,4.9812,163.6602,0,U,16908,999,48940,.23287899E-3,-.64E-6,0
TDRS 3,1988-091B,2026-08-28T04:12:21.105792,1.00264911,.00367935,12.5485,340.5136,352.6995,17.1818,0,U,19548,999,12611,0,-.293E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-08-28T05:40:56.390592,2.13156051,.00233792,64.9911,69.7332,217.3994,315.4164,0,U,19751,999,29290,0,.35E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-08-28T08:24:03.829248,2.13204682,.00208558,64.8863,308.0474,212.2441,217.6759,0,U,20026,999,29004,0,-.15E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-08-27T17:00:12.540672,1.00260990,.00015027,12.4025,350.7231,156.9881,208.6452,0,U,20253,999,26128,0,-.363E-5,0
LUSAT (LO-19),1990-005G,2026-08-28T12:45:29.315520,14.34140509,.00114584,98.8838,264.3245,359.6980,0.4195,0,U,20442,999,91276,.46211917E-4,.83E-6,0
HST,1990-037B,2026-08-28T13:23:06.360864,15.31487121,.00016598,28.4732,305.6703,216.3861,143.6623,0,U,20580,999,79967,.17844959E-3,.582E-4,0
TDRS 5,1991-054B,2026-08-28T13:36:39.473856,1.00273754,.00085156,14.0626,353.2301,246.7670,133.2951,0,U,21639,999,12844,0,.91E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.938752,6.47294115,.01380232,52.6388,225.4441,215.8899,299.2312,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-08-27T22:48:39.204000,1.00263755,.0010188,14.1847,356.5158,195.8331,79.8274,0,U,22314,999,12312,0,-.29E-5,0
SCD 1,1993-009B,2026-08-28T00:27:59.025888,14.46144291,.00419539,24.9690,124.0444,178.0466,324.7693,0,U,22490,999,77152,.57932142E-4,.399E-5,0
UFO 2 (USA 95),1993-056A,2026-08-27T23:23:20.849568,1.00270861,.00011045,11.9208,3.1456,250.0258,102.5052,0,U,22787,999,11926,0,.13E-5,0
