OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-16T06:36:38.243232,13.76585142,.00279615,90.2234,71.0182,32.9320,120.9307,0,U,900,999,6703,.47875638E-3,.48E-5,0
CALSPHERE 2,1964-063E,2026-05-16T07:34:25.322304,13.52897556,.00174345,90.2368,75.0279,325.4855,159.0036,0,U,902,999,85195,.17011369E-4,.2E-6,0
LCS 1,1965-034C,2026-05-16T06:18:23.142240,9.89310323,.00128197,32.1411,252.8310,7.6396,352.4295,0,U,1361,999,20672,.13703246E-2,.19E-6,0
TEMPSAT 1,1965-065E,2026-05-16T04:01:27.357600,13.33592308,.00688004,90.0008,212.5881,340.1466,47.6570,0,U,1512,999,95578,.47529585E-4,.32E-6,0
CALSPHERE 4A,1965-065H,2026-05-16T05:47:16.158336,13.36271980,.00691831,89.8965,122.8050,192.0039,180.4495,0,U,1520,999,95844,.1164411E-3,.7E-6,0
OPS 5712 (P/L 160),1967-053A,2026-05-16T05:29:11.522112,14.77230020,.00016475,69.9150,116.5969,256.0033,104.0932,0,U,2826,999,6151,.81873838E-3,.5738E-4,0
LES-5,1967-066E,2026-05-16T02:11:38.724288,1.09425710,.00532882,2.5502,97.2761,213.2238,344.2925,0,U,2866,999,13068,0,-.66E-6,0
SURCAL 159,1967-053F,2026-05-16T05:05:31.268544,13.99594665,.00063852,69.9743,69.6804,180.4443,179.6660,0,U,2872,999,573,.67582261E-4,.45E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-16T06:10:18.408864,13.96823512,.00098377,69.9728,183.7459,245.8880,114.1198,0,U,2874,999,233,.572455E-4,.26E-6,0
OPS 3811 (DSP 2),1971-039A,2026-05-16T07:05:55.283136,0.98160100,.00217635,0.3062,36.3980,256.9313,340.9221,0,U,5204,999,20591,0,-.66E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-16T05:58:08.908608,14.37831445,.00591901,87.6224,347.6836,341.0518,18.8478,0,U,5398,999,86929,.13773972E-3,.441E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-16T07:01:13.639872,12.53697603,.00121821,101.9915,149.2055,190.2093,180.9459,0,U,7530,999,35652,.85022315E-4,-.33E-6,0
STARLETTE,1975-010A,2026-05-16T06:46:04.578816,13.82350016,.02056033,49.8242,230.5332,317.6333,40.8840,0,U,7646,999,59012,.17705918E-4,-.119E-5,0
LAGEOS 1,1976-039A,2026-05-16T03:09:00.607392,6.38664686,.00446755,109.8039,168.3678,309.1411,53.2513,0,U,8820,999,91109,0,.18E-6,0
OPS 8701 (DSP 10),1982-019A,2026-05-16T03:30:25.479936,0.98187896,.00038406,9.3565,309.4802,318.6287,288.8138,0,U,13086,999,2534,0,-.28E-6,0
PHASE 3B (AO-10),1983-058B,2026-05-13T09:46:12.392832,2.05870193,.60230142,25.8949,225.3467,106.0881,324.7581,0,U,14129,999,29477,0,.212E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-16T03:17:16.405152,14.90702104,.00061718,97.8039,102.0763,295.7916,64.2665,0,U,14781,999,25235,.72929342E-4,.66E-5,0
AJISAI (EGS),1986-061A,2026-05-16T07:49:47.141184,12.44516242,.00113955,50.0089,245.3678,99.8556,295.0254,0,U,16908,999,47642,.10457655E-3,-.83E-6,0
TDRS 3,1988-091B,2026-05-15T22:46:34.063968,1.00267157,.00395304,12.6271,341.2148,356.9737,188.2234,0,U,19548,999,12506,0,-.296E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-16T02:23:09.390336,2.13155891,.00233256,64.9282,73.2923,217.6139,324.4968,0,U,19751,999,29068,0,-.16E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-15T16:22:13.728576,2.13204504,.00206063,64.9550,311.6552,212.7085,161.1494,0,U,20026,999,28781,0,-.26E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-05-15T23:36:25.751232,1.00270724,.00064364,12.4307,351.3609,26.3325,335.8607,0,U,20253,999,26024,0,-.364E-5,0
LUSAT (LO-19),1990-005G,2026-05-16T00:26:37.358880,14.34112540,.00105936,98.8868,156.9350,303.8243,56.1932,0,U,20442,999,89778,.42486446E-4,.72E-6,0
HST,1990-037B,2026-05-15T19:15:09.569376,15.30387000,.00020706,28.4750,301.8457,129.2690,230.8090,0,U,20580,999,78360,.14449161E-3,.4599E-4,0
SKYNET 4C,1990-079A,2026-05-15T20:00:09.550368,1.00271023,.00026804,13.3511,350.0358,60.6536,156.2478,0,U,20776,999,13056,0,.129E-5,0
USA 65 (DSP 15),1990-095A,2026-05-15T20:21:30.424320,0.98399143,.00041553,14.0243,344.2710,78.6790,277.9934,0,U,20929,999,2514,0,-.235E-5,0
TDRS 5,1991-054B,2026-05-16T05:38:56.814720,1.00278140,.00071223,14.0758,354.0162,276.8624,240.2744,0,U,21639,999,12739,0,.87E-6,0
USA 75 (DSP 16),1991-080B,2026-05-15T09:57:54.277920,0.99188509,.00040825,14.0211,345.7413,86.0626,85.9682,0,U,21805,999,2538,0,-.305E-5,0
LAGEOS 2,1992-070B,2026-05-15T22:38:19.912992,6.47293620,.01377394,52.6609,287.0390,173.1967,5.5335,0,U,22195,999,79333,0,-.9E-7,0
TDRS 6,1993-003B,2026-05-16T06:37:45.393312,1.00266421,.00067232,14.1827,357.2994,172.6999,117.4867,0,U,22314,999,12208,0,-.294E-5,0
SCD 1,1993-009B,2026-05-16T02:06:24.143616,14.46105807,.00420504,24.9702,45.7653,158.0590,331.0523,0,U,22490,999,75646,.37582115E-4,.324E-5,0
UFO 2 (USA 95),1993-056A,2026-05-15T20:01:42.680064,1.00273623,.00086075,11.8841,3.7358,359.7868,199.0642,0,U,22787,999,11822,0,.129E-5,0
STELLA,1993-061B,2026-05-16T03:40:48.747072,14.27469448,.00059039,98.7739,200.2868,339.9018,51.6602,0,U,22824,999,70020,.3725523E-5,-.36E-6,0
EYESAT A (AO-27),1993-061C,2026-05-16T04:25:31.719360,14.30932913,.00082486,98.6890,203.6070,186.5744,173.5332,0,U,22825,999,70242,.37215978E-4,.53E-6,0
ITAMSAT (IO-26),1993-061D,2026-05-16T05:50:16.091520,14.31358942,.0009098,98.6839,203.5801,170.2895,189.8465,0,U,22826,999,70274,.40373947E-4,.62E-6,0
USA 99 (MILSTAR-1 1),1994-009A,2026-05-16T06:23:00.551904,0.98723517,.00012469,17.5808,28.0368,247.6873,237.1988,0,U,22988,999,3263,0,-.178E-5,0
RADIO ROSTO (RS15),1994-085A,2026-05-16T06:38:18.339360,11.27583619,.0155058,64.8190,354.8263,9.7254,350.6614,0,U,23439,999,29230,-.29025052E-3,-.53E-6,0
UFO 4 (USA 108),1995-003A,2026-05-15T09:34:38.644032,1.00266929,.00030137,9.7027,13.3412,41.7020,134.1795,0,U,23467,999,11462,0,-.15E-6,0
TDRS 7,1995-035B,2026-05-16T02:12:21.589920,1.00272969,.00112053,13.3908,348.4140,69.7115,298.0584,0,U,23613,999,11293,0,-.239E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-05-16T04:12:38.715840,1.00366604,.00004862,14.0622,3.9879,108.0450,79.9846,0,U,23712,999,3256,0,-.125E-5,0
POLAR,1996-013A,2026-05-15T16:29:58.252128,1.29846034,.6438121,79.8194,227.4301,210.1968,87.8656,0,U,23802,999,14443,0,.76E-6,0
INMARSAT 3-F1,1996-020A,2026-05-16T05:27:33.045984,0.99987649,.00037182,10.5369,46.9269,0.8399,206.2363,0,U,23839,999,10993,0,-.268E-5,0
USA 119,1996-029A,2026-05-16T02:18:40.995648,13.46163261,.08494834,63.3195,276.0782,48.6949,318.4101,0,U,23893,999,10095,.10179428E-3,.491E-5,0
JAS-2 (FO-29),1996-046B,2026-05-16T03:34:24.689568,13.53272558,.03498738,98.5273,349.4040,179.4205,180.7410,0,U,24278,999,46883,.46652639E-4,.11E-6,0
INMARSAT 3-F2,1996-053A,2026-05-15T11:42:38.548224,1.00001524,.0006845,9.7855,54.2680,1.6341,173.9380,0,U,24307,999,10859,0,.13E-6,0
INMARSAT 3-F3,1996-070A,2026-05-15T19:57:03.134592,0.99973910,.00041762,10.2503,49.9604,346.5807,213.1928,0,U,24674,999,10758,0,-.42E-6,0
NAVSTAR 43 (USA 132),1997-035A,2026-05-15T07:05:11.933664,2.00563786,.0100822,55.9781,99.8606,56.3827,304.5433,0,U,24876,999,21129,0,.32E-6,0
FORTE,1997-047A,2026-05-16T05:20:03.913728,14.27930997,.00238169,69.9526,86.2193,316.4063,43.5176,0,U,24920,999,49412,.68055718E-4,.111E-5,0
AMC-3,1997-050A,2026-05-16T06:16:37.988256,1.00270308,.00027592,8.0685,64.4454,352.1271,199.5597,0,U,24936,999,5211,0,-.253E-5,0
USA 134,1997-065A,2026-05-16T06:08:02.601888,1.00273096,.00047748,12.7474,21.9611,329.3449,222.5309,0,U,25019,999,3263,0,-.6E-6,0
ORBCOMM FM06,1997-084G,2026-05-16T04:20:13.159104,14.47479700,.00018529,45.0129,206.7834,226.3787,157.3096,0,U,25118,999,48975,.20713807E-3,.623E-5,0
INMARSAT 3-F5,1998-006B,2026-05-16T03:53:13.085664,1.00272138,.00047993,9.6232,53.5725,358.3453,186.3022,0,U,25153,999,10357,0,-.283E-5,0
ORBCOMM FM04,1998-007C,2026-05-16T03:13:57.547776,14.35673680,.00401463,107.9627,103.4562,20.3941,339.8793,0,U,25159,999,47199,.24839458E-3,.591E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-05-16T06:04:54.244704,14.22475214,.00623764,108.0094,267.8444,189.2034,232.1512,0,U,25160,999,46597,.60961284E-4,.9E-7,0
TECHSAT 1B (GO-32),1998-043D,2026-05-15T16:22:30.086688,14.24421648,.00008602,99.0065,127.6230,7.4511,352.6679,0,U,25397,999,44670,.29580391E-4,.22E-6,0
WESTPAC,1998-043E,2026-05-15T18:48:53.820000,14.23051452,.00007579,99.0127,121.0678,355.9490,4.1681,0,U,25398,999,44633,.4365338E-5,-.37E-6,0
ORBCOMM FM19,1998-046C,2026-05-16T04:12:57.050784,14.39431181,.00022719,44.9950,35.7142,136.0768,25.7609,0,U,25415,999,45216,.24491716E-3,.627E-5,0
ORBCOMM FM20,1998-046D,2026-05-16T01:20:40.050240,14.38015419,.0000629,44.9949,43.8527,348.2627,11.8207,0,U,25416,999,45216,.1734521E-3,.387E-5,0
ORBCOMM FM27,1998-053G,2026-05-16T04:26:10.540608,14.39073166,.00018786,45.0038,127.3447,291.5267,68.5381,0,U,25481,999,44562,.19228866E-3,.457E-5,0
SCD 2,1998-060A,2026-05-15T17:32:37.027104,14.45512809,.00168518,24.9956,272.3170,139.5615,353.1624,0,U,25504,999,45562,.34623661E-4,.306E-5,0
ISS (ZARYA),1998-067A,2026-05-16T03:12:37.631232,15.49230000,.00074903,51.6318,98.7731,64.0316,296.1443,0,U,25544,999,56678,.985695E-4,.5028E-4,0
SWAS,1998-071A,2026-05-16T06:35:01.889952,15.09377923,.00081725,69.8940,309.8018,290.1769,69.8515,0,U,25560,999,49245,.13234992E-3,.2015E-4,0
ISS (UNITY),1998-069F,2026-05-16T03:12:37.631232,15.49230000,.00074903,51.6318,98.7731,64.0316,296.1443,0,U,25575,999,56677,.985695E-4,.5028E-4,0
DLR-TUBSAT,1999-029B,2026-05-15T21:57:27.968256,14.52417851,.00154202,98.6694,130.3588,88.6004,271.6957,0,U,25757,999,42856,.18811923E-4,.28E-6,0
CXO,1999-040B,2026-05-17T15:21:19.255680,0.37807696,.78921952,55.7295,117.4600,310.4750,359.8236,0,U,25867,999,1721,0,.64E-5,0
ABS-6,1999-053A,2026-05-16T04:53:59.562240,1.00271374,.00033708,0.0106,100.9048,320.9493,44.6042,0,U,25924,999,9752,0,-.108E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-05-16T03:22:48.670176,2.00563787,.01066176,51.4937,296.8698,174.1248,8.6061,0,U,25933,999,19493,0,-.52E-6,0
UFO 10 (USA 146),1999-063A,2026-05-15T01:53:38.643936,1.00269132,.00028736,9.8492,27.3862,359.9608,211.0366,0,U,25967,999,9701,0,-.179E-5,0
ORBCOMM FM32,1999-065C,2026-05-15T21:29:36.243168,14.37083798,.00056483,45.0163,326.0829,251.2962,108.7273,0,U,25982,999,38244,.17725916E-3,.389E-5,0
XMM-NEWTON,1999-066A,2026-05-17T10:24:30.847104,0.50125832,.46842069,64.6492,283.3759,65.4789,0.1649,0,U,25989,999,2285,0,.7E-6,0
TERRA,1999-068A,2026-05-16T04:10:25.755744,14.61075740,.00018704,97.9478,186.9858,9.9980,56.3968,0,U,25994,999,40493,.60081863E-4,.251E-5,0
ASIASTAR,2000-016A,2026-05-16T06:21:08.886816,1.00271064,.00047329,9.0570,58.4911,359.2850,16.5249,0,U,26107,999,9560,0,-.326E-5,0
IMAGE,2000-017A,2026-05-11T12:21:24.545088,1.68665748,.74599038,94.2002,314.8870,291.9767,8.1989,0,U,26113,999,16088,-.20584314E-1,.8E-7,0
USA 149 (DSP 20),2000-024A,2026-05-15T09:10:38.750880,1.00261764,.00016784,13.1470,12.0857,322.0688,231.7103,0,U,26356,999,3258,0,.1E-5,0
TDRS 8,2000-034A,2026-05-15T16:52:38.642592,1.00273380,.00058103,12.6341,31.5981,356.2238,183.6229,0,U,26388,999,9485,0,-.189E-5,0
ISS (ZVEZDA),2000-037A,2026-05-16T03:12:37.631232,15.49230000,.00074903,51.6318,98.7731,64.0316,296.1443,0,U,26400,999,56681,.985695E-4,.5028E-4,0
NAVSTAR 48 (USA 151),2000-040A,2026-05-15T21:17:16.354176,2.00557364,.01214024,54.8568,216.4453,302.3518,59.6987,0,U,26407,999,18930,0,.44E-6,0
CLUSTER II-FM7 (SAMBA),2000-041A,2026-05-16T21:38:46.937760,0.44878750,.90174919,149.8252,45.4159,262.1600,0.5378,0,U,26410,999,2016,0,.3611E-4,0
CLUSTER II-FM8 (TANGO),2000-045B,2026-05-16T21:31:44.757984,0.44400393,.90227595,150.0886,46.4719,263.0807,0.4723,0,U,26464,999,2015,0,.3719E-4,0
NSS-11,2000-059A,2026-05-16T04:58:51.595104,1.00271816,.00028582,2.0445,81.7408,318.7123,84.1903,0,U,26554,999,4097,0,.36E-6,0
USA 153,2000-065A,2026-05-15T13:22:58.924416,1.00277162,.00107888,11.5688,35.6900,84.1525,88.3566,0,U,26575,999,3260,0,-.317E-5,0
AMC-6,2000-067A,2026-05-16T07:23:21.823872,1.00272688,.0003265,0.0893,78.4638,340.9370,150.4384,0,U,26580,999,9357,0,.99E-6,0
NAVSTAR 49 (USA 154),2000-071A,2026-05-16T03:06:30.001824,2.00566951,.01743621,55.6086,96.2198,266.5143,194.4435,0,U,26605,999,18687,0,.17E-6,0
ISS (DESTINY),2001-006B,2026-05-16T03:12:37.631232,15.49230000,.00074903,51.6318,98.7731,64.0316,296.1443,0,U,26700,999,56685,.985695E-4,.5028E-4,0
ODIN,2001-007A,2026-05-16T02:44:25.811232,15.66609864,.00028867,97.3919,175.2261,187.9258,172.1957,0,U,26702,999,38436,.97626031E-3,.103041E-2,0
USA 157 (MILSTAR-2 2),2001-009A,2026-05-16T06:31:22.988640,1.00273457,.00383495,11.5086,19.9620,179.2551,342.5394,0,U,26715,999,3262,0,.114E-5,0
BSAT-2A,2001-011B,2026-05-15T21:29:53.866176,0.99176976,.00025813,10.6667,47.7870,230.0769,320.4750,0,U,26720,999,9165,0,.64E-6,0
OMNI-M1,2001-026A,2026-05-14T08:09:59.870592,3.92401351,.00153673,44.8431,253.0655,47.7497,312.4013,0,U,26857,999,20424,0,-.16E-6,0
USA 159 (DSP 21),2001-033A,2026-05-15T20:40:04.810656,0.99198670,.00007677,12.7521,16.6601,130.5450,70.0851,0,U,26880,999,3263,0,.17E-6,0
