OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-21T06:23:11.180832,13.76709237,.00259706,90.2179,73.9939,5.9657,115.7225,0,U,900,999,8464,.42900685E-3,.431E-5,0
CALSPHERE 2,1964-063E,2026-09-20T17:22:42.882816,13.52906459,.00171663,90.2291,78.0400,314.3962,56.7386,0,U,902,999,86918,.33275004E-4,.31E-6,0
LCS 1,1965-034C,2026-09-21T04:50:19.748544,9.89310784,.00110913,32.1439,309.0604,103.2153,256.9582,0,U,1361,999,21939,.11176735E-2,.17E-6,0
TEMPSAT 1,1965-065E,2026-09-21T02:08:16.866240,13.33598849,.00692116,90.0072,212.6162,340.9665,30.9723,0,U,1512,999,97283,.63185091E-4,.4E-6,0
CALSPHERE 4A,1965-065H,2026-09-21T05:30:32.516064,13.36291826,.00691043,89.8891,121.5155,191.1891,283.3236,0,U,1520,999,97553,.11586287E-3,.7E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-21T06:26:28.487328,14.78777817,.00038079,69.9162,162.5878,268.3876,91.6836,0,U,2826,999,8043,.54794464E-3,.3957E-4,0
LES-5,1967-066E,2026-09-21T06:35:44.962080,1.09425781,.00521658,2.8411,93.5694,214.8268,83.4405,0,U,2866,999,13208,0,-.94E-6,0
SURCAL 159,1967-053F,2026-09-21T03:18:56.405376,13.99621159,.00078897,69.9741,154.2114,330.9273,29.1394,0,U,2872,999,2363,.53229021E-4,.24E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-21T07:03:35.098272,13.96839738,.00047411,69.9718,269.3052,58.3285,301.8282,0,U,2874,999,2021,.52988934E-4,.2E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-21T05:24:32.554656,14.37960390,.00574338,87.6203,312.1527,274.2326,85.2311,0,U,5398,999,88768,.1071283E-3,.347E-5,0
