OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-17T03:12:01.845216,13.76652428,.00241685,90.2208,72.4724,197.8187,326.5672,0,U,900,999,7554,.3708483E-3,.374E-5,0
CALSPHERE 2,1964-063E,2026-07-17T03:41:16.828800,13.52902446,.00198814,90.2342,76.5110,135.7706,27.8710,0,U,902,999,86031,.24549668E-4,.25E-6,0
LCS 1,1965-034C,2026-07-17T03:53:24.526752,9.89310667,.00123753,32.1406,105.8477,229.0718,130.8708,0,U,1361,999,21285,.35785458E-3,.11E-6,0
TEMPSAT 1,1965-065E,2026-07-16T23:48:22.872960,13.33595641,.00702553,89.9977,212.5948,163.3855,225.1523,0,U,1512,999,96402,.27343413E-4,.23E-6,0
CALSPHERE 4A,1965-065H,2026-07-17T06:31:37.898688,13.36283456,.00710689,89.8987,122.1922,20.2757,142.5325,0,U,1520,999,96672,.13421255E-3,.79E-6,0
OPS 5712 (P/L 160),1967-053A,2026-07-17T07:15:09.113184,14.78089604,.0002266,69.9182,324.4586,301.5830,58.5097,0,U,2826,999,7068,.48249778E-3,.3418E-4,0
LES-5,1967-066E,2026-07-17T06:02:12.602400,1.09426143,.00513855,2.6910,95.4784,214.3966,352.5104,0,U,2866,999,13136,0,-.113E-5,0
SURCAL 159,1967-053F,2026-07-17T05:54:01.850400,13.99608895,.00043608,69.9751,296.1014,67.7698,292.3871,0,U,2872,999,1441,.55588677E-4,.28E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-16T23:37:28.615008,13.96832424,.00067588,69.9735,51.4386,177.8990,182.2146,0,U,2874,999,1095,.28366879E-4,-.14E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-17T06:07:48.600768,14.37903494,.00617169,87.6240,330.4591,131.7819,228.8677,0,U,5398,999,87820,.11848067E-3,.384E-5,0
OSCAR 7 (AO-7),1974-089B,2026-07-17T07:06:05.569920,12.53698627,.00126519,101.9906,211.8562,74.4813,299.0032,0,U,7530,999,36429,.32368708E-4,-.41E-6,0
STARLETTE,1975-010A,2026-07-17T07:25:40.644480,13.82350716,.0205695,49.8254,345.6932,162.5828,198.2256,0,U,7646,999,59870,.8528066E-5,-.132E-5,0
LAGEOS 1,1976-039A,2026-07-17T06:53:29.605344,6.38664694,.00446595,109.8047,189.6345,295.8042,41.6005,0,U,8820,999,91505,0,.2E-7,0
PHASE 3B (AO-10),1983-058B,2026-07-13T02:29:46.528800,2.05872336,.60022234,25.9345,215.2934,122.7887,309.2966,0,U,14129,999,29602,0,-.187E-5,0
UOSAT 2 (UO-11),1984-021B,2026-07-16T21:18:25.551936,14.90851085,.00092553,97.8077,163.1353,86.8071,273.4206,0,U,14781,999,26155,.54931517E-4,.485E-5,0
AJISAI (EGS),1986-061A,2026-07-17T07:49:27.853248,12.44516662,.00110799,50.0103,54.7194,257.3511,150.4172,0,U,16908,999,48414,.15082572E-4,-.95E-6,0
TDRS 3,1988-091B,2026-07-15T18:16:07.768128,1.00262408,.00370397,12.5801,340.8118,355.5698,182.0141,0,U,19548,999,12567,0,-.31E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-07-16T18:35:28.121856,2.13155988,.00233179,64.9627,71.1839,217.4895,131.6387,0,U,19751,999,29199,0,-.2E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-07-16T13:42:45.599040,2.13204537,.0020771,64.9149,309.5234,212.3080,143.5677,0,U,20026,999,28912,0,-.61E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-07-16T07:04:29.837856,1.00262429,.0003279,12.4133,350.9841,72.2869,102.4119,0,U,20253,999,26085,0,-.38E-5,0
LUSAT (LO-19),1990-005G,2026-07-16T23:21:17.585280,14.34131028,.00125851,98.8847,220.5985,116.5871,243.6604,0,U,20442,999,90666,.26360925E-4,.27E-6,0
HST,1990-037B,2026-07-17T06:14:47.549184,15.31073496,.00021865,28.4720,234.9835,123.3656,236.7149,0,U,20580,999,79318,.97528885E-4,.3243E-4,0
SKYNET 4C,1990-079A,2026-07-17T03:51:28.795680,0.98579636,.00028165,13.3285,349.6256,132.9021,49.3902,0,U,20776,999,33,0,-.215E-5,0
TDRS 5,1991-054B,2026-07-17T03:01:38.737920,1.00274572,.00073634,14.0673,353.5560,258.0481,281.0681,0,U,21639,999,12801,0,.72E-6,0
LAGEOS 2,1992-070B,2026-07-03T12:24:12.574080,6.47293802,.0137928,52.6512,256.3450,194.4919,154.2743,0,U,22195,999,79647,0,-.9E-7,0
TDRS 6,1993-003B,2026-07-16T21:39:00.881856,1.00279128,.00084922,14.1833,356.8338,184.6893,31.9845,0,U,22314,999,12270,0,-.308E-5,0
SCD 1,1993-009B,2026-07-16T22:02:07.843776,14.46129044,.00420826,24.9706,24.0031,92.6970,21.2877,0,U,22490,999,76542,.30069733E-4,.295E-5,0
UFO 2 (USA 95),1993-056A,2026-07-17T02:13:38.701920,1.00271344,.00023521,11.9052,3.3848,6.9141,346.6366,0,U,22787,999,11884,0,.112E-5,0
STELLA,1993-061B,2026-07-17T06:21:06.539328,14.27471225,.00070268,98.7710,262.6226,141.8476,292.3819,0,U,22824,999,70906,.5230283E-5,-.32E-6,0
EYESAT A (AO-27),1993-061C,2026-07-17T03:17:13.490016,14.30949370,.00086511,98.6866,265.5374,20.4640,339.6888,0,U,22825,999,71128,.30280805E-4,.35E-6,0
ITAMSAT (IO-26),1993-061D,2026-07-17T04:15:21.848544,14.31377045,.00088195,98.6813,265.4982,3.6742,356.4504,0,U,22826,999,71160,.30668679E-4,.37E-6,0
RADIO ROSTO (RS15),1994-085A,2026-07-17T04:21:28.637280,11.27583535,.01569914,64.8147,254.7080,358.3453,1.6933,0,U,23439,999,29928,.15493357E-3,-.37E-6,0
UFO 4 (USA 108),1995-003A,2026-07-17T05:32:15.967104,1.00276688,.0003105,9.6777,13.0020,103.1843,74.3387,0,U,23467,999,11525,0,-.32E-6,0
TDRS 7,1995-035B,2026-07-16T23:19:02.498880,1.00273399,.00113856,13.3648,347.9808,86.9727,298.8711,0,U,23613,999,11355,0,-.253E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-07-16T23:09:29.532960,1.00272444,.00060939,14.0834,3.5230,122.8859,65.7366,0,U,23712,999,3318,0,-.215E-5,0
POLAR,1996-013A,2026-07-15T12:51:31.760064,1.29846063,.6498828,79.8926,226.7156,208.1023,91.7323,0,U,23802,999,14523,0,.188E-5,0
INMARSAT 3-F1,1996-020A,2026-07-17T05:28:38.791200,0.99980873,.00045575,10.6614,46.3520,92.5313,111.4322,0,U,23839,999,11055,0,.51E-6,0
USA 119,1996-029A,2026-07-17T04:40:50.614464,13.46345350,.08528223,63.3181,113.5616,49.6484,317.5905,0,U,23893,999,10931,.22142284E-3,.1291E-4,0
JAS-2 (FO-29),1996-046B,2026-07-17T00:46:13.709568,13.53275796,.03502714,98.5219,42.8130,19.1820,342.2137,0,U,24278,999,47720,.20430632E-4,-.15E-6,0
INMARSAT 3-F2,1996-053A,2026-07-17T00:09:19.689696,0.99990575,.0006315,9.9218,53.6273,57.0968,306.3587,0,U,24307,999,10922,0,-.369E-5,0
INMARSAT 3-F3,1996-070A,2026-07-17T06:29:10.019040,0.99995994,.00036045,10.3810,49.3587,81.3722,273.5623,0,U,24674,999,10820,0,.1E-6,0
NAVSTAR 43 (USA 132),1997-035A,2026-07-16T02:51:51.731136,2.00563898,.0103842,56.0094,97.4440,57.5444,303.4958,0,U,24876,999,21253,0,-.17E-6,0
FORTE,1997-047A,2026-07-17T06:51:46.344384,14.27956010,.00242976,69.9546,306.0350,240.8662,119.0028,0,U,24920,999,50298,.5175065E-4,.71E-6,0
USA 134,1997-065A,2026-07-16T14:22:47.094816,1.00274442,.00026033,12.8186,21.4990,336.2102,40.0109,0,U,25019,999,3325,0,-.77E-6,0
ORBCOMM FM06,1997-084G,2026-07-16T11:07:56.645184,14.47628571,.0001591,45.0136,271.7670,235.8178,139.2905,0,U,25118,999,49863,.15401E-3,.427E-5,0
INMARSAT 3-F5,1998-006B,2026-07-17T01:02:20.706144,1.00272500,.00044104,9.7583,52.9582,63.6639,139.8707,0,U,25153,999,10419,0,-.305E-5,0
ORBCOMM FM04,1998-007C,2026-07-16T22:27:26.212320,14.35786294,.00419729,107.9632,230.6487,273.9652,85.6691,0,U,25159,999,48086,.16178833E-3,.34E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-07-17T00:15:33.596928,14.22494182,.00601792,108.0158,32.5555,81.8850,50.4305,0,U,25160,999,47475,.29566857E-4,-.62E-6,0
TECHSAT 1B (GO-32),1998-043D,2026-07-16T22:01:21.205920,14.24433546,.00022365,99.0086,191.4285,112.2048,247.9368,0,U,25397,999,45556,.22495057E-4,.5E-7,0
WESTPAC,1998-043E,2026-07-16T22:31:45.212736,14.23054822,.00023126,99.0156,184.6936,110.4322,249.7104,0,U,25398,999,45517,.3323242E-5,-.39E-6,0
ORBCOMM FM19,1998-046C,2026-07-17T03:33:56.606976,14.39543462,.0003246,44.9936,101.1368,75.8966,72.2293,0,U,25415,999,46109,.16921069E-3,.39E-5,0
ORBCOMM FM20,1998-046D,2026-07-17T03:54:19.507392,14.38101952,.00012368,44.9937,109.3238,11.1792,348.9084,0,U,25416,999,46110,.1381376E-3,.28E-5,0
ORBCOMM FM27,1998-053G,2026-07-16T01:33:45.255168,14.39185706,.00023782,45.0036,198.1872,294.2041,65.8559,0,U,25481,999,45439,.14185604E-3,.301E-5,0
SCD 2,1998-060A,2026-07-17T08:10:04.486944,14.45535219,.00170108,24.9942,246.2077,81.9084,4.5797,0,U,25504,999,46469,.23851683E-4,.267E-5,0
ISS (ZARYA),1998-067A,2026-07-17T06:00:20.087136,15.49030578,.00067955,51.6315,151.3159,305.6667,54.3688,0,U,25544,999,57641,.73577935E-4,.361E-4,0
SWAS,1998-071A,2026-07-16T23:08:16.531872,15.09753674,.000782,69.8942,150.7213,228.6188,131.4305,0,U,25560,999,50176,.10348147E-3,.1569E-4,0
ISS (UNITY),1998-069F,2026-07-17T06:00:20.087136,15.49030578,.00067955,51.6315,151.3159,305.6667,54.3688,0,U,25575,999,57518,.73577935E-4,.361E-4,0
DLR-TUBSAT,1999-029B,2026-07-17T06:15:18.076896,14.52433472,.00129938,98.6712,194.7566,257.8987,102.0752,0,U,25757,999,43761,.11152208E-4,-.3E-7,0
CXO,1999-040B,2026-07-20T02:43:32.333088,0.37806069,.7780937,56.6395,115.7467,310.0076,0.5836,0,U,25867,999,1744,0,.551E-5,0
ABS-6,1999-053A,2026-07-17T04:32:38.702976,1.00272144,.00031386,0.0480,261.8574,197.5369,62.7693,0,U,25924,999,9814,0,-.13E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-07-16T15:24:07.407360,2.00560663,.010638,51.4353,294.1791,177.1991,132.6293,0,U,25933,999,19616,0,-.67E-6,0
UFO 10 (USA 146),1999-063A,2026-07-16T20:17:39.107328,1.00272333,.0001675,9.8571,27.0495,123.7182,65.3754,0,U,25967,999,9764,0,-.201E-5,0
ORBCOMM FM32,1999-065C,2026-07-17T04:21:44.579808,14.37169604,.00058725,45.0159,31.2590,201.5587,158.5014,0,U,25982,999,39140,.13137068E-3,.252E-5,0
XMM-NEWTON,1999-066A,2026-07-18T06:21:44.482752,0.50127855,.46650361,64.3180,282.5861,64.3602,359.9798,0,U,25989,999,2315,0,-.5E-7,0
TERRA,1999-068A,2026-07-17T05:17:14.388288,14.61124594,.00034892,97.9440,246.5733,118.7184,314.4319,0,U,25994,999,41399,.43912467E-4,.172E-5,0
ASIASTAR,2000-016A,2026-07-17T01:47:43.461312,1.00270410,.00038385,9.1975,57.8308,68.7552,300.2482,0,U,26107,999,9622,0,-.347E-5,0
IMAGE,2000-017A,2026-07-10T09:33:22.635360,1.68666826,.74160542,94.2468,315.6762,285.1805,9.7435,0,U,26113,999,16189,0,-.42E-6,0
USA 149 (DSP 20),2000-024A,2026-07-17T03:56:13.341120,1.00259656,.00005308,13.1931,11.6354,261.6474,276.0386,0,U,26356,999,3321,0,.82E-6,0
TDRS 8,2000-034A,2026-07-17T01:41:59.012160,1.00271999,.00038504,12.7292,31.0630,38.6419,335.5363,0,U,26388,999,9548,0,-.21E-5,0
ISS (ZVEZDA),2000-037A,2026-07-17T06:00:20.087136,15.49030578,.00067955,51.6315,151.3159,305.6667,54.3688,0,U,26400,999,57522,.73577935E-4,.361E-4,0
