OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-06T03:47:39.160896,13.76643661,.00232698,90.2220,72.2164,233.9400,290.9731,0,U,900,999,7403,.55676266E-3,.556E-5,0
CALSPHERE 2,1964-063E,2026-07-06T03:13:21.988992,13.52901996,.00188751,90.2357,76.2492,166.3075,0.0013,0,U,902,999,85882,.64689521E-4,.52E-6,0
LCS 1,1965-034C,2026-07-06T03:43:58.470240,9.89310773,.00123582,32.1379,131.9817,190.4353,169.5888,0,U,1361,999,21176,.13162069E-2,.19E-6,0
TEMPSAT 1,1965-065E,2026-07-06T01:05:19.274208,13.33595086,.00691813,89.9978,212.5949,194.1207,231.3113,0,U,1512,999,96256,.45560717E-4,.32E-6,0
CALSPHERE 4A,1965-065H,2026-07-06T06:23:01.568832,13.36281936,.00718789,89.8990,122.3002,50.6469,117.6824,0,U,1520,999,96525,.21101536E-3,.12E-5,0
OPS 5712 (P/L 160),1967-053A,2026-07-06T04:52:52.968576,14.77995198,.000155,69.9180,351.6766,305.2983,54.8019,0,U,2826,999,6904,.10998185E-2,.7878E-4,0
LES-5,1967-066E,2026-07-06T03:06:04.131072,1.09426173,.00515805,2.6667,95.7940,214.3334,290.6848,0,U,2866,999,13124,0,-.93E-6,0
SURCAL 159,1967-053F,2026-07-05T19:28:01.059168,13.99607373,.00042934,69.9755,320.7235,91.6813,268.4786,0,U,2872,999,1281,.94556638E-4,.85E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-06T04:06:47.748672,13.96831189,.0007412,69.9741,74.6168,191.6420,168.4516,0,U,2874,999,944,.6291277E-4,.34E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-06T04:34:15.224736,14.37893676,.00604307,87.6230,333.5307,167.6812,192.5883,0,U,5398,999,87661,.27442894E-3,.864E-5,0
OSCAR 7 (AO-7),1974-089B,2026-07-06T01:05:36.816864,12.53698405,.00126608,101.9900,200.4886,95.2497,283.4144,0,U,7530,999,36288,-.10449623E-4,-.48E-6,0
STARLETTE,1975-010A,2026-07-06T00:46:13.525536,13.82350639,.02056556,49.8245,30.2084,125.3235,236.7076,0,U,7646,999,59714,.4413287E-5,-.139E-5,0
LAGEOS 1,1976-039A,2026-07-05T18:32:18.789216,6.38664694,.00446713,109.8034,185.6946,298.2776,207.0678,0,U,8820,999,91432,0,.18E-6,0
PHASE 3B (AO-10),1983-058B,2026-07-05T08:02:48.848640,2.05868836,.6004761,25.9278,216.5709,120.6537,311.6572,0,U,14129,999,29586,0,.218E-5,0
UOSAT 2 (UO-11),1984-021B,2026-07-05T21:07:57.095616,14.90833072,.00090043,97.8068,152.2478,116.9719,243.2420,0,U,14781,999,25991,.14756126E-3,.1398E-4,0
