OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-21T14:42:52.191648,13.76656161,.00247182,90.2206,72.5766,183.6029,208.6677,0,U,900,999,7616,.43070427E-3,.433E-5,0
CALSPHERE 2,1964-063E,2026-07-21T15:18:35.632224,13.52902560,.00202011,90.2336,76.6170,123.7553,267.1495,0,U,902,999,86092,.8225459E-5,.14E-6,0
LCS 1,1965-034C,2026-07-21T09:40:32.130624,9.89310662,.00123489,32.1412,95.7785,243.8598,116.0629,0,U,1361,999,21327,-.56191047E-3,.4E-7,0
TEMPSAT 1,1965-065E,2026-07-21T12:28:20.619840,13.33595712,.00706622,89.9978,212.5949,150.8095,2.4915,0,U,1512,999,96462,.18583239E-4,.19E-6,0
CALSPHERE 4A,1965-065H,2026-07-21T12:27:15.451776,13.36284013,.00706608,89.8986,122.1502,8.4370,52.9118,0,U,1520,999,96729,.12874623E-3,.76E-6,0
OPS 5712 (P/L 160),1967-053A,2026-07-21T13:34:26.010048,14.78127287,.00025909,69.9176,314.0030,299.9909,60.0982,0,U,2826,999,7131,.89107196E-3,.6387E-4,0
LES-5,1967-066E,2026-07-21T15:04:51.276864,1.09426277,.0051365,2.7008,95.3509,214.3683,276.8911,0,U,2866,999,13141,0,-.112E-5,0
SURCAL 159,1967-053F,2026-07-21T07:40:02.545824,13.99609763,.00044365,69.9747,287.3298,59.4691,300.6854,0,U,2872,999,1498,.56880266E-4,.29E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-21T13:36:58.004064,13.96833043,.00064734,69.9735,41.6144,171.6287,188.4929,0,U,2874,999,1159,.44297109E-4,.8E-7,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-21T15:21:03.888576,14.37907947,.00620116,87.6244,329.2425,117.7318,243.0190,0,U,5398,999,87883,.17787104E-3,.568E-5,0
