OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-13T02:54:29.752416,13.76582127,.00281945,90.2231,70.9439,41.7070,330.1031,0,U,900,999,6660,.47410797E-3,.475E-5,0
CALSPHERE 2,1964-063E,2026-05-13T02:41:31.302240,13.52897455,.00177356,90.2365,74.9510,335.2872,36.5537,0,U,902,999,85152,.9854794E-5,.15E-6,0
LCS 1,1965-034C,2026-05-13T00:45:19.004544,9.89310302,.00128946,32.1417,260.5030,356.1864,3.8534,0,U,1361,999,20640,-.89728917E-3,.1E-7,0
TEMPSAT 1,1965-065E,2026-05-13T03:59:37.726368,13.33592245,.00690659,90.0008,212.5873,348.6670,38.6811,0,U,1512,999,95538,.12725497E-4,.15E-6,0
CALSPHERE 4A,1965-065H,2026-05-13T05:53:59.635104,13.36271573,.00688808,89.8963,122.8350,200.5641,171.0729,0,U,1520,999,95804,.17432616E-3,.1E-5,0
OPS 5712 (P/L 160),1967-053A,2026-05-13T04:21:20.634912,14.77202189,.00017809,69.9149,124.0598,254.3823,105.7128,0,U,2826,999,6106,.60190697E-3,.4194E-4,0
LES-5,1967-066E,2026-05-13T03:56:57.944256,1.09425915,.00534202,2.5435,97.3608,213.0795,271.3362,0,U,2866,999,13065,0,-.78E-6,0
SURCAL 159,1967-053F,2026-05-13T03:20:14.102304,13.99594054,.00065766,69.9739,76.2977,184.7622,175.3424,0,U,2872,999,530,.60160595E-4,.34E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-12T21:23:46.470912,13.96823114,.0009882,69.9731,190.9595,249.0415,110.9633,0,U,2874,999,186,.39038E-4,.1E-7,0
OPS 3811 (DSP 2),1971-039A,2026-05-13T04:04:19.737696,0.98161634,.00216967,0.3004,35.1473,258.4622,315.9202,0,U,5204,999,20588,0,-.131E-5,0
