OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-15T06:14:15.354816,13.76584021,.00280421,90.2233,70.9942,35.7554,128.4490,0,U,900,999,6689,.45166794E-3,.453E-5,0
CALSPHERE 2,1964-063E,2026-05-15T06:50:20.348736,13.52897534,.00175313,90.2367,75.0032,328.6408,179.3120,0,U,902,999,85181,.12639554E-4,.17E-6,0
LCS 1,1965-034C,2026-05-15T03:38:53.591424,9.89310336,.00128421,32.1413,255.4682,3.6876,356.3715,0,U,1361,999,20661,.90724145E-3,.15E-6,0
TEMPSAT 1,1965-065E,2026-05-15T04:44:29.366304,13.33592260,.00688858,90.0008,212.5879,342.9002,70.1699,0,U,1512,999,95565,.26785503E-4,.22E-6,0
CALSPHERE 4A,1965-065H,2026-05-15T06:54:09.420192,13.36271878,.00690869,89.8965,122.8146,194.7224,273.2941,0,U,1520,999,95831,.12905964E-3,.76E-6,0
OPS 5712 (P/L 160),1967-053A,2026-05-15T06:44:05.548128,14.77218086,.00016929,69.9149,118.9186,255.7790,104.3169,0,U,2826,999,6137,.57652424E-3,.4015E-4,0
LES-5,1967-066E,2026-05-15T04:10:43.533408,1.09425254,.00533258,2.5481,97.3026,213.1801,342.9432,0,U,2866,999,13067,0,-.4E-6,0
SURCAL 159,1967-053F,2026-05-15T05:04:43.833216,13.99594432,.00064492,69.9741,71.8348,181.7881,178.3205,0,U,2872,999,559,.58386018E-4,.32E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-15T06:06:39.536064,13.96823360,.00098633,69.9729,185.8947,246.8531,113.1536,0,U,2874,999,219,.44487079E-4,.9E-7,0
OPS 3811 (DSP 2),1971-039A,2026-05-15T04:56:23.911584,0.98160613,.0021735,0.3042,35.9593,257.4457,315.6766,0,U,5204,999,20590,0,-.88E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-15T06:35:08.821824,14.37830421,.00593318,87.6225,347.9541,344.3154,15.6204,0,U,5398,999,86915,.12651774E-3,.407E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-15T00:40:33.620160,12.53697538,.00121687,101.9915,147.9277,192.6314,234.5217,0,U,7530,999,35636,.84506407E-4,-.33E-6,0
STARLETTE,1975-010A,2026-05-15T06:28:37.713216,13.82349984,.02056062,49.8243,234.5280,314.2880,44.1306,0,U,7646,999,58998,.1002671E-4,-.129E-5,0
LAGEOS 1,1976-039A,2026-05-15T01:02:42.423648,6.38664690,.00446753,109.8040,167.9956,309.3765,72.3938,0,U,8820,999,91102,0,.21E-6,0
OPS 8701 (DSP 10),1982-019A,2026-05-14T22:40:10.657920,0.98188327,.00037812,9.3592,309.4868,318.4076,224.2979,0,U,13086,999,2533,0,-.48E-6,0
PHASE 3B (AO-10),1983-058B,2026-05-13T09:46:12.392832,2.05870193,.60230142,25.8949,225.3467,106.0881,324.7581,0,U,14129,999,29477,0,.212E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-15T03:07:23.901600,14.90700774,.00062199,97.8038,101.0811,299.8454,60.2145,0,U,14781,999,25220,.82338955E-4,.752E-5,0
AJISAI (EGS),1986-061A,2026-05-15T07:06:03.518784,12.44516217,.00114014,50.0090,248.5362,97.2319,358.7217,0,U,16908,999,47629,.44952532E-4,-.91E-6,0
TDRS 3,1988-091B,2026-05-14T22:49:17.283936,1.00267645,.00395266,12.6279,341.2206,356.9971,187.9085,0,U,19548,999,12505,0,-.295E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-14T16:44:34.617696,2.13155915,.00233393,64.9274,73.3402,217.6627,328.7715,0,U,19751,999,29065,0,-.11E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-13T07:33:52.663968,2.13204544,.00205907,64.9567,311.7368,212.7447,144.4328,0,U,20026,999,28775,0,-.14E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-05-14T23:39:06.995232,1.00271236,.00064665,12.4310,351.3671,25.6388,336.2412,0,U,20253,999,26023,0,-.362E-5,0
LUSAT (LO-19),1990-005G,2026-05-15T01:00:04.636512,14.34112327,.00106253,98.8869,155.9311,306.9554,53.0657,0,U,20442,999,89764,.43310961E-4,.74E-6,0
HST,1990-037B,2026-05-14T16:38:46.904352,15.30378185,.00020901,28.4753,309.4175,119.7913,240.2891,0,U,20580,999,78343,.14010989E-3,.4465E-4,0
SKYNET 4C,1990-079A,2026-05-14T18:58:22.268928,1.00270657,.00037852,13.3516,350.0423,65.4322,134.9820,0,U,20776,999,13055,0,.131E-5,0
USA 65 (DSP 15),1990-095A,2026-05-14T21:36:38.423808,0.98399209,.00041936,14.0249,344.2769,79.2947,301.6136,0,U,20929,999,2514,0,-.224E-5,0
TDRS 5,1991-054B,2026-05-14T09:23:10.081824,1.00277622,.00070544,14.0760,354.0287,276.9598,294.3665,0,U,21639,999,12737,0,.9E-6,0
USA 75 (DSP 16),1991-080B,2026-05-14T21:59:44.536416,0.99188753,.00040985,14.0214,345.7446,86.3455,267.5961,0,U,21805,999,2537,0,-.308E-5,0
LAGEOS 2,1992-070B,2026-05-12T22:09:16.571808,6.47293607,.01377274,52.6612,288.9481,171.8762,167.7443,0,U,22195,999,79313,0,-.9E-7,0
TDRS 6,1993-003B,2026-05-15T06:02:36.104928,1.00266797,.00066541,14.1827,357.3072,173.0271,107.3750,0,U,22314,999,12207,0,-.292E-5,0
SCD 1,1993-009B,2026-05-15T02:56:23.440128,14.46105553,.00420895,24.9700,51.7250,147.8746,345.7608,0,U,22490,999,75632,.38649969E-4,.328E-5,0
UFO 2 (USA 95),1993-056A,2026-05-14T19:00:27.020160,1.00273125,.00086757,11.8837,3.7417,359.3140,183.1844,0,U,22787,999,11821,0,.131E-5,0
STELLA,1993-061B,2026-05-15T06:04:32.714688,14.27469435,.00059516,98.7740,199.3832,342.6854,105.5420,0,U,22824,999,70007,.3413777E-5,-.37E-6,0
EYESAT A (AO-27),1993-061C,2026-05-15T03:15:09.734112,14.30932682,.00081844,98.6890,202.5584,189.6483,170.4544,0,U,22825,999,70227,.36520576E-4,.51E-6,0
ITAMSAT (IO-26),1993-061D,2026-05-15T02:59:41.377344,14.31358633,.00090382,98.6838,202.4617,173.4937,186.6365,0,U,22826,999,70258,.37233055E-4,.54E-6,0
USA 99 (MILSTAR-1 1),1994-009A,2026-05-14T11:08:26.755584,0.98723107,.00011708,17.5779,28.0549,246.6140,317.8886,0,U,22988,999,3261,0,-.124E-5,0
RADIO ROSTO (RS15),1994-085A,2026-05-15T07:13:28.234272,11.27583653,.01550291,64.8191,356.4041,9.9019,350.4902,0,U,23439,999,29219,-.21748884E-3,-.5E-6,0
UFO 4 (USA 108),1995-003A,2026-05-14T13:43:40.953792,1.00276272,.00035251,9.7023,13.3456,38.6302,198.7103,0,U,23467,999,11461,0,-.11E-6,0
TDRS 7,1995-035B,2026-05-15T02:12:21.587328,1.00273237,.00111923,13.3913,348.4210,69.3273,297.4474,0,U,23613,999,11292,0,-.237E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-05-15T04:52:50.315232,1.00366705,.00005216,14.0618,3.9944,107.2863,89.4975,0,U,23712,999,3255,0,-.121E-5,0
POLAR,1996-013A,2026-05-14T22:00:51.975936,1.29846035,.6437361,79.8186,227.4390,210.2233,87.8253,0,U,23802,999,14442,0,.72E-6,0
INMARSAT 3-F1,1996-020A,2026-05-15T03:25:57.373824,0.99988072,.00037247,10.5348,46.9366,358.5213,178.1874,0,U,23839,999,10992,0,-.267E-5,0
USA 119,1996-029A,2026-05-14T16:26:14.750016,13.46161639,.08494026,63.3195,279.7713,48.6751,318.4270,0,U,23893,999,10076,.10839047E-3,.533E-5,0
JAS-2 (FO-29),1996-046B,2026-05-15T04:30:18.478368,13.53272480,.03498246,98.5275,348.5741,181.9145,178.0679,0,U,24278,999,46870,.4122645E-4,.6E-7,0
INMARSAT 3-F2,1996-053A,2026-05-14T13:33:00.379008,1.00001245,.00068329,9.7835,54.2772,0.8601,202.2832,0,U,24307,999,10858,0,.21E-6,0
INMARSAT 3-F3,1996-070A,2026-05-11T18:26:17.192256,0.99974197,.00042634,10.2419,49.9981,340.9784,196.4197,0,U,24674,999,10754,0,-.77E-6,0
NAVSTAR 43 (USA 132),1997-035A,2026-05-14T07:09:17.945568,2.00563804,.01007622,55.9776,99.8995,56.3730,304.5583,0,U,24876,999,21127,0,.43E-6,0
FORTE,1997-047A,2026-05-15T07:28:43.846176,14.27930617,.00237839,69.9525,88.2762,317.5156,42.4124,0,U,24920,999,49399,.61288446E-4,.94E-6,0
AMC-3,1997-050A,2026-05-15T07:01:22.890720,1.00270738,.0002785,8.0659,64.4558,350.2852,211.6283,0,U,24936,999,5210,0,-.25E-5,0
USA 134,1997-065A,2026-05-15T04:50:39.528960,1.00273348,.00047764,12.7460,21.9681,329.6248,201.8576,0,U,25019,999,3262,0,-.57E-6,0
ORBCOMM FM06,1997-084G,2026-05-15T06:54:39.383712,14.47478256,.00017806,45.0129,211.0806,222.6126,184.4609,0,U,25118,999,48962,.20405903E-3,.611E-5,0
INMARSAT 3-F5,1998-006B,2026-05-15T04:38:26.238336,1.00272592,.00048286,9.6208,53.5813,357.6355,197.3521,0,U,25153,999,10356,0,-.28E-5,0
ORBCOMM FM04,1998-007C,2026-05-15T07:09:56.238912,14.35672309,.00401095,107.9627,101.7356,21.8712,338.4130,0,U,25159,999,47187,.24088571E-3,.569E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-05-15T06:28:34.932864,14.22474859,.00624328,108.0091,265.8587,190.8759,235.4523,0,U,25160,999,46583,.55363424E-4,-.4E-7,0
TECHSAT 1B (GO-32),1998-043D,2026-05-14T10:01:47.678016,14.24421520,.00009294,99.0065,126.3269,10.4127,349.7070,0,U,25397,999,44652,.33622337E-4,.31E-6,0
WESTPAC,1998-043E,2026-05-14T15:48:56.048256,14.23051422,.00008228,99.0127,119.9164,359.4161,0.7016,0,U,25398,999,44617,.888968E-5,-.27E-6,0
ORBCOMM FM19,1998-046C,2026-05-15T04:54:14.879232,14.39429577,.00021938,44.9949,40.3307,129.8471,33.7587,0,U,25415,999,45202,.23994237E-3,.611E-5,0
ORBCOMM FM20,1998-046D,2026-05-15T02:00:05.649408,14.38014392,.00007187,44.9949,48.4648,343.6294,16.4531,0,U,25416,999,45202,.17135702E-3,.381E-5,0
ORBCOMM FM27,1998-053G,2026-05-15T05:06:37.960704,14.39071801,.00019071,45.0037,131.9606,288.2662,71.7979,0,U,25481,999,44548,.17958419E-3,.417E-5,0
SCD 2,1998-060A,2026-05-14T18:22:05.542752,14.45512660,.00168778,24.9958,278.2720,129.4589,8.0079,0,U,25504,999,45548,.36847271E-4,.314E-5,0
ISS (ZARYA),1998-067A,2026-05-15T03:59:18.034944,15.49219006,.00074524,51.6313,103.5621,60.7339,299.4393,0,U,25544,999,56663,.87007459E-4,.4382E-4,0
SWAS,1998-071A,2026-05-15T01:57:16.644960,15.09372853,.00081239,69.8941,312.8770,291.4023,68.6274,0,U,25560,999,49227,.12411118E-3,.1883E-4,0
ISS (UNITY),1998-069F,2026-05-15T03:59:18.034944,15.49219006,.00074524,51.6313,103.5621,60.7339,299.4393,0,U,25575,999,56651,.87007459E-4,.4382E-4,0
DLR-TUBSAT,1999-029B,2026-05-14T22:48:37.702368,14.52417718,.00154166,98.6694,129.3627,91.2927,269.0033,0,U,25757,999,42842,.20571756E-4,.35E-6,0
CXO,1999-040B,2026-05-17T15:21:19.255680,0.37807696,.78921952,55.7295,117.4600,310.4750,359.8236,0,U,25867,999,1721,0,.64E-5,0
ABS-6,1999-053A,2026-05-15T04:56:39.130080,1.00271451,.00033987,0.0131,127.9813,290.8840,47.2747,0,U,25924,999,9751,0,-.106E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-05-15T03:25:27.226272,2.00563854,.01066094,51.4947,296.9135,174.0801,7.9145,0,U,25933,999,19491,0,-.51E-6,0
UFO 10 (USA 146),1999-063A,2026-05-15T01:53:38.643936,1.00269132,.00028736,9.8492,27.3862,359.9608,211.0366,0,U,25967,999,9701,0,-.179E-5,0
ORBCOMM FM32,1999-065C,2026-05-14T23:48:13.598784,14.37082866,.00056135,45.0165,330.3603,247.7637,112.2616,0,U,25982,999,38231,.1729438E-3,.376E-5,0
XMM-NEWTON,1999-066A,2026-05-15T10:31:53.957280,0.50124669,.46854139,64.6604,283.4024,65.5061,0.1256,0,U,25989,999,2283,0,.85E-6,0
TERRA,1999-068A,2026-05-15T06:54:28.493856,14.61075089,.00019414,97.9479,186.1346,12.4216,76.0953,0,U,25994,999,40480,.5506281E-4,.226E-5,0
ASIASTAR,2000-016A,2026-05-15T06:23:47.850720,1.00271629,.0004758,9.0544,58.5010,358.4766,17.0041,0,U,26107,999,9559,0,-.323E-5,0
IMAGE,2000-017A,2026-05-11T12:21:24.545088,1.68665748,.74599038,94.2002,314.8870,291.9767,8.1989,0,U,26113,999,16088,-.20584314E-1,.8E-7,0
USA 149 (DSP 20),2000-024A,2026-05-15T04:59:12.535008,1.00261859,.00016367,13.1469,12.0868,318.4003,172.3546,0,U,26356,999,3258,0,.101E-5,0
TDRS 8,2000-034A,2026-05-14T19:03:54.469152,1.00273551,.00058348,12.6327,31.6058,355.6388,216.1164,0,U,26388,999,9484,0,-.187E-5,0
ISS (ZVEZDA),2000-037A,2026-05-15T03:59:18.034944,15.49219006,.00074524,51.6313,103.5621,60.7339,299.4393,0,U,26400,999,56655,.87007459E-4,.4382E-4,0
NAVSTAR 48 (USA 151),2000-040A,2026-05-14T10:27:56.818656,2.00557364,.01214188,54.8571,216.5029,302.3488,92.0921,0,U,26407,999,18927,0,.34E-6,0
CLUSTER II-FM7 (SAMBA),2000-041A,2026-05-16T21:38:46.937760,0.44878750,.90174919,149.8252,45.4159,262.1600,0.5378,0,U,26410,999,2016,0,.3611E-4,0
CLUSTER II-FM8 (TANGO),2000-045B,2026-05-16T21:31:44.757984,0.44400393,.90227595,150.0886,46.4719,263.0807,0.4723,0,U,26464,999,2015,0,.3719E-4,0
NSS-11,2000-059A,2026-05-15T05:01:23.674656,1.00271667,.00029034,2.0416,81.7517,317.5341,85.0071,0,U,26554,999,4096,0,.38E-6,0
USA 153,2000-065A,2026-05-14T13:25:37.288704,1.00277589,.00099489,11.5673,35.6981,82.8863,89.2809,0,U,26575,999,3259,0,-.315E-5,0
AMC-6,2000-067A,2026-05-15T05:15:22.334400,1.00272363,.00032954,0.0859,78.1130,340.0052,118.6463,0,U,26580,999,9356,0,.101E-5,0
NAVSTAR 49 (USA 154),2000-071A,2026-05-15T03:31:29.738208,2.00567016,.01743681,55.6080,96.2586,266.5042,204.9242,0,U,26605,999,18685,0,.25E-6,0
ISS (DESTINY),2001-006B,2026-05-15T03:59:18.034944,15.49219006,.00074524,51.6313,103.5621,60.7339,299.4393,0,U,26700,999,56659,.87007459E-4,.4382E-4,0
ODIN,2001-007A,2026-05-15T02:12:39.947328,15.66432993,.00027121,97.3926,174.1513,190.2625,169.8580,0,U,26702,999,38420,.77530471E-3,.81012E-3,0
USA 157 (MILSTAR-2 2),2001-009A,2026-05-15T04:19:38.652672,1.00273078,.00383372,11.5073,19.9675,179.1867,308.5880,0,U,26715,999,3261,0,.117E-5,0
BSAT-2A,2001-011B,2026-05-14T21:33:42.051168,0.99176544,.00026132,10.6647,47.7961,230.5814,323.8627,0,U,26720,999,9164,0,.79E-6,0
OMNI-M1,2001-026A,2026-05-14T08:09:59.870592,3.92401351,.00153673,44.8431,253.0655,47.7497,312.4013,0,U,26857,999,20424,0,-.16E-6,0
USA 159 (DSP 21),2001-033A,2026-05-14T19:48:37.126944,0.99198292,.0000814,12.7510,16.6661,128.0232,62.7194,0,U,26880,999,3262,0,.38E-6,0
INTELSAT 902 (IS-902),2001-039A,2026-05-15T04:52:45.336864,1.00272419,.0004684,6.0361,72.1778,338.0720,205.7809,0,U,26900,999,9036,0,-.27E-5,0
