OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-22T17:32:38.013792,13.76591677,.0027322,90.2235,71.1704,14.7295,71.5045,0,U,900,999,6792,.52695E-3,.527E-5,0
CALSPHERE 2,1964-063E,2026-05-22T14:26:12.255072,13.52898005,.0016944,90.2371,75.1790,305.7926,175.7747,0,U,902,999,85280,.85406E-4,.65E-6,0
LCS 1,1965-034C,2026-05-22T17:24:31.212000,9.89310443,.0012666,32.1399,237.4864,30.6586,329.4649,0,U,1361,999,20736,.27984E-4,.9E-7,0
TEMPSAT 1,1965-065E,2026-05-22T15:31:06.620160,13.33592576,.0068272,90.0007,212.5898,321.6679,192.8249,0,U,1512,999,95664,.33025E-4,.25E-6,0
CALSPHERE 4A,1965-065H,2026-05-22T17:08:33.423072,13.36272967,.0069855,89.8966,122.7403,173.6526,359.9788,0,U,1520,999,95930,.18286E-3,.105E-5,0
OPS 5712 (P/L 160),1967-053A,2026-05-22T15:52:07.806144,14.77297049,.0001415,69.9162,100.8419,260.2906,99.8082,0,U,2826,999,6246,.84973E-3,.5968E-4,0
LES-5,1967-066E,2026-05-22T14:04:48.539424,1.09426197,.0053008,2.5648,97.0862,213.4404,23.0324,0,U,2866,999,13075,0,-.112E-5,0
SURCAL 159,1967-053F,2026-05-22T12:01:54.918912,13.99595952,.0005989,69.9750,56.1383,171.6337,188.4872,0,U,2872,999,661,.74779E-4,.56E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-22T08:15:18.461952,13.96824284,.0009667,69.9721,170.6997,240.0583,119.9564,0,U,2874,999,318,.38131E-4,0,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-22T17:18:04.551264,14.37836510,.0058393,87.6218,345.8858,319.1637,40.5194,0,U,5398,999,87022,.12425E-3,.399E-5,0
