OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-02T02:46:16.375584,13.76667846,.00262589,90.2193,72.8429,148.7289,334.2604,0,U,900,999,7774,.49335147E-3,.495E-5,0
CALSPHERE 2,1964-063E,2026-08-02T02:54:11.020896,13.52903621,.00206176,90.2319,76.8872,93.4949,31.6746,0,U,902,999,86247,.8203471E-4,.64E-6,0
LCS 1,1965-034C,2026-08-02T00:22:26.974272,9.89310666,.0012235,32.1428,68.2073,284.3280,75.5859,0,U,1361,999,21442,.38356451E-3,.11E-6,0
TEMPSAT 1,1965-065E,2026-08-02T06:29:06.067968,13.33596319,.00714823,89.9985,212.5953,118.4703,255.4562,0,U,1512,999,96619,.26339783E-4,.23E-6,0
CALSPHERE 4A,1965-065H,2026-08-02T05:19:04.941408,13.36285830,.00694399,89.8978,122.0341,335.4684,189.9451,0,U,1520,999,96885,.15560376E-3,.9E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-02T04:54:25.972128,14.78287332,.00035489,69.9164,285.4544,296.0324,64.0458,0,U,2826,999,7303,.71390621E-3,.512E-4,0
LES-5,1967-066E,2026-08-02T02:37:12.569664,1.09426383,.00513074,2.7270,95.0161,214.4441,119.9383,0,U,2866,999,13153,0,-.111E-5,0
SURCAL 159,1967-053F,2026-08-02T04:23:29.743296,13.99611969,.00048596,69.9727,261.7836,35.9576,324.1858,0,U,2872,999,1664,.62745795E-4,.38E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-02T04:01:54.649632,13.96834726,.0005807,69.9747,16.7476,154.8673,205.2717,0,U,2874,999,1321,.49126206E-4,.15E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-02T06:16:01.266528,14.37923486,.0062112,87.6251,326.0188,80.6213,280.2001,0,U,5398,999,88050,.17715592E-3,.566E-5,0
OSCAR 7 (AO-7),1974-089B,2026-08-02T06:24:07.058304,12.53698898,.00125366,101.9912,227.9942,44.7081,19.7836,0,U,7530,999,36629,.998512E-6,-.46E-6,0
STARLETTE,1975-010A,2026-08-02T05:07:21.629856,13.82351119,.02057665,49.8249,282.9196,215.1177,143.6005,0,U,7646,999,60090,.15996611E-4,-.121E-5,0
LAGEOS 1,1976-039A,2026-08-02T06:24:59.147136,6.38664728,.0044658,109.8071,195.1026,292.3859,63.1535,0,U,8820,999,91607,0,.13E-6,0
PHASE 3B (AO-10),1983-058B,2026-08-01T12:35:59.091072,2.05872490,.59958168,25.9512,212.1126,128.1160,302.7927,0,U,14129,999,29642,0,-.203E-5,0
UOSAT 2 (UO-11),1984-021B,2026-08-01T20:40:30.262368,14.90895101,.00086129,97.8093,178.9381,42.0524,318.1354,0,U,14781,999,26393,.16064241E-3,.1529E-4,0
AJISAI (EGS),1986-061A,2026-08-02T05:29:53.090880,12.44516690,.00110867,50.0115,5.8179,297.8863,120.2332,0,U,16908,999,48612,-.32195479E-4,-.102E-5,0
TDRS 3,1988-091B,2026-08-01T17:27:04.802688,1.00274823,.00371007,12.5675,340.6911,354.3352,188.2475,0,U,19548,999,12584,0,-.291E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-07-31T19:43:00.368256,2.13156066,.0023347,64.9723,70.6697,217.4481,158.0522,0,U,19751,999,29232,0,.11E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-07-31T14:23:26.202048,2.13204664,.0020805,64.9047,309.0055,212.3219,158.2269,0,U,20026,999,28945,0,-.37E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-08-01T06:18:21.350304,1.00274684,.00019861,12.4088,350.8868,112.5375,66.8488,0,U,20253,999,26101,0,-.359E-5,0
LUSAT (LO-19),1990-005G,2026-08-02T07:10:22.571904,14.34135316,.00126244,98.8844,237.3729,72.8946,287.3620,0,U,20442,999,90900,.41769553E-4,.7E-6,0
HST,1990-037B,2026-08-02T03:55:59.618208,15.31239956,.00017527,28.4729,126.2201,305.1760,54.8672,0,U,20580,999,79562,.17148065E-3,.5559E-4,0
SKYNET 4C,1990-079A,2026-08-01T21:29:59.265312,0.98575874,.0003385,13.3234,349.5181,146.8664,219.7250,0,U,20776,999,49,0,.3E-7,0
TDRS 5,1991-054B,2026-08-02T02:42:38.771136,1.00281379,.00081768,14.0654,353.4293,250.2406,300.3444,0,U,21639,999,12817,0,.93E-6,0
LAGEOS 2,1992-070B,2026-08-01T18:36:55.035072,6.47294096,.01379921,52.6406,237.8509,207.3087,294.8787,0,U,22195,999,79837,0,-.9E-7,0
TDRS 6,1993-003B,2026-08-01T20:18:55.128096,1.00273305,.00091391,14.1838,356.7139,188.5620,24.1232,0,U,22314,999,12286,0,-.288E-5,0
SCD 1,1993-009B,2026-08-02T04:27:51.261408,14.46135735,.00416283,24.9700,283.5613,264.9149,112.9812,0,U,22490,999,76778,.53741256E-4,.383E-5,0
UFO 2 (USA 95),1993-056A,2026-08-02T02:22:21.493632,1.00269144,.00008943,11.9112,3.2948,341.4736,30.1830,0,U,22787,999,11901,0,.131E-5,0
STELLA,1993-061B,2026-08-02T07:32:39.571296,14.27471657,.00074726,98.7696,278.7252,101.1440,324.0649,0,U,22824,999,71135,.7636748E-5,-.26E-6,0
EYESAT A (AO-27),1993-061C,2026-08-02T03:35:09.051648,14.30953185,.00077388,98.6852,281.5396,332.6774,27.4001,0,U,22825,999,71357,.49245348E-4,.85E-6,0
ITAMSAT (IO-26),1993-061D,2026-08-02T04:26:24.266976,14.31381172,.0007975,98.6801,281.4975,313.7441,46.3081,0,U,22826,999,71389,.42884648E-4,.69E-6,0
RADIO ROSTO (RS15),1994-085A,2026-08-02T03:29:40.818048,11.27583901,.01576113,64.8127,228.8880,355.4315,4.5163,0,U,23439,999,30108,-.37997873E-3,-.56E-6,0
UFO 4 (USA 108),1995-003A,2026-08-01T16:47:31.094880,1.00270364,.00028758,9.6626,12.9393,107.7837,253.7044,0,U,23467,999,11541,0,-.16E-6,0
