OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-29T02:58:13.085184,13.76599964,.0026518,90.2238,71.3213,356.2410,71.5759,0,U,900,999,6880,.66869E-3,.666E-5,0
CALSPHERE 2,1964-063E,2026-05-28T19:13:58.139040,13.52898741,.0016638,90.2377,75.3284,285.8670,133.5877,0,U,902,999,85364,.77565E-4,.6E-6,0
LCS 1,1965-034C,2026-05-28T13:58:11.968608,9.89310523,.0012541,32.1384,223.5802,51.7387,308.4237,0,U,1361,999,20794,.11643E-2,.17E-6,0
TEMPSAT 1,1965-065E,2026-05-29T03:32:42.340992,13.33592910,.006788,90.0001,212.5912,302.9960,84.6210,0,U,1512,999,95751,.72751E-4,.45E-6,0
CALSPHERE 4A,1965-065H,2026-05-29T03:25:38.159328,13.36274381,.0070517,89.8971,122.6762,155.5965,324.8666,0,U,1520,999,96016,.20815E-3,.118E-5,0
OPS 5712 (P/L 160),1967-053A,2026-05-29T03:52:01.056576,14.77413147,.0001218,69.9169,84.9193,260.3549,99.7461,0,U,2826,999,6342,.16033E-2,.11369E-3,0
LES-5,1967-066E,2026-05-28T21:08:49.486848,1.09426268,.0052794,2.5795,96.8996,213.5966,342.7265,0,U,2866,999,13082,0,-.104E-5,0
SURCAL 159,1967-053F,2026-05-29T03:32:51.955584,13.99597880,.0005602,69.9755,41.8272,161.7418,198.3892,0,U,2872,999,754,.97561E-4,.89E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-29T00:05:14.701632,13.96825337,.0009447,69.9717,156.4249,233.6248,126.3987,0,U,2874,999,411,.72714E-4,.48E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-29T02:57:46.069632,14.37843943,.0057821,87.6213,344.1069,297.2376,62.2939,0,U,5398,999,87114,.20168E-3,.637E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-28T23:32:46.402368,12.53697776,.0012373,101.9904,162.0273,166.1213,208.3039,0,U,7530,999,35811,.12702E-3,-.26E-6,0
STARLETTE,1975-010A,2026-05-29T03:36:34.312032,13.82350282,.0205572,49.8218,179.7397,0.1517,359.9407,0,U,7646,999,59190,.21312E-4,-.117E-5,0
LAGEOS 1,1976-039A,2026-05-27T02:16:27.265728,6.38664721,.00446784,109.8029,172.1192,306.7829,60.4593,0,U,8820,999,91179,0,.15E-6,0
PHASE 3B (AO-10),1983-058B,2026-05-28T11:03:17.616384,2.05868864,.6017589,25.8998,222.8362,110.2398,321.4786,0,U,14129,999,29508,0,.234E-5,0
UOSAT 2 (UO-11),1984-021B,2026-05-29T03:48:50.515200,14.90730463,.0006148,97.8047,114.9484,241.8190,118.2408,0,U,14781,999,25429,.13572E-3,.1277E-4,0
AJISAI (EGS),1986-061A,2026-05-29T04:12:48.422016,12.44516499,.0011327,50.0073,205.8570,132.3744,263.4855,0,U,16908,999,47802,.20038E-3,-.69E-6,0
TDRS 3,1988-091B,2026-05-28T10:13:12.182016,1.00263601,.0039041,12.6168,341.1367,358.2276,10.6791,0,U,19548,999,12519,0,-.301E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-28T05:33:18.015264,2.13156052,.00233408,64.9347,72.8776,217.6127,274.1275,0,U,19751,999,29094,0,-.62E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-05-28T08:10:02.320896,2.13204667,.0020626,64.9478,311.2189,212.5987,156.8385,0,U,20026,999,28808,0,-.67E-6,0
