OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-08T06:24:01.725696,13.76698542,.00273326,90.2173,73.6955,44.2028,129.9751,0,U,900,999,8285,.46975884E-3,.472E-5,0
CALSPHERE 2,1964-063E,2026-09-07T18:45:03.874176,13.52905852,.0018325,90.2288,77.7397,353.8659,17.3808,0,U,902,999,86743,.87079096E-4,.67E-6,0
LCS 1,1965-034C,2026-09-08T06:38:05.991936,9.89310673,.00113375,32.1462,339.7457,56.3418,303.8159,0,U,1361,999,21811,.13085478E-2,.18E-6,0
TEMPSAT 1,1965-065E,2026-09-08T04:24:41.308416,13.33598066,.00704093,90.0047,212.6069,17.1846,353.3873,0,U,1512,999,97111,.47566272E-4,.33E-6,0
CALSPHERE 4A,1965-065H,2026-09-08T01:09:09.779904,13.36290114,.00681572,89.8916,121.6565,229.0695,231.0364,0,U,1520,999,97377,.11429106E-3,.68E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-08T06:43:59.864736,14.78646632,.00042647,69.9158,194.4700,275.4328,84.6334,0,U,2826,999,7851,.93525252E-3,.6792E-4,0
LES-5,1967-066E,2026-09-08T07:20:33.064800,1.09425781,.00518069,2.8108,93.9408,214.6671,14.2173,0,U,2866,999,13194,0,-.113E-5,0
SURCAL 159,1967-053F,2026-09-08T04:51:55.484928,13.99618740,.00071584,69.9746,182.0640,344.7231,15.3659,0,U,2872,999,2182,.56742091E-4,.29E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-07T13:05:12.853824,13.96838335,.00044872,69.9736,298.7778,86.9155,273.2464,0,U,2874,999,1829,.47883604E-4,.13E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-08T06:46:12.395424,14.37951253,.00580563,87.6225,315.7483,318.7541,40.9279,0,U,5398,999,88582,.12933685E-3,.416E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-08T07:02:56.183712,12.53699465,.00120979,101.9922,265.4094,334.2808,93.9484,0,U,7530,999,37093,.12264123E-3,-.27E-6,0
STARLETTE,1975-010A,2026-09-08T03:43:14.181600,13.82351551,.02056752,49.8235,137.1078,337.1395,22.0442,0,U,7646,999,60601,.2277482E-5,-.14E-5,0
LAGEOS 1,1976-039A,2026-09-07T23:49:03.181152,6.38664791,.00446183,109.8155,207.6726,284.5189,261.1055,0,U,8820,999,91842,0,-.4E-7,0
PHASE 3B (AO-10),1983-058B,2026-09-03T01:15:10.727136,2.05870144,.5985571,25.9715,206.8146,137.0259,289.6643,0,U,14129,999,29709,0,-.9E-7,0
UOSAT 2 (UO-11),1984-021B,2026-09-08T04:14:08.987424,14.90976741,.00059985,97.8157,215.8753,270.7386,89.3145,0,U,14781,999,26949,.12563836E-3,.1185E-4,0
AJISAI (EGS),1986-061A,2026-09-08T06:39:25.000416,12.44517359,.00112805,50.0073,251.8967,31.9922,146.3814,0,U,16908,999,49073,.91706166E-4,-.84E-6,0
TDRS 3,1988-091B,2026-09-08T05:35:51.095328,1.00276373,.00384802,12.5406,340.4446,352.2883,49.6524,0,U,19548,999,12622,0,-.311E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-09-07T19:33:30.650112,2.13155916,.00233757,64.9983,69.3721,217.4112,152.6554,0,U,19751,999,29313,0,.36E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-09-06T20:45:07.330752,2.13204536,.002088,64.8804,307.7184,212.1764,320.5302,0,U,20026,999,29024,0,-.19E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-09-07T16:27:39.335616,1.00276969,.00027813,12.4005,350.6553,207.7275,161.0095,0,U,20253,999,26139,0,-.378E-5,0
LUSAT (LO-19),1990-005G,2026-09-08T01:35:46.245408,14.34142515,.00108908,98.8830,275.1465,327.7213,32.3303,0,U,20442,999,91427,.38782966E-4,.62E-6,0
HST,1990-037B,2026-09-08T05:51:48.462624,15.31583322,.00015893,28.4722,232.5395,354.5057,5.5522,0,U,20580,999,80131,.16916025E-3,.5544E-4,0
TDRS 5,1991-054B,2026-09-07T11:38:52.028160,1.00276941,.0009333,14.0618,353.1590,251.2738,109.2799,0,U,21639,999,12854,0,.74E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.937888,6.47294115,.0138024,52.6388,225.4440,215.8893,299.2317,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-09-08T04:32:18.561408,1.00277461,.0009436,14.1855,356.4308,197.0323,175.9989,0,U,22314,999,12324,0,-.308E-5,0
SCD 1,1993-009B,2026-09-08T04:52:29.929152,14.46147246,.00417568,24.9705,54.9886,296.8659,228.0185,0,U,22490,999,77314,.35369543E-4,.315E-5,0
UFO 2 (USA 95),1993-056A,2026-09-07T23:41:24.004896,1.00276123,.00018664,11.9250,3.0821,246.1594,121.8475,0,U,22787,999,11938,0,.112E-5,0
STELLA,1993-061B,2026-09-08T05:58:36.941952,14.27472312,.00063846,98.7646,315.7663,5.4594,35.8879,0,U,22824,999,71662,.5249819E-5,-.32E-6,0
EYESAT A (AO-27),1993-061C,2026-09-07T17:15:41.052960,14.30959845,.00077775,98.6807,318.0725,211.5249,148.5469,0,U,22825,999,71880,.32458831E-4,.41E-6,0
ITAMSAT (IO-26),1993-061D,2026-09-07T17:51:12.237696,14.31388608,.00085966,98.6755,318.0233,194.0963,165.9982,0,U,22826,999,71912,.3216859E-4,.41E-6,0
RADIO ROSTO (RS15),1994-085A,2026-09-08T05:13:23.221632,11.27584026,.01589274,64.8162,168.9311,348.9126,10.8312,0,U,23439,999,30526,-.45090188E-4,-.44E-6,0
UFO 4 (USA 108),1995-003A,2026-09-08T03:25:38.726976,1.00276861,.00027453,9.6931,12.8039,157.1174,41.1279,0,U,23467,999,11578,0,-.35E-6,0
TDRS 7,1995-035B,2026-09-07T16:40:51.483648,1.00275348,.00116169,13.3033,347.6124,98.6992,239.8821,0,U,23613,999,11407,0,-.252E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-09-08T06:59:38.808096,1.00271720,.00060122,14.1027,3.1170,155.0390,204.1475,0,U,23712,999,3371,0,-.215E-5,0
POLAR,1996-013A,2026-09-07T10:52:31.148256,1.29845782,.65546203,79.9731,226.0636,206.2584,95.5678,0,U,23802,999,14592,0,.172E-5,0
INMARSAT 3-F1,1996-020A,2026-09-08T04:41:31.402176,1.00001376,.0006607,10.7708,45.8431,144.4575,46.8372,0,U,23839,999,11108,0,-.27E-6,0
USA 119,1996-029A,2026-09-08T05:22:03.399744,13.46491488,.08553532,63.3201,334.7142,50.5040,316.8505,0,U,23893,999,11645,.1022962E-3,.524E-5,0
JAS-2 (FO-29),1996-046B,2026-09-07T12:35:00.787488,13.53277757,.03489427,98.5175,88.1091,242.6895,113.8318,0,U,24278,999,48430,.21845751E-4,-.16E-6,0
INMARSAT 3-F2,1996-053A,2026-09-08T00:43:13.688256,0.99976173,.00057654,10.0397,53.0691,110.6427,258.3052,0,U,24307,999,10975,0,.39E-6,0
INMARSAT 3-F3,1996-070A,2026-09-07T19:05:46.674240,0.99995072,.00055503,10.4932,48.8328,144.2992,40.3663,0,U,24674,999,10873,0,-.295E-5,0
NAVSTAR 43 (USA 132),1997-035A,2026-09-07T23:11:04.717248,2.00564246,.01057691,56.0417,95.3377,58.7458,302.3727,0,U,24876,999,21361,0,.29E-6,0
FORTE,1997-047A,2026-09-08T02:27:32.133600,14.27972204,.00213126,69.9535,186.7322,172.8249,187.3183,0,U,24920,999,51052,.60623817E-4,.93E-6,0
USA 134,1997-065A,2026-09-08T04:04:31.868256,1.00270179,.00026304,12.8825,21.0826,271.4268,3.7477,0,U,25019,999,3378,0,-.78E-6,0
ORBCOMM FM06,1997-084G,2026-09-07T09:27:34.056288,14.47731903,.00013028,45.0149,16.9070,220.6878,158.2118,0,U,25118,999,50630,.24715301E-3,.776E-5,0
INMARSAT 3-F5,1998-006B,2026-09-07T22:45:50.506272,1.00268329,.00045093,9.8740,52.4079,121.9304,100.1351,0,U,25153,999,10472,0,-.307E-5,0
ORBCOMM FM04,1998-007C,2026-09-07T19:34:22.283616,14.35853765,.00409454,107.9604,339.4831,184.3360,175.7430,0,U,25159,999,48845,.22795525E-3,.534E-5,0
CELESTIS-02 & TAURUS R/B,1998-007D,2026-09-07T14:20:23.759808,14.22503906,.00624102,108.0070,138.7477,350.7267,68.0736,0,U,25160,999,48223,.35548831E-4,-.49E-6,0
TECHSAT 1B (GO-32),1998-043D,2026-09-07T22:49:01.131456,14.24441719,.00013902,99.0146,245.8250,25.6253,334.4994,0,U,25397,999,46311,.33221322E-4,.3E-6,0
WESTPAC,1998-043E,2026-09-08T05:37:14.553408,14.23057307,.00012897,99.0229,239.2813,19.4971,340.6255,0,U,25398,999,46275,.14097839E-4,-.15E-6,0
ORBCOMM FM19,1998-046C,2026-09-08T05:37:05.288736,14.39625938,.0005057,44.9929,208.7651,344.9482,147.0138,0,U,25415,999,46874,.26630068E-3,.697E-5,0
ORBCOMM FM20,1998-046D,2026-09-07T22:59:05.623872,14.38162822,.00027102,44.9928,218.9244,316.1639,43.8994,0,U,25416,999,46870,.17994035E-3,.409E-5,0
ORBCOMM FM27,1998-053G,2026-09-07T20:40:05.920896,14.39266769,.00028704,45.0057,302.6379,259.7321,100.3204,0,U,25481,999,46214,.2037706E-3,.495E-5,0
SCD 2,1998-060A,2026-09-08T01:45:29.117088,14.45550348,.00164656,24.9952,280.9943,279.3460,104.1864,0,U,25504,999,47233,.41702903E-4,.332E-5,0
ISS (ZARYA),1998-067A,2026-09-07T16:36:29.498976,15.49021131,.00049803,51.6306,251.7517,116.5212,243.6288,0,U,25544,999,58454,.11253134E-3,.5759E-4,0
SWAS,1998-071A,2026-09-07T19:55:04.205856,15.10052782,.00037473,69.8974,14.3248,158.3249,201.8074,0,U,25560,999,50974,.21139E-3,.3343E-4,0
ISS (UNITY),1998-069F,2026-09-07T16:36:29.498976,15.49021131,.00049803,51.6306,251.7517,116.5212,243.6288,0,U,25575,999,58488,.11253134E-3,.5759E-4,0
DLR-TUBSAT,1999-029B,2026-09-08T05:41:09.443904,14.52443771,.00153827,98.6765,249.5007,97.2021,263.0922,0,U,25757,999,44530,.23329584E-4,.47E-6,0
CXO,1999-040B,2026-09-11T00:03:17.843904,0.37809369,.77020851,57.3829,114.3655,309.5050,0.4774,0,U,25867,999,1764,0,.794E-5,0
ABS-6,1999-053A,2026-09-08T05:44:51.549792,1.00272964,.00022385,0.0385,255.9906,221.4240,115.0878,0,U,25924,999,9867,0,-.14E-5,0
NAVSTAR 46 (USA 145),1999-055A,2026-09-08T01:40:58.743840,2.00557981,.01050352,51.3880,291.8346,179.8376,187.7308,0,U,25933,999,19724,0,-.2E-6,0
