OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-09-12T07:48:55.283040,13.76701804,.00269573,90.2175,73.7885,32.5298,86.0285,0,U,900,999,8341,.42671834E-3,.429E-5,0
CALSPHERE 2,1964-063E,2026-09-12T06:03:28.459872,13.52906226,.00178845,90.2289,77.8433,340.5626,194.1066,0,U,902,999,86803,.35173528E-4,.32E-6,0
LCS 1,1965-034C,2026-09-12T07:34:25.546944,9.89310660,.00112491,32.1457,330.1568,70.9514,289.2201,0,U,1361,999,21851,.76739667E-3,.14E-6,0
TEMPSAT 1,1965-065E,2026-09-12T08:09:47.238912,13.33598263,.00700266,90.0055,212.6096,5.5959,147.5915,0,U,1512,999,97166,.34304888E-4,.26E-6,0
CALSPHERE 4A,1965-065H,2026-09-12T02:31:02.800128,13.36290660,.00683791,89.8909,121.6135,217.3398,307.4469,0,U,1520,999,97431,.1359688E-3,.8E-6,0
OPS 5712 (P/L 160),1967-053A,2026-09-12T06:31:17.772672,14.78689347,.00041407,69.9169,184.6731,273.1675,86.9000,0,U,2826,999,7910,.67157077E-3,.4858E-4,0
LES-5,1967-066E,2026-09-12T05:19:46.104096,1.09425117,.00518837,2.8198,93.8268,214.7015,117.0328,0,U,2866,999,13198,0,-.65E-6,0
SURCAL 159,1967-053F,2026-09-12T01:29:09.573504,13.99619405,.00073845,69.9746,173.7545,340.5809,19.5016,0,U,2872,999,2236,.65673166E-4,.42E-6,0
OPS 5712 (P/L 153),1967-053H,2026-09-12T03:04:40.416384,13.96838863,.0004533,69.9728,288.9538,77.2983,282.8630,0,U,2874,999,1893,.34363254E-4,-.5E-7,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-09-12T05:57:57.510720,14.37954016,.00577361,87.6218,314.6468,305.1606,54.4192,0,U,5398,999,88639,.1270287E-3,.408E-5,0
OSCAR 7 (AO-7),1974-089B,2026-09-12T00:49:11.760096,12.53699572,.00120617,101.9921,269.1889,327.0247,55.9443,0,U,7530,999,37140,.79536161E-4,-.34E-6,0
STARLETTE,1975-010A,2026-09-12T03:08:57.149664,13.82351591,.02056495,49.8232,121.4128,350.2735,9.4206,0,U,7646,999,60656,.17567282E-4,-.121E-5,0
LAGEOS 1,1976-039A,2026-09-11T16:23:43.725408,6.38664823,.0044605,109.8164,208.9362,283.7274,106.8454,0,U,8820,999,91866,0,-.1E-6,0
PHASE 3B (AO-10),1983-058B,2026-09-10T19:39:41.819328,2.05871418,.5983154,25.9748,205.5539,139.1490,286.0555,0,U,14129,999,29725,0,-.299E-5,0
UOSAT 2 (UO-11),1984-021B,2026-09-12T03:15:55.676448,14.90984946,.00060556,97.8164,219.7968,254.1132,105.9419,0,U,14781,999,27008,.11217258E-3,.1052E-4,0
AJISAI (EGS),1986-061A,2026-09-12T07:10:56.999712,12.44517374,.00113088,50.0073,239.5288,42.1276,165.6422,0,U,16908,999,49123,-.10052903E-3,-.112E-5,0
TDRS 3,1988-091B,2026-09-12T01:41:59.485632,1.00275382,.00385294,12.5375,340.4204,352.3746,354.9541,0,U,19548,999,12625,0,-.31E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-09-12T04:43:46.877376,2.13155993,.00233937,65.0010,69.2225,217.3816,275.3510,0,U,19751,999,29322,0,-.2E-7,0
COSMOS 2024 (ETALON 2),1989-039C,2026-09-12T06:25:24.807936,2.13204634,.00208775,64.8771,307.5316,212.1442,147.5273,0,U,20026,999,29035,0,-.38E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-09-11T16:15:48.261024,1.00274877,.00028872,12.3984,350.6299,221.1697,148.6098,0,U,20253,999,26143,0,-.378E-5,0
LUSAT (LO-19),1990-005G,2026-09-12T01:02:17.841984,14.34143255,.00107228,98.8826,279.2313,315.2882,44.7437,0,U,20442,999,91484,.36143681E-4,.54E-6,0
HST,1990-037B,2026-09-12T05:15:24.763104,15.31621652,.00017951,28.4730,205.3366,39.5104,320.5623,0,U,20580,999,80192,.14867041E-3,.4906E-4,0
TDRS 5,1991-054B,2026-09-11T13:21:12.161664,1.00279051,.00092685,14.0613,353.1301,252.0179,138.2405,0,U,21639,999,12858,0,.74E-6,0
LAGEOS 2,1992-070B,2026-08-21T09:32:35.938752,6.47294115,.01380236,52.6389,225.4441,215.8902,299.2308,0,U,22195,999,79964,0,-.9E-7,0
TDRS 6,1993-003B,2026-09-11T17:06:19.139328,1.00276161,.0009562,14.1857,356.4041,198.6463,6.4408,0,U,22314,999,12327,0,-.306E-5,0
SCD 1,1993-009B,2026-09-11T17:12:39.243168,14.46148025,.00418605,24.9708,33.2915,334.1878,162.2185,0,U,22490,999,77365,.32985648E-4,.306E-5,0
UFO 2 (USA 95),1993-056A,2026-09-11T22:38:39.566400,1.00269188,.00017759,11.9258,3.0590,248.8256,107.4312,0,U,22787,999,11941,0,.113E-5,0
STELLA,1993-061B,2026-09-12T07:33:54.250272,14.27472368,.00061452,98.7640,319.8426,353.5807,51.5838,0,U,22824,999,71720,.10104991E-4,-.2E-6,0
EYESAT A (AO-27),1993-061C,2026-09-12T04:39:47.506176,14.30960661,.000802,98.6801,322.5414,197.7303,162.3601,0,U,22825,999,71944,.38017674E-4,.55E-6,0
ITAMSAT (IO-26),1993-061D,2026-09-12T03:32:43.500480,14.31389464,.0008869,98.6749,322.4215,180.9760,179.1407,0,U,22826,999,71975,.39053773E-4,.59E-6,0
RADIO ROSTO (RS15),1994-085A,2026-09-12T05:00:26.239392,11.27584014,.01590488,64.8162,162.4771,348.2182,11.5040,0,U,23439,999,30571,-.97194332E-4,-.46E-6,0
UFO 4 (USA 108),1995-003A,2026-09-12T02:44:53.454912,1.00268652,.00031044,9.6965,12.7896,154.5889,37.3971,0,U,23467,999,11582,0,-.33E-6,0
TDRS 7,1995-035B,2026-09-11T16:45:51.754752,1.00274271,.00113317,13.3018,347.5844,99.0369,244.8034,0,U,23613,999,11411,0,-.252E-5,0
