OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-06-04T05:38:58.579008,13.76608978,.00256534,90.2237,71.4654,338.0692,119.1708,0,U,900,999,6964,.71904003E-3,.715E-5,0
CALSPHERE 2,1964-063E,2026-06-04T07:46:15.907872,13.52899538,.00165263,90.2377,75.4855,264.6441,222.9370,0,U,902,999,85452,.95554286E-4,.72E-6,0
LCS 1,1965-034C,2026-06-01T10:03:42.580512,9.89310632,.00124569,32.1376,214.4692,65.5274,294.6522,0,U,1361,999,20832,.33086081E-2,.34E-6,0
TEMPSAT 1,1965-065E,2026-06-04T00:26:35.286144,13.33593323,.00676603,89.9997,212.5922,286.0859,190.1354,0,U,1512,999,95829,.63959314E-4,.4E-6,0
CALSPHERE 4A,1965-065H,2026-06-04T06:44:00.218112,13.36275763,.0071111,89.8975,122.6151,138.4869,330.8770,0,U,1520,999,96098,.2318586E-3,.131E-5,0
OPS 5712 (P/L 160),1967-053A,2026-06-04T04:28:39.079488,14.77535737,.00010511,69.9173,70.1575,261.0200,99.0829,0,U,2826,999,6431,.12323195E-2,.8742E-4,0
LES-5,1967-066E,2026-06-04T04:42:37.476576,1.09425776,.00525609,2.5943,96.7142,213.7865,310.5280,0,U,2866,999,13089,0,-.76E-6,0
SURCAL 159,1967-053F,2026-06-04T01:54:40.216032,13.99599726,.00052909,69.9752,29.0545,152.1109,208.0283,0,U,2872,999,837,.10461411E-3,.99E-6,0
OPS 5712 (P/L 153),1967-053H,2026-06-04T02:10:14.044512,13.96826410,.00091952,69.9718,143.3780,227.5065,132.5265,0,U,2874,999,496,.54316936E-4,.22E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-06-04T05:56:34.460448,14.37852473,.00575491,87.6211,342.4052,276.1030,83.3614,0,U,5398,999,87202,.21778425E-3,.686E-5,0
