OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-04T00:43:59.234880,13.76641381,.00231977,90.2222,72.1667,241.0884,186.3291,0,U,900,999,7374,.60886718E-3,.607E-5,0
CALSPHERE 2,1964-063E,2026-07-03T22:59:08.314368,13.52901786,.00186457,90.2360,76.1973,172.5663,199.3069,0,U,902,999,85853,.10210332E-3,.77E-6,0
LCS 1,1965-034C,2026-07-04T05:41:13.810560,9.89310787,.00123469,32.1375,136.5375,183.5777,176.4633,0,U,1361,999,21157,.1106071E-4,.9E-7,0
TEMPSAT 1,1965-065E,2026-07-04T00:17:06.910656,13.33594955,.00689747,89.9978,212.5949,199.8746,188.6675,0,U,1512,999,96229,.32161922E-4,.25E-6,0
CALSPHERE 4A,1965-065H,2026-07-04T01:29:21.901056,13.36281512,.00719777,89.8989,122.3218,56.6948,315.5923,0,U,1520,999,96496,.21268071E-3,.121E-5,0
OPS 5712 (P/L 160),1967-053A,2026-07-04T04:09:09.740160,14.77953505,.00014032,69.9178,356.6549,305.3036,54.7980,0,U,2826,999,6874,.14983828E-2,.10756E-3,0
LES-5,1967-066E,2026-07-03T12:43:55.868736,1.09425261,.00516487,2.6608,95.8696,214.2883,346.9086,0,U,2866,999,13121,0,-.45E-6,0
SURCAL 159,1967-053F,2026-07-03T19:26:27.773952,13.99606841,.00043166,69.9754,325.0325,95.9342,264.2257,0,U,2872,999,1253,.10159704E-3,.95E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-03T22:50:09.828960,13.96830817,.00075437,69.9742,79.3749,194.6037,165.4852,0,U,2874,999,913,.63624343E-4,.35E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-04T04:08:06.974880,14.37890606,.00601713,87.6228,334.0911,174.3449,185.8444,0,U,5398,999,87632,.301836E-3,.948E-5,0
OSCAR 7 (AO-7),1974-089B,2026-07-04T06:55:27.745248,12.53698407,.00126605,101.9900,198.7133,98.4849,273.4162,0,U,7530,999,36266,.19073987E-4,-.43E-6,0
