OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-05-17T03:19:04.641888,13.76585827,.0027887,90.2234,71.0385,30.5210,76.5434,0,U,900,999,6715,.46929E-3,.47E-5,0
CALSPHERE 2,1964-063E,2026-05-17T02:32:27.142944,13.52897547,.0017358,90.2368,75.0469,323.0584,48.2309,0,U,902,999,85206,.21173E-4,.23E-6,0
LCS 1,1965-034C,2026-05-16T23:16:14.657376,9.89310354,.0012802,32.1408,251.1525,10.2110,349.8646,0,U,1361,999,20679,.63947E-3,.13E-6,0
TEMPSAT 1,1965-065E,2026-05-17T05:12:51.130944,13.33592366,.0068708,90.0008,212.5884,337.1603,46.6606,0,U,1512,999,95592,.47792E-4,.32E-6,0
CALSPHERE 4A,1965-065H,2026-05-17T05:08:42.455328,13.36272092,.0069277,89.8965,122.7953,189.2403,182.2231,0,U,1520,999,95857,.11408E-3,.69E-6,0
OPS 5712 (P/L 160),1967-053A,2026-05-17T04:14:16.969056,14.77237427,.000161,69.9154,114.2750,256.8987,103.1981,0,U,2826,999,6165,.70444E-3,.4926E-4,0
LES-5,1967-066E,2026-05-16T19:47:35.311200,1.09426215,.00532522,2.5518,97.2543,213.2515,273.1646,0,U,2866,999,13069,0,-.95E-6,0
SURCAL 159,1967-053F,2026-05-17T03:23:23.886816,13.99594790,.0006328,69.9744,67.6798,179.1404,180.9715,0,U,2872,999,586,.66236E-4,.43E-6,0
OPS 5712 (P/L 153),1967-053H,2026-05-17T04:30:50.207040,13.96823684,.0009799,69.9727,181.7507,244.9825,115.0264,0,U,2874,999,246,.62716E-4,.34E-6,0
OPS 3811 (DSP 2),1971-039A,2026-05-17T04:53:00.587328,0.98159759,.0021786,0.3081,36.7578,256.5425,301.7168,0,U,5204,999,20592,0,-.49E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-05-17T03:40:56.121312,14.37832040,.005908,87.6223,347.4323,338.0047,21.8617,0,U,5398,999,86942,.13164E-3,.422E-5,0
OSCAR 7 (AO-7),1974-089B,2026-05-17T00:19:47.790912,12.53697625,.0012192,101.9914,149.9343,188.8308,196.0774,0,U,7530,999,35661,.55703E-4,-.38E-6,0
STARLETTE,1975-010A,2026-05-17T05:19:25.316256,13.82350049,.02056,49.8241,226.8237,320.7386,37.8749,0,U,7646,999,59025,.22219E-4,-.114E-5,0
LAGEOS 1,1976-039A,2026-05-16T20:07:19.267680,6.38664683,.00446754,109.8038,168.6098,308.9904,239.1482,0,U,8820,999,91113,0,.16E-6,0
OPS 8701 (DSP 10),1982-019A,2026-05-17T00:13:07.171392,0.98187629,.0003879,9.3545,309.4749,318.9976,233.4985,0,U,13086,999,2535,0,-.18E-6,0
PHASE 3B (AO-10),1983-058B,2026-05-16T07:41:49.259328,2.05872168,.60219801,25.8953,224.8606,106.8922,324.1466,0,U,14129,999,29483,0,-.19E-6,0
UOSAT 2 (UO-11),1984-021B,2026-05-17T03:27:08.817984,14.90703554,.0006116,97.8040,103.0714,291.7324,68.3242,0,U,14781,999,25250,.66336E-4,.595E-5,0
AJISAI (EGS),1986-061A,2026-05-17T04:59:11.721984,12.44516246,.0011392,50.0089,242.6572,102.0803,284.5460,0,U,16908,999,47653,.136E-3,-.78E-6,0
TDRS 3,1988-091B,2026-05-17T03:41:25.427328,1.00266641,.0039538,12.6260,341.2080,356.9822,263.0998,0,U,19548,999,12507,0,-.299E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-05-16T13:19:45.142176,2.13155889,.0023329,64.9285,73.2767,217.6266,314.3762,0,U,19751,999,29069,0,-.16E-6,0
