OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-06-16T03:44:08.693952,13.76622460,.00240741,90.2235,71.7468,300.7070,155.0866,0,U,900,999,7128,.53707038E-3,.536E-5,0
CALSPHERE 2,1964-063E,2026-06-16T05:32:12.030720,13.52900113,.00169989,90.2373,75.7723,226.2000,258.6295,0,U,902,999,85613,.41461689E-4,.36E-6,0
LCS 1,1965-034C,2026-06-15T18:11:38.072256,9.89310837,.00123004,32.1354,180.4190,117.4343,242.7406,0,U,1361,999,20974,.27532127E-3,.1E-6,0
TEMPSAT 1,1965-065E,2026-06-16T03:52:58.934208,13.33594070,.00677738,89.9990,212.5940,250.9888,170.4786,0,U,1512,999,95991,.79215144E-4,.48E-6,0
CALSPHERE 4A,1965-065H,2026-06-16T03:59:16.709568,13.36278172,.00719275,89.8982,122.4978,105.7079,266.9794,0,U,1520,999,96257,.15307364E-3,.9E-6,0
OPS 5712 (P/L 160),1967-053A,2026-06-16T07:17:38.791680,14.77709392,.00008226,69.9172,40.4616,279.8965,80.2089,0,U,2826,999,6610,.77975351E-3,.5523E-4,0
LES-5,1967-066E,2026-06-16T02:36:31.998816,1.09425376,.00520718,2.6213,96.3740,214.1011,323.3850,0,U,2866,999,13102,0,-.61E-6,0
SURCAL 159,1967-053F,2026-06-16T05:29:54.015360,13.99602557,.0004749,69.9748,2.8918,130.5488,229.6034,0,U,2872,999,1007,.76268774E-4,.58E-6,0
OPS 5712 (P/L 153),1967-053H,2026-06-16T06:20:11.754816,13.96828177,.0008577,69.9731,117.2852,214.8013,145.2533,0,U,2874,999,666,.35427547E-4,-.4E-7,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-06-16T05:13:15.912192,14.37866299,.00579888,87.6212,339.0787,234.8056,124.7705,0,U,5398,999,87374,.17265767E-3,.548E-5,0
OSCAR 7 (AO-7),1974-089B,2026-06-16T08:00:53.166816,12.53698098,.00125631,101.9900,180.5717,131.7139,239.8615,0,U,7530,999,36041,.34184474E-4,-.41E-6,0
STARLETTE,1975-010A,2026-06-16T05:22:29.095104,13.82350416,.02055729,49.8226,108.3969,59.8674,302.2419,0,U,7646,999,59440,-.11222103E-4,-.16E-5,0
LAGEOS 1,1976-039A,2026-06-16T07:06:50.979168,6.38664658,.00446748,109.8025,179.0312,302.4575,67.9593,0,U,8820,999,91308,0,.8E-7,0
PHASE 3B (AO-10),1983-058B,2026-06-15T10:15:11.279232,2.05868643,.60114563,25.9108,219.8563,115.1838,317.1369,0,U,14129,999,29545,0,.161E-5,0
UOSAT 2 (UO-11),1984-021B,2026-06-16T06:45:38.150784,14.90781391,.00075535,97.8058,132.8664,175.4457,184.6832,0,U,14781,999,25699,.10480113E-3,.975E-5,0
AJISAI (EGS),1986-061A,2026-06-16T06:12:49.119840,12.44516854,.00112205,50.0066,150.2493,178.2599,281.6994,0,U,16908,999,48027,-.77240303E-4,-.108E-5,0
TDRS 3,1988-091B,2026-06-16T07:23:18.728160,1.00273358,.00384227,12.6025,341.0096,356.0575,349.5164,0,U,19548,999,12537,0,-.305E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-06-15T13:49:56.459424,2.13155916,.00233122,64.9446,72.2505,217.5791,311.2728,0,U,19751,999,29133,0,-.24E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-06-14T16:42:18.052128,2.13204479,.00206877,64.9365,310.6213,212.4670,158.0631,0,U,20026,999,28845,0,-.53E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-06-15T22:12:42.691968,1.00278140,.00044441,12.4220,351.1725,54.9302,316.9434,0,U,20253,999,26055,0,-.373E-5,0
LUSAT (LO-19),1990-005G,2026-06-16T03:15:01.353312,14.34122929,.00110645,98.8851,188.9121,204.3265,155.7398,0,U,20442,999,90224,.50454127E-4,.94E-6,0
HST,1990-037B,2026-06-16T03:57:59.736672,15.30736864,.00018526,28.4719,87.5586,131.7056,228.3698,0,U,20580,999,78841,.168413E-3,.5381E-4,0
SKYNET 4C,1990-079A,2026-06-11T04:50:51.491040,1.00274124,.0002401,13.3423,349.8525,96.2300,279.5546,0,U,20776,999,13083,0,.132E-5,0
TDRS 5,1991-054B,2026-06-16T05:09:20.569824,1.00273750,.000643,14.0713,353.7876,275.1549,265.1909,0,U,21639,999,12770,0,.76E-6,0
LAGEOS 2,1992-070B,2026-06-04T12:03:15.111072,6.47293610,.0137811,52.6594,274.6781,181.7671,222.9416,0,U,22195,999,79460,0,-.9E-7,0
TDRS 6,1993-003B,2026-06-16T07:54:15.357024,1.00271701,.00079524,14.1828,357.0661,177.9857,162.3085,0,U,22314,999,12239,0,-.304E-5,0
SCD 1,1993-009B,2026-06-15T20:56:37.591584,14.46118505,.00421068,24.9679,215.6946,123.8363,37.2877,0,U,22490,999,76092,.46676741E-4,.357E-5,0
UFO 2 (USA 95),1993-056A,2026-06-15T16:37:11.732160,1.00276014,.00058804,11.8943,3.5642,8.1882,170.1856,0,U,22787,999,11853,0,.119E-5,0
STELLA,1993-061B,2026-06-16T06:51:32.198112,14.27470431,.00054591,98.7726,231.5348,233.9903,213.2425,0,U,22824,999,70464,.6889672E-5,-.28E-6,0
EYESAT A (AO-27),1993-061C,2026-06-16T03:51:32.183424,14.30942024,.00095326,98.6881,234.5747,102.3705,257.8545,0,U,22825,999,70685,.50436961E-4,.88E-6,0
ITAMSAT (IO-26),1993-061D,2026-06-16T00:01:00.641568,14.31368850,.00100961,98.6828,234.3320,88.1549,272.0790,0,U,22826,999,70714,.4865967E-4,.84E-6,0
USA 99 (MILSTAR-1 1),1994-009A,2026-06-15T19:57:36.296640,0.98722938,.00010781,17.6250,27.7207,220.1657,328.1792,0,U,22988,999,3293,0,-.159E-5,0
RADIO ROSTO (RS15),1994-085A,2026-06-16T01:14:27.917664,11.27583453,.01559192,64.8179,305.0526,4.0859,356.1299,0,U,23439,999,29577,-.32993386E-3,-.54E-6,0
UFO 4 (USA 108),1995-003A,2026-06-15T19:00:41.227776,1.00272349,.0003103,9.7002,13.2360,66.0761,282.1011,0,U,23467,999,11493,0,-.28E-6,0
TDRS 7,1995-035B,2026-06-15T23:44:54.002688,1.00264780,.0011051,13.3776,348.1993,78.5011,282.6626,0,U,23613,999,11324,0,-.242E-5,0
USA 115 (MILSTAR-1 2),1995-060A,2026-06-16T03:37:41.685024,1.00364452,.00014928,14.0726,3.7578,141.9990,78.5280,0,U,23712,999,3287,0,-.197E-5,0
POLAR,1996-013A,2026-06-15T11:54:59.866272,1.29846135,.64687624,79.8518,227.0721,209.1369,89.7315,0,U,23802,999,14483,0,.145E-5,0
INMARSAT 3-F1,1996-020A,2026-06-16T05:00:38.648160,0.99978742,.00037656,10.5990,46.6444,49.8025,149.0623,0,U,23839,999,11024,0,-.133E-5,0
USA 119,1996-029A,2026-06-16T07:05:14.539488,13.46227857,.08511217,63.3169,194.4382,49.1523,318.0173,0,U,23893,999,10515,.1954848E-3,.1103E-4,0
JAS-2 (FO-29),1996-046B,2026-06-15T19:58:41.761056,13.53274294,.03508846,98.5240,15.8902,99.9379,264.1549,0,U,24278,999,47298,.45763049E-4,.13E-6,0
INMARSAT 3-F2,1996-053A,2026-06-15T13:31:15.832416,1.00003450,.00067319,9.8535,53.9541,28.5208,175.1339,0,U,24307,999,10890,0,-.252E-5,0
INMARSAT 3-F3,1996-070A,2026-06-15T18:54:19.333728,0.99981717,.00033671,10.3153,49.6676,25.1275,156.8280,0,U,24674,999,10789,0,.129E-5,0
NAVSTAR 43 (USA 132),1997-035A,2026-06-15T16:56:25.859040,2.00563772,.0102417,55.9942,98.6333,56.8994,304.0534,0,U,24876,999,21192,0,-.14E-6,0
FORTE,1997-047A,2026-06-15T23:22:37.037856,14.27944698,.00246259,69.9540,16.7616,278.8825,80.9509,0,U,24920,999,49851,.69420622E-4,.115E-5,0
