OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-07T02:08:18.939840,13.76644321,.002331,90.2219,72.2382,230.8253,225.3107,0,U,900,999,7416,.484E-3,.485E-5,0
CALSPHERE 2,1964-063E,2026-07-07T04:03:23.364288,13.52902067,.0018979,90.2356,76.2738,163.3638,359.5773,0,U,902,999,85896,.42413E-4,.37E-6,0
LCS 1,1965-034C,2026-07-07T03:58:03.029376,9.89310764,.0012363,32.1382,129.5839,193.9984,166.0171,0,U,1361,999,21186,.12628E-2,.18E-6,0
TEMPSAT 1,1965-065E,2026-07-06T13:59:51.566208,13.33595127,.0069239,89.9978,212.5949,192.6035,293.6182,0,U,1512,999,96263,.44477E-4,.31E-6,0
CALSPHERE 4A,1965-065H,2026-07-07T03:26:13.234272,13.36282059,.0071828,89.8991,122.2916,48.2354,17.5781,0,U,1520,999,96537,.17281E-3,.1E-5,0
OPS 5712 (P/L 160),1967-053A,2026-07-07T03:37:15.904992,14.78004052,.0001611,69.9178,349.3532,305.5150,54.5847,0,U,2826,999,6918,.74996E-3,.5346E-4,0
LES-5,1967-066E,2026-07-06T23:46:06.220128,1.09425879,.0051558,2.6687,95.7697,214.3464,269.9384,0,U,2866,999,13125,0,-.73E-6,0
SURCAL 159,1967-053F,2026-07-06T16:02:58.164000,13.99607490,.0004297,69.9755,318.8768,89.9518,270.2081,0,U,2872,999,1293,.82963E-4,.68E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-06T23:01:05.064960,13.96831265,.000737,69.9741,72.9285,190.5985,169.4967,0,U,2874,999,955,.56174E-4,.25E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-07T03:57:12.873312,14.37894435,.0060569,87.6230,333.2602,164.4970,195.8103,0,U,5398,999,87675,.22024E-3,.697E-5,0
