OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-07-18T03:25:41.748384,13.76653119,.00242847,90.2208,72.4959,194.5868,289.7253,0,U,900,999,7568,.35767344E-3,.361E-5,0
CALSPHERE 2,1964-063E,2026-07-18T04:20:03.931584,13.52902480,.00199571,90.2340,76.5353,133.0037,349.2849,0,U,902,999,86045,.18123727E-4,.21E-6,0
LCS 1,1965-034C,2026-07-18T04:07:29.181792,9.89310672,.00123718,32.1409,103.4502,232.5825,127.3546,0,U,1361,999,21295,.10231979E-2,.16E-6,0
TEMPSAT 1,1965-065E,2026-07-18T01:00:13.330080,13.33595678,.00703504,89.9977,212.5948,160.4609,225.5889,0,U,1512,999,96416,.8305774E-5,.14E-6,0
CALSPHERE 4A,1965-065H,2026-07-18T05:53:15.367200,13.36283575,.00709761,89.8987,122.1826,17.5717,144.9079,0,U,1520,999,96685,.14776136E-3,.86E-6,0
OPS 5712 (P/L 160),1967-053A,2026-07-18T07:36:53.867232,14.78096810,.00023284,69.9180,321.9693,301.6469,58.4452,0,U,2826,999,7083,.47860285E-3,.339E-4,0
LES-5,1967-066E,2026-07-18T04:25:25.948704,1.09425676,.00513795,2.6931,95.4513,214.3895,0.0130,0,U,2866,999,13137,0,-.87E-6,0
SURCAL 159,1967-053F,2026-07-18T05:54:48.347424,13.99609090,.00043587,69.9750,293.9469,65.7271,294.4291,0,U,2872,999,1455,.56782164E-4,.29E-6,0
OPS 5712 (P/L 153),1967-053H,2026-07-18T06:33:35.020800,13.96832547,.00066811,69.9735,48.6756,176.1298,183.9861,0,U,2874,999,1113,.27909242E-4,-.14E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-07-18T07:10:58.103904,14.37904278,.00618002,87.6241,330.1694,128.4342,232.2427,0,U,5398,999,87835,.11933282E-3,.387E-5,0
