OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-06-13T06:04:56.872128,13.76619380,.00244149,90.2237,71.6784,310.0326,171.6148,0,U,900,999,7088,.55052698E-3,.55E-5,0
CALSPHERE 2,1964-063E,2026-06-13T06:32:49.533792,13.52900022,.00168207,90.2376,75.7012,235.6464,251.5043,0,U,902,999,85573,.17782661E-4,.2E-6,0
LCS 1,1965-034C,2026-06-12T17:29:24.108000,9.89310757,.00123236,32.1360,187.6136,106.5425,253.6427,0,U,1361,999,20944,.28373929E-2,.3E-6,0
TEMPSAT 1,1965-065E,2026-06-13T03:49:23.697984,13.33593905,.00676889,89.9990,212.5936,259.6567,155.4718,0,U,1512,999,95951,.78545672E-4,.48E-6,0
CALSPHERE 4A,1965-065H,2026-06-13T04:07:51.665664,13.36277650,.00717618,89.8981,122.5273,113.9320,264.0767,0,U,1520,999,96217,.16252128E-3,.95E-6,0
OPS 5712 (P/L 160),1967-053A,2026-06-13T06:11:13.036128,14.77671106,.00008403,69.9180,47.9274,273.2232,86.8820,0,U,2826,999,6565,.98759528E-3,.7011E-4,0
LES-5,1967-066E,2026-06-13T06:15:57.083904,1.09426154,.00521684,2.6150,96.4543,214.0477,281.5494,0,U,2866,999,13099,0,-.92E-6,0
SURCAL 159,1967-053F,2026-06-12T22:35:54.041280,13.99601903,.00048745,69.9749,9.9712,136.6158,223.5334,0,U,2872,999,961,.84737378E-4,.7E-6,0
OPS 5712 (P/L 153),1967-053H,2026-06-13T06:09:15.975360,13.96827848,.00087382,69.9728,123.7317,218.0062,142.0428,0,U,2874,999,624,.45798316E-4,.1E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-06-13T05:24:05.992704,14.37863103,.00577698,87.6211,339.9103,245.0898,114.4291,0,U,5398,999,87331,.18922736E-3,.599E-5,0
OSCAR 7 (AO-7),1974-089B,2026-06-12T23:53:44.604960,12.53698039,.00125261,101.9901,177.1986,137.9141,293.2680,0,U,7530,999,35999,.12798749E-3,-.26E-6,0
STARLETTE,1975-010A,2026-06-13T06:14:15.800640,13.82350442,.02055713,49.8223,120.0972,50.0733,311.8027,0,U,7646,999,59399,-.8156902E-5,-.156E-5,0
