OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CALSPHERE 1,1964-063C,2026-08-10T02:41:09.040416,13.76674029,.0027205,90.2186,73.0273,125.6523,3.6452,0,U,900,999,7884,.36032E-3,.364E-5,0
CALSPHERE 2,1964-063E,2026-08-10T02:37:45.441408,13.52904202,.0020568,90.2309,77.0740,72.6147,57.4247,0,U,902,999,86355,.55377E-4,.46E-6,0
LCS 1,1965-034C,2026-08-09T23:49:41.604096,9.89310651,.0012088,32.1440,49.2668,312.2665,47.6807,0,U,1361,999,21521,-.48507E-3,.5E-7,0
TEMPSAT 1,1965-065E,2026-08-10T05:21:21.114720,13.33596721,.0071743,89.9996,212.5963,96.7276,276.5598,0,U,1512,999,96725,.51325E-4,.35E-6,0
CALSPHERE 4A,1965-065H,2026-08-10T05:23:19.576032,13.36286712,.0068679,89.8967,121.9539,312.5918,169.4568,0,U,1520,999,96992,.83653E-4,.52E-6,0
OPS 5712 (P/L 160),1967-053A,2026-08-10T04:31:42.301056,14.78350524,.0004052,69.9156,265.8651,291.6515,68.4201,0,U,2826,999,7421,.4441E-3,.3159E-4,0
LES-5,1967-066E,2026-08-10T03:29:37.228992,1.09425260,.0051296,2.7447,94.7875,214.4834,46.0162,0,U,2866,999,13162,0,-.66E-6,0
SURCAL 159,1967-053F,2026-08-10T04:29:39.861024,13.99613266,.0005295,69.9716,244.5462,22.4922,337.6417,0,U,2872,999,1776,.60231E-4,.34E-6,0
OPS 5712 (P/L 153),1967-053H,2026-08-09T19:55:24.794112,13.96835473,.0005393,69.9757,0.3238,142.4546,217.6937,0,U,2874,999,1428,.27661E-4,-.15E-6,0
RIGIDSPHERE 2 (LCS 4),1971-067E,2026-08-10T04:39:44.742240,14.37930000,.0061599,87.6251,323.8186,55.1957,305.5017,0,U,5398,999,88164,.99243E-4,.325E-5,0
OSCAR 7 (AO-7),1974-089B,2026-08-10T00:07:40.765152,12.53698954,.0012451,101.9917,235.8140,30.2434,26.1581,0,U,7530,999,36726,.10708E-3,-.29E-6,0
STARLETTE,1975-010A,2026-08-10T03:58:17.650848,13.82351396,.0205773,49.8235,251.5319,241.3800,116.6256,0,U,7646,999,60200,.23231E-4,-.111E-5,0
LAGEOS 1,1976-039A,2026-08-09T09:19:44.377248,6.38664714,.0044651,109.8086,197.5397,290.8573,236.5253,0,U,8820,999,91653,0,.1E-6,0
PHASE 3B (AO-10),1983-058B,2026-08-09T18:41:04.068384,2.05869052,.5993201,25.9573,210.7652,130.3798,299.7439,0,U,14129,999,29659,0,-.18E-6,0
UOSAT 2 (UO-11),1984-021B,2026-08-10T04:24:30.136032,14.90911805,.0007982,97.8106,187.1733,17.4501,342.6990,0,U,14781,999,26517,.92017E-4,.852E-5,0
AJISAI (EGS),1986-061A,2026-08-10T02:20:38.986944,12.44516699,.0011121,50.0120,341.6234,318.0502,93.4018,0,U,16908,999,48710,-.90138E-5,-.99E-6,0
TDRS 3,1988-091B,2026-08-09T17:03:58.600224,1.00270991,.0037369,12.5618,340.6402,353.4293,191.3085,0,U,19548,999,12592,0,-.305E-5,0
COSMOS 1989 (ETALON 1),1989-001C,2026-08-09T12:05:28.135104,2.13155947,.0023338,64.9781,70.3731,217.4354,340.4767,0,U,19751,999,29250,0,.15E-6,0
COSMOS 2024 (ETALON 2),1989-039C,2026-08-09T11:46:05.489184,2.13204514,.0020826,64.8987,308.6986,212.2455,142.2317,0,U,20026,999,28963,0,-.46E-6,0
FLTSATCOM 8 (USA 46),1989-077A,2026-08-09T18:53:33.267840,1.00270236,.0001911,12.4068,350.8331,126.7231,249.9193,0,U,20253,999,26110,0,-.374E-5,0
LUSAT (LO-19),1990-005G,2026-08-10T01:02:05.288064,14.34136803,.0012412,98.8845,245.3297,51.9780,308.2522,0,U,20442,999,91011,.29965E-4,.37E-6,0
HST,1990-037B,2026-08-09T23:37:55.964064,15.31308603,.0002381,28.4728,72.7277,30.1378,329.9355,0,U,20580,999,79682,.11826E-3,.3912E-4,0
SKYNET 4C,1990-079A,2026-08-10T00:17:57.999840,0.98577083,.0002852,13.3210,349.4696,153.2451,213.8105,0,U,20776,999,57,0,-.74E-6,0
TDRS 5,1991-054B,2026-08-10T01:46:38.985312,1.00265490,.0007641,14.0647,353.3721,250.1965,294.1659,0,U,21639,999,12825,0,.75E-6,0
LAGEOS 2,1992-070B,2026-08-10T05:40:54.424992,6.47294117,.0138,52.6392,232.5011,211.0088,211.4461,0,U,22195,999,79892,0,-.9E-7,0
TDRS 6,1993-003B,2026-08-09T17:04:51.014784,1.00270427,.0009551,14.1841,356.6536,189.8983,342.0632,0,U,22314,999,12294,0,-.304E-5,0
SCD 1,1993-009B,2026-08-10T04:50:32.801856,14.46138304,.0041869,24.9686,234.0664,350.1103,83.4261,0,U,22490,999,76894,.3415E-4,.31E-5,0
UFO 2 (USA 95),1993-056A,2026-08-10T01:59:14.847936,1.00272986,.0000635,11.9141,3.2471,302.2193,71.5405,0,U,22787,999,11909,0,.114E-5,0
STELLA,1993-061B,2026-08-10T03:46:45.572160,14.27471750,.0007486,98.7687,286.5928,81.7001,305.7006,0,U,22824,999,71247,.19289E-5,-.4E-6,0
EYESAT A (AO-27),1993-061C,2026-08-10T04:34:26.342688,14.30954537,.000738,98.6844,289.5745,306.6605,53.3899,0,U,22825,999,71472,.24485E-4,.2E-6,0
ITAMSAT (IO-26),1993-061D,2026-08-10T03:41:34.509696,14.31382736,.0007744,98.6792,289.4609,287.3522,72.6814,0,U,22826,999,71503,.26697E-4,.26E-6,0
